Epsilon,Robust Cost,Nominal Cost,Rho (Expected),Rho (True)
0.05,0.8763846878335383,0.8718318636928173,0.32531367160819624,0.6906308152212016
0.1,1.0609718906107728,0.8718318636928173,0.373536043393611,0.09118354076467881
0.15000000000000002,0.8789107053436763,0.8718318636928173,0.07384384030224471,0.001236329173810963
0.2,0.8728705172001917,0.8718318636928173,0.029286988422715775,0.03799138672187531
0.25,0.8775641157802992,0.8718318636928173,0.03837492137068734,0.003445219591721088
0.3,0.8728018963555653,0.8718318636928173,0.013237221470738478,0.009113867657006105
0.35000000000000003,0.8718530597641252,0.8718318636928173,0.009972785300193259,0.03176181473363257
0.4,0.8724102788569655,0.8718318636928173,0.0072748746042020085,0.019346201042486674
0.45,0.874015230946893,0.8718318636928173,0.011874168836302133,0.00462826016780616
0.5,0.8719330150574195,0.8718318636928173,0.0030339362519171353,0.012639413980480366
0.55,0.8718396597027483,0.8718318636928173,0.00289740439857871,0.004040951867659351
0.6000000000000001,0.8734761379631433,0.8718318636928173,0.012001716846405353,0.0015325880279547879
0.6500000000000001,0.8722691698410812,0.8718318636928173,0.005633744639263786,0.015228607563615526
0.7000000000000001,0.8719826496555447,0.8718318636928173,0.002557738588919703,0.002295526380375339
0.7500000000000001,0.8722599291508446,0.8718318636928173,0.006805592071657626,0.0029040429552048604
0.8,0.8719453360764661,0.8718318636928173,0.003996758760414011,0.0003570424887330947
0.8500000000000001,0.87188008969852,0.8718318636928173,0.004704985170330105,0.010772581308145256
0.9000000000000001,0.872058010207247,0.8718318636928173,0.005292138400705896,0.00572270018995517
0.9500000000000001,0.8718589090573642,0.8718318636928173,0.0019378478428879963,2.2004802607050348e-05
1.0,0.871871756482525,0.8718318636928173,0.003487388089474423,0.00038910667883601676
