Epsilon,Robust Cost,Nominal Cost,Rho (Expected),Rho (True)
0.05,0.9220628655947295,0.9218928210026244,0.5521224737246085,0.14731836025462228
0.1,0.9219315406888944,0.9218928210026244,0.09777112244713086,0.06592638468389964
0.15000000000000002,0.9220738653766712,0.9218928210026244,0.11805243579497615,0.041727640912016736
0.2,0.9349531422534882,0.9218928210026244,0.025645543402840233,0.12427239056861951
0.25,0.9218936373497072,0.9218928210026244,0.018961548519548087,0.00035012353001801465
0.3,0.9218928210026244,0.9218928210026244,0.01653667280099571,0.0006821808774324671
0.35000000000000003,0.9219460228012891,0.9218928210026244,0.01249294257551561,0.007885083373674495
0.4,0.9218928210026244,0.9218928210026244,0.01190016312169406,0.011438502984015862
0.45,0.9219111548475072,0.9218928210026244,0.008788495757954725,0.0007992236265497027
0.5,0.9259225328154252,0.9218928210026244,0.0029790520779986083,0.017526117825255774
0.55,0.9243200539510407,0.9218928210026244,0.0074495153485354074,0.011906197888200862
0.6000000000000001,0.9226305250465714,0.9218928210026244,0.0027862760778552564,0.0032825599194473013
0.6500000000000001,0.9218928210026244,0.9218928210026244,0.002928519506512775,3.9073914846221493e-05
0.7000000000000001,0.9218936801712437,0.9218928210026244,0.0019789892277219364,3.949990676438246e-05
0.7500000000000001,0.9255141827027498,0.9218928210026244,0.009697647595666752,0.022388376821627583
0.8,0.9235674394936189,0.9218928210026244,0.0024067060707673392,0.006261021522065235
0.8500000000000001,0.9218928210026244,0.9218928210026244,0.004217492351425535,0.00021846157029249143
0.9000000000000001,0.9218928210026244,0.9218928210026244,0.0028882209533132234,0.0007547223567042748
0.9500000000000001,0.9222476427692912,0.9218928210026244,0.00269587860170898,0.0014390399902171544
1.0,0.9219145851926781,0.9218928210026244,0.001213025419924847,0.0011466620479837816
