Epsilon,Robust Cost,Nominal Cost,Rho (Expected),Rho (True)
0.05,0.9352801676491367,0.8122471374779977,0.6289001945317614,0.03181402890725361
0.1,0.8168055602723817,0.8122471374779977,0.1082176308027529,0.015030138063052745
0.15000000000000002,0.822749032263608,0.8122471374779977,0.056946118278647,0.0917974310104374
0.2,0.8137627897207061,0.8122471374779977,0.040753258379486686,0.0031259222083807312
0.25,0.813566452117528,0.8122471374779977,0.015221507231892823,0.03904367006342216
0.3,0.8123997522766288,0.8122471374779977,0.010484309366484893,0.006535100955278733
0.35000000000000003,0.8140517337366899,0.8122471374779977,0.02312938572404314,0.00029916773861052444
0.4,0.813363927100319,0.8122471374779977,0.011765883308616141,0.012797460973829078
0.45,0.8124090686360292,0.8122471374779977,0.01046342321005516,0.0031782728612137147
0.5,0.8143255856936263,0.8122471374779977,0.012369676240418997,0.05963175218263311
0.55,0.8129815406184381,0.8122471374779977,0.006182741647812596,0.01399396106470949
0.6000000000000001,0.8134522329874043,0.8122471374779977,0.0109783025181232,0.00011461326540434124
0.6500000000000001,0.813336935520215,0.8122471374779977,0.006254763956438146,0.043230675135257295
0.7000000000000001,0.8132466448108477,0.8122471374779977,0.00553439424577569,0.018199652294513764
0.7500000000000001,0.8127796046116088,0.8122471374779977,0.005725061922350882,0.002358363855576892
0.8,0.8123207576786379,0.8122471374779977,0.0016495738353298262,6.0890070014772674e-06
0.8500000000000001,0.8127573512556481,0.8122471374779977,0.008197236049721902,0.0015555941117813069
0.9000000000000001,0.8129083832060763,0.8122471374779977,0.006658508011176972,0.01562987060809911
0.9500000000000001,0.8125361766864103,0.8122471374779977,0.0053269938352981565,0.01281443195985527
1.0,0.8124635543154667,0.8122471374779977,0.0031920908418337003,0.007127891727815767
