Epsilon,Robust Cost,Nominal Cost,Rho (Expected),Rho (True)
0.05,0.21922622735965142,0.10783925696867985,0.2059143887080539,0.325240858344137
0.1,0.1256337683617485,0.10783925696867985,0.09584711606328242,0.11118880158322855
0.15000000000000002,0.10798431632289864,0.10783925696867985,0.037321819847895475,0.04946373982255321
0.2,0.11504953977910455,0.10783925696867985,0.02920292561553532,0.08325527918222318
0.25,0.12318494272859871,0.10783925696867985,0.05922788427061345,0.022332009299060922
0.3,0.11372873476629122,0.10783925696867985,0.023583038431435246,0.001967341441201139
0.35000000000000003,0.11414882161637743,0.10783925696867985,0.018280580247113834,8.838357620731454e-05
0.4,0.12464583213866906,0.10783925696867985,0.013894737033865612,0.0138977559593308
0.45,0.11132743601359599,0.10783925696867985,0.013911270626225224,0.038093786062703236
0.5,0.11121831430696405,0.10783925696867985,0.013558010224873945,0.005765902989538888
0.55,0.11499387198590631,0.10783925696867985,0.01970927673071671,0.00020111988418583006
0.6000000000000001,0.11035288201071178,0.10783925696867985,0.008054895806058934,6.016750827000927e-05
0.6500000000000001,0.11064693120652817,0.10783925696867985,0.010550275641432927,0.0021478919565287432
0.7000000000000001,0.1079098967300521,0.10783925696867985,0.003246187992799042,0.0033977144088903
0.7500000000000001,0.10788077222567458,0.10783925696867985,0.006093129424771868,1.8282262307296217e-05
0.8,0.107874873811446,0.10783925696867985,0.0046573367520955505,6.261209668671341e-06
0.8500000000000001,0.10935699441902508,0.10783925696867985,0.004476572729922263,1.5061717876678048e-05
0.9000000000000001,0.10915106075216374,0.10783925696867985,0.004833349999967556,0.0014134012288336156
0.9500000000000001,0.12550729534311594,0.10783925696867985,0.007288263396309298,0.014998226176309441
1.0,0.10789451597795524,0.10783925696867985,0.00218668215790976,0.000514736782362215
