Epsilon,Robust Cost,Nominal Cost,Rho (Expected),Rho (True)
0.05,1.2290532932319764,1.229043816633654,0.47868818069116825,0.00017249088287306111
0.1,1.2290532932319764,1.229043816633654,0.18093412419529897,0.08085993933407117
0.15000000000000002,1.232006117643547,1.229043816633654,0.04067659481820274,0.23612787109563818
0.2,1.2290532932319764,1.229043816633654,0.06916847382705203,0.059608298233482626
0.25,1.2309397956975705,1.229043816633654,0.021538290327507363,0.038014099214627554
0.3,1.2290532932319764,1.229043816633654,0.038256930975189875,0.003352467876019229
0.35000000000000003,1.229045513774367,1.229043816633654,0.033111978335152226,0.018615785634500163
0.4,1.229660416373302,1.229043816633654,0.0272165435509463,0.055132215459085136
0.45,1.2290532932319764,1.229043816633654,0.01728195670356814,0.004906353577470539
0.5,1.2290532932319764,1.229043816633654,0.014054318608093797,0.015499330203966698
0.55,1.2290532932319764,1.229043816633654,0.006796815351921201,0.0007434920717132041
0.6000000000000001,1.2290532932319764,1.229043816633654,0.009650747513493688,8.245552033292979e-05
0.6500000000000001,1.2290532932319764,1.229043816633654,0.01267753503580312,0.015099697595751783
0.7000000000000001,1.2290532932319764,1.229043816633654,0.01441101986960292,0.015903930407554584
0.7500000000000001,1.2299838081941479,1.229043816633654,0.0037428549935617688,0.007664512787960253
0.8,1.2290532932319764,1.229043816633654,0.006262301742287553,4.1461868895364596e-05
0.8500000000000001,1.2292742621846888,1.229043816633654,0.004527118934668232,0.00483906968571817
0.9000000000000001,1.2290532932319764,1.229043816633654,0.003826784895042304,1.7020532964730044e-05
0.9500000000000001,1.2293281520277308,1.229043816633654,0.0009218374702094128,0.004149588565058509
1.0,1.2290532932319764,1.229043816633654,0.004186467801496238,3.9756288716073134e-05
