Epsilon,Robust Cost,Nominal Cost,Rho (Expected),Rho (True)
0.05,0.5331109704707292,0.4068694240207705,0.4661872783781658,0.3210411993631323
0.1,0.46402000235403484,0.4068694240207705,0.1203031548662296,0.07050557370077108
0.15000000000000002,0.4661978224382236,0.4068694240207705,0.04359604771021772,0.5464986434431582
0.2,0.4366849156744872,0.4068694240207705,0.0359979404378281,0.02573891921575735
0.25,0.42092005748358197,0.4068694240207705,0.0337205135460912,0.0166801737539743
0.3,0.4111644187982722,0.4068694240207705,0.032619521568467445,0.009705008187251635
0.35000000000000003,0.41470863065863717,0.4068694240207705,0.009015133335414585,0.010298576906732006
0.4,0.40750702103201425,0.4068694240207705,0.008060377638647614,0.0012387314463616732
0.45,0.40748191449543825,0.4068694240207705,0.01002784864836453,0.0021869384812145017
0.5,0.4078758519894382,0.4068694240207705,0.014149386900427403,0.002494100609354427
0.55,0.42035121268090536,0.4068694240207705,0.0028988894903901863,0.0220269463388928
0.6000000000000001,0.41082679197143135,0.4068694240207705,0.007693090976844029,0.00627303615409697
0.6500000000000001,0.4078307453479331,0.4068694240207705,0.0016603941234134458,0.0007739583809910954
0.7000000000000001,0.414712598173131,0.4068694240207705,0.003362835990486479,0.009042629638927414
0.7500000000000001,0.4070587610632793,0.4068694240207705,0.0036236733687207237,0.0014847894416665022
0.8,0.4077920445330254,0.4068694240207705,0.003827222731184446,0.0013548230787225621
0.8500000000000001,0.40705169012278974,0.4068694240207705,0.00218263676117736,0.0009880173389623138
0.9000000000000001,0.41811042080855143,0.4068694240207705,0.003754462169581932,0.015466667522477457
0.9500000000000001,0.41472517739470544,0.4068694240207705,0.004443506016005273,0.01201624464541106
1.0,0.4068700882682252,0.4068694240207705,0.0017616526745820545,0.0004203865427673801
