Epsilon,Robust Cost,Nominal Cost,Rho (Expected),Rho (True)
0.05,0.6555636637293442,0.580258756540783,0.24751753383933797,0.21665801020315714
0.1,0.5925722344913258,0.580258756540783,0.11666773330944558,0.16041702265006352
0.15000000000000002,0.5981991169368038,0.580258756540783,0.030676419140809152,0.03565457114264495
0.2,0.5832645106696605,0.580258756540783,0.02840269225615196,0.0040188346525107735
0.25,0.5834699553675471,0.580258756540783,0.020049386187842085,0.038304058815752946
0.3,0.5841241660276295,0.580258756540783,0.03293766526107575,0.04137699936323453
0.35000000000000003,0.5886877484211531,0.580258756540783,0.01625773556267747,0.003004803848509292
0.4,0.5802955069571957,0.580258756540783,0.011102902526844847,0.003525612054894472
0.45,0.5886325076270268,0.580258756540783,0.009580512529440905,0.014168303865505924
0.5,0.5816439320078642,0.580258756540783,0.01528306933250848,0.006897400464369343
0.55,0.5827181767618514,0.580258756540783,0.016967264966099755,1.577692282475531e-05
0.6000000000000001,0.582322091382974,0.580258756540783,0.014552125077664419,0.0004789138853488178
0.6500000000000001,0.5804665604888171,0.580258756540783,0.0026015435552731525,0.010184605140789064
0.7000000000000001,0.5826399579089991,0.580258756540783,0.012330357598439663,0.0018806526842937345
0.7500000000000001,0.5802567435777877,0.580258756540783,0.01315533435708056,0.0027173022766540426
0.8,0.5814910468513963,0.580258756540783,0.008205692296927067,0.000326246363912713
0.8500000000000001,0.5845706348023403,0.580258756540783,0.004069844181617074,0.003966609922598451
0.9000000000000001,0.5815894632507138,0.580258756540783,0.002566077606450355,0.0009948984521674972
0.9500000000000001,0.5811439585162566,0.580258756540783,0.0073785136884371594,0.00014767880528481154
1.0,0.5808409060611086,0.580258756540783,0.006788924351601562,2.831383982273986e-05
