Epsilon,Robust Cost,Nominal Cost,Rho,KL Distance
0.05,0.8746182577076651,0.8746182577076651,0.6880844480383354,0.12079339071948827
0.1,0.8746182577076651,0.8746182577076651,0.2694716825951453,0.056874895555901236
0.15000000000000002,0.8746182577076651,0.8746182577076651,0.4668523787526132,0.07285499184103907
0.2,0.8746182577076651,0.8746182577076651,0.24047675628413143,0.03081482317882424
0.25,0.8746182577076651,0.8746182577076651,0.0780119704904283,0.010568741518479178
0.3,0.8746182577076651,0.8746182577076651,0.08463561667507272,0.033058860255665894
0.35000000000000003,0.8746182577076651,0.8746182577076651,0.07623763243442419,0.029920411157969083
0.4,0.8746182577076651,0.8746182577076651,0.05461966646815052,0.02038357584935188
0.45,0.8746182577076651,0.8746182577076651,0.0191450181443093,0.0023101321144253666
0.5,0.8746182577076651,0.8746182577076651,0.04103270858611521,0.006837010343572503
0.55,0.8746182577076651,0.8746182577076651,0.02374223706557194,0.007974518670915443
0.6000000000000001,0.8746182577076651,0.8746182577076651,0.051834335674893095,0.0039551452662184025
0.6500000000000001,0.8746182577076651,0.8746182577076651,0.04051748515016006,0.00786948798351696
0.7000000000000001,0.8746182577076651,0.8746182577076651,0.021366226871805078,0.0031660886859652126
0.7500000000000001,0.8746182577076651,0.8746182577076651,0.03425294512164426,0.011817442791325232
0.8,0.8746182577076651,0.8746182577076651,0.015321424212608613,0.0023814644225343294
0.8500000000000001,0.8746182577076651,0.8746182577076651,0.009775388911445143,0.002208675006553271
0.9000000000000001,0.8746182577076651,0.8746182577076651,0.008822191055119624,0.001123173192480482
0.9500000000000001,0.8746182577076651,0.8746182577076651,0.017363137381607607,0.0028024554435424377
1.0,0.8746182577076651,0.8746182577076651,0.02451871233065651,0.003391416539057726
