Epsilon,Robust Cost,Nominal Cost,Rho,KL Distance
0.05,1.4416646388714105,1.4416646388714105,0.21326150852294737,0.11790744805486499
0.1,1.4416646388714105,1.4416646388714105,0.19232379245890707,0.05457675703556418
0.15000000000000002,1.4416646388714105,1.4416646388714105,0.22457402840050245,0.08705206877839566
0.2,1.4416646388714105,1.4416646388714105,0.10289398381897719,0.04534198080600822
0.25,1.4416646388714105,1.4416646388714105,0.07346788817320839,0.02563309919824991
0.3,1.4416646388714105,1.4416646388714105,0.11865272968967361,0.04488848021673967
0.35000000000000003,1.4416646388714105,1.4416646388714105,0.039171774515296486,0.009252392570228514
0.4,1.4416646388714105,1.4416646388714105,0.03569757777498655,0.0065797944478633
0.45,1.4416646388714105,1.4416646388714105,0.0697576207541931,0.017519861013805486
0.5,1.4416646388714105,1.4416646388714105,0.03655272453793321,0.005715037033784622
0.55,1.4416646388714105,1.4416646388714105,0.07252615730349268,0.025525495116515872
0.6000000000000001,1.4416646388714105,1.4416646388714105,0.05494188339506434,0.016700194808336066
0.6500000000000001,1.4416646388714105,1.4416646388714105,0.051502282433648516,0.00898016952778108
0.7000000000000001,1.4416646388714105,1.4416646388714105,0.030463366905602713,0.00669042312602746
0.7500000000000001,1.4416646388714105,1.4416646388714105,0.02853090784545451,0.011736334325270614
0.8,1.4416646388714105,1.4416646388714105,0.07128921102386652,0.012165060653578509
0.8500000000000001,1.4416646388714105,1.4416646388714105,0.03846226031907844,0.0059894496225204544
0.9000000000000001,1.4416646388714105,1.4416646388714105,0.01848909151205364,0.004826287829788734
0.9500000000000001,1.4416646388714105,1.4416646388714105,0.03433197422891932,0.007376940455017258
1.0,1.4416646388714105,1.4416646388714105,0.009694761466602095,0.0035007071066801366
