Epsilon,Robust Cost,Nominal Cost,Rho,KL Distance
0.05,1.2290532932319764,1.229043816633654,1.5361283513254156,0.3425288071140468
0.1,1.2290532932319764,1.229043816633654,0.3436425512431798,0.08921410177074125
0.15000000000000002,1.2290532932319764,1.229043816633654,0.131164205577731,0.06638633297777315
0.2,1.2290532932319764,1.229043816633654,0.17373339245552627,0.0863421159074748
0.25,1.2290532932319764,1.229043816633654,0.08285683931962623,0.026620863185003243
0.3,1.2290532932319764,1.229043816633654,0.034700796988203886,0.0036398303959467113
0.35000000000000003,1.2290532932319764,1.229043816633654,0.06633778972151026,0.019378434609775265
0.4,1.2290532932319764,1.229043816633654,0.03731020645224802,0.011009579743097308
0.45,1.2290532932319764,1.229043816633654,0.04068228124668987,0.006582955521387018
0.5,1.2290532932319764,1.229043816633654,0.046853652819455874,0.008116505391235897
0.55,1.2290532932319764,1.229043816633654,0.027820427448009177,0.00955752949100485
0.6000000000000001,1.2290532932319764,1.229043816633654,0.018044587957922166,0.0016878594102221946
0.6500000000000001,1.2290532932319764,1.229043816633654,0.02305229584353576,0.005361349580156273
0.7000000000000001,1.2290532932319764,1.229043816633654,0.01754417972567833,0.006128959305336248
0.7500000000000001,1.2290532932319764,1.229043816633654,0.009976769427315863,0.0020129112349743204
0.8,1.2290532932319764,1.229043816633654,0.02597647178321249,0.004058070164009141
0.8500000000000001,1.2290532932319764,1.229043816633654,0.03133377515197095,0.005891679119578795
0.9000000000000001,1.2290532932319764,1.229043816633654,0.023357960037804115,0.0037439556869587253
0.9500000000000001,1.2290532932319764,1.229043816633654,0.03099880141167808,0.004325793392450824
1.0,1.2290532932319764,1.229043816633654,0.022582035561869544,0.0017073904478429151
