Epsilon,Robust Cost,Nominal Cost,Rho Multiplier,Rho (Expected),Rho (True),Workload (Perturbed),Workload (True)
0.4,0.7368363464093289,0.7355280531267455,0.5,0.037527915366020674,0.0009534624191028275,"Workload(z0=0.23318657371296253, z1=0.2505794511549685, q=0.26334892188393333, w=0.2528850532481357)","Workload(z0=0.25, z1=0.25, q=0.25, w=0.25)"
0.4,0.7384249688297922,0.7355280528166975,0.75,0.037527915366020674,0.0009534624191028275,"Workload(z0=0.23318657371296253, z1=0.2505794511549685, q=0.26334892188393333, w=0.2528850532481357)","Workload(z0=0.25, z1=0.25, q=0.25, w=0.25)"
0.4,0.7390124782988767,0.735528052854078,1.0,0.037527915366020674,0.0009534624191028275,"Workload(z0=0.23318657371296253, z1=0.2505794511549685, q=0.26334892188393333, w=0.2528850532481357)","Workload(z0=0.25, z1=0.25, q=0.25, w=0.25)"
0.4,0.7402036927566706,0.7355280528857289,1.25,0.037527915366020674,0.0009534624191028275,"Workload(z0=0.23318657371296253, z1=0.2505794511549685, q=0.26334892188393333, w=0.2528850532481357)","Workload(z0=0.25, z1=0.25, q=0.25, w=0.25)"
0.4,0.741087192860201,0.7355280530256165,1.5,0.037527915366020674,0.0009534624191028275,"Workload(z0=0.23318657371296253, z1=0.2505794511549685, q=0.26334892188393333, w=0.2528850532481357)","Workload(z0=0.25, z1=0.25, q=0.25, w=0.25)"
0.4,0.7411677850860413,0.7355280528096613,1.75,0.037527915366020674,0.0009534624191028275,"Workload(z0=0.23318657371296253, z1=0.2505794511549685, q=0.26334892188393333, w=0.2528850532481357)","Workload(z0=0.25, z1=0.25, q=0.25, w=0.25)"
0.45,0.7358731051649278,0.735528052873518,0.25,0.012017491696047433,0.0334137808145573,"Workload(z0=0.21965426185861286, z1=0.2012251228848289, q=0.2087825123159106, w=0.37033810294064756)","Workload(z0=0.25, z1=0.25, q=0.25, w=0.25)"
0.45,0.7360187345003018,0.735528052804635,0.5,0.012017491696047433,0.0334137808145573,"Workload(z0=0.21965426185861286, z1=0.2012251228848289, q=0.2087825123159106, w=0.37033810294064756)","Workload(z0=0.25, z1=0.25, q=0.25, w=0.25)"
0.45,0.7360312417163587,0.7355280529221125,0.75,0.012017491696047433,0.0334137808145573,"Workload(z0=0.21965426185861286, z1=0.2012251228848289, q=0.2087825123159106, w=0.37033810294064756)","Workload(z0=0.25, z1=0.25, q=0.25, w=0.25)"
0.45,0.7362585183040903,0.735528053196253,1.0,0.012017491696047433,0.0334137808145573,"Workload(z0=0.21965426185861286, z1=0.2012251228848289, q=0.2087825123159106, w=0.37033810294064756)","Workload(z0=0.25, z1=0.25, q=0.25, w=0.25)"
0.45,0.7367196146638648,0.7355280528001238,1.25,0.012017491696047433,0.0334137808145573,"Workload(z0=0.21965426185861286, z1=0.2012251228848289, q=0.2087825123159106, w=0.37033810294064756)","Workload(z0=0.25, z1=0.25, q=0.25, w=0.25)"
0.45,0.7356450071869882,0.7355280531072096,1.5,0.012017491696047433,0.0334137808145573,"Workload(z0=0.21965426185861286, z1=0.2012251228848289, q=0.2087825123159106, w=0.37033810294064756)","Workload(z0=0.25, z1=0.25, q=0.25, w=0.25)"
0.45,0.7366398093447151,0.7355280529206584,1.75,0.012017491696047433,0.0334137808145573,"Workload(z0=0.21965426185861286, z1=0.2012251228848289, q=0.2087825123159106, w=0.37033810294064756)","Workload(z0=0.25, z1=0.25, q=0.25, w=0.25)"
0.5,0.7356508591802621,0.7355280529536513,0.25,0.008861232283068378,0.0037801149994893743,"Workload(z0=0.2377008568500343, z1=0.2856607486611729, q=0.2497830188981558, w=0.22685537559063693)","Workload(z0=0.25, z1=0.25, q=0.25, w=0.25)"
0.5,0.735770739281093,0.7355280528776758,0.5,0.008861232283068378,0.0037801149994893743,"Workload(z0=0.2377008568500343, z1=0.2856607486611729, q=0.2497830188981558, w=0.22685537559063693)","Workload(z0=0.25, z1=0.25, q=0.25, w=0.25)"
0.5,0.7359916942218148,0.7355280529389085,0.75,0.008861232283068378,0.0037801149994893743,"Workload(z0=0.2377008568500343, z1=0.2856607486611729, q=0.2497830188981558, w=0.22685537559063693)","Workload(z0=0.25, z1=0.25, q=0.25, w=0.25)"
0.5,0.7360769952013998,0.7355280528339783,1.0,0.008861232283068378,0.0037801149994893743,"Workload(z0=0.2377008568500343, z1=0.2856607486611729, q=0.2497830188981558, w=0.22685537559063693)","Workload(z0=0.25, z1=0.25, q=0.25, w=0.25)"
0.5,0.7360607997219321,0.7355280528820209,1.25,0.008861232283068378,0.0037801149994893743,"Workload(z0=0.2377008568500343, z1=0.2856607486611729, q=0.2497830188981558, w=0.22685537559063693)","Workload(z0=0.25, z1=0.25, q=0.25, w=0.25)"
0.5,0.7362829876434231,0.7355280531344764,1.5,0.008861232283068378,0.0037801149994893743,"Workload(z0=0.2377008568500343, z1=0.2856607486611729, q=0.2497830188981558, w=0.22685537559063693)","Workload(z0=0.25, z1=0.25, q=0.25, w=0.25)"
0.5,0.7355292727091254,0.7355280529400852,1.75,0.008861232283068378,0.0037801149994893743,"Workload(z0=0.2377008568500343, z1=0.2856607486611729, q=0.2497830188981558, w=0.22685537559063693)","Workload(z0=0.25, z1=0.25, q=0.25, w=0.25)"
0.55,0.7355990224126917,0.7355280531878637,0.25,0.015073766433510546,0.0002664912714739195,"Workload(z0=0.2561418522097923, z1=0.24188482177091644, q=0.2546663886486198, w=0.24730693737067147)","Workload(z0=0.25, z1=0.25, q=0.25, w=0.25)"
0.55,0.7356867520811532,0.7355280531618316,0.5,0.015073766433510546,0.0002664912714739195,"Workload(z0=0.2561418522097923, z1=0.24188482177091644, q=0.2546663886486198, w=0.24730693737067147)","Workload(z0=0.25, z1=0.25, q=0.25, w=0.25)"
0.55,0.7358687456085145,0.7355280530072802,0.75,0.015073766433510546,0.0002664912714739195,"Workload(z0=0.2561418522097923, z1=0.24188482177091644, q=0.2546663886486198, w=0.24730693737067147)","Workload(z0=0.25, z1=0.25, q=0.25, w=0.25)"
0.55,0.735605461389622,0.735528052984168,1.0,0.015073766433510546,0.0002664912714739195,"Workload(z0=0.2561418522097923, z1=0.24188482177091644, q=0.2546663886486198, w=0.24730693737067147)","Workload(z0=0.25, z1=0.25, q=0.25, w=0.25)"
0.55,0.7364091119939297,0.7355280529575954,1.25,0.015073766433510546,0.0002664912714739195,"Workload(z0=0.2561418522097923, z1=0.24188482177091644, q=0.2546663886486198, w=0.24730693737067147)","Workload(z0=0.25, z1=0.25, q=0.25, w=0.25)"
0.55,0.7367438088123373,0.735528052909702,1.5,0.015073766433510546,0.0002664912714739195,"Workload(z0=0.2561418522097923, z1=0.24188482177091644, q=0.2546663886486198, w=0.24730693737067147)","Workload(z0=0.25, z1=0.25, q=0.25, w=0.25)"
0.55,0.7368882934399099,0.735528052773895,1.75,0.015073766433510546,0.0002664912714739195,"Workload(z0=0.2561418522097923, z1=0.24188482177091644, q=0.2546663886486198, w=0.24730693737067147)","Workload(z0=0.25, z1=0.25, q=0.25, w=0.25)"
0.6000000000000001,0.7355359628614239,0.7355280528113928,0.25,0.007597810033689124,0.0015365175557655302,"Workload(z0=0.2617143482696805, z1=0.2272005054274388, q=0.25884467987721427, w=0.2522404664256665)","Workload(z0=0.25, z1=0.25, q=0.25, w=0.25)"
0.6000000000000001,0.735589600427301,0.7355280528445747,0.5,0.007597810033689124,0.0015365175557655302,"Workload(z0=0.2617143482696805, z1=0.2272005054274388, q=0.25884467987721427, w=0.2522404664256665)","Workload(z0=0.25, z1=0.25, q=0.25, w=0.25)"
0.6000000000000001,0.735617139242885,0.7355280528337517,0.75,0.007597810033689124,0.0015365175557655302,"Workload(z0=0.2617143482696805, z1=0.2272005054274388, q=0.25884467987721427, w=0.2522404664256665)","Workload(z0=0.25, z1=0.25, q=0.25, w=0.25)"
0.6000000000000001,0.7359083770976125,0.7355280530004913,1.0,0.007597810033689124,0.0015365175557655302,"Workload(z0=0.2617143482696805, z1=0.2272005054274388, q=0.25884467987721427, w=0.2522404664256665)","Workload(z0=0.25, z1=0.25, q=0.25, w=0.25)"
0.6000000000000001,0.7360214567506183,0.7355280531852293,1.25,0.007597810033689124,0.0015365175557655302,"Workload(z0=0.2617143482696805, z1=0.2272005054274388, q=0.25884467987721427, w=0.2522404664256665)","Workload(z0=0.25, z1=0.25, q=0.25, w=0.25)"
0.6000000000000001,0.7359073667620077,0.7355280528747751,1.5,0.007597810033689124,0.0015365175557655302,"Workload(z0=0.2617143482696805, z1=0.2272005054274388, q=0.25884467987721427, w=0.2522404664256665)","Workload(z0=0.25, z1=0.25, q=0.25, w=0.25)"
0.6000000000000001,0.7355282843692346,0.7355280530146775,1.75,0.007597810033689124,0.0015365175557655302,"Workload(z0=0.2617143482696805, z1=0.2272005054274388, q=0.25884467987721427, w=0.2522404664256665)","Workload(z0=0.25, z1=0.25, q=0.25, w=0.25)"
0.6500000000000001,0.735554065485181,0.735528052954087,0.25,0.01247309728961949,0.0019383851316635819,"Workload(z0=0.27698642820770875, z1=0.24593182360503935, q=0.23943618172994416, w=0.23764556645730772)","Workload(z0=0.25, z1=0.25, q=0.25, w=0.25)"
0.6500000000000001,0.7355288264514849,0.7355280529215708,0.5,0.01247309728961949,0.0019383851316635819,"Workload(z0=0.27698642820770875, z1=0.24593182360503935, q=0.23943618172994416, w=0.23764556645730772)","Workload(z0=0.25, z1=0.25, q=0.25, w=0.25)"
0.6500000000000001,0.7356158591437174,0.7355280528227908,0.75,0.01247309728961949,0.0019383851316635819,"Workload(z0=0.27698642820770875, z1=0.24593182360503935, q=0.23943618172994416, w=0.23764556645730772)","Workload(z0=0.25, z1=0.25, q=0.25, w=0.25)"
0.6500000000000001,0.7357194149555369,0.7355280531649446,1.0,0.01247309728961949,0.0019383851316635819,"Workload(z0=0.27698642820770875, z1=0.24593182360503935, q=0.23943618172994416, w=0.23764556645730772)","Workload(z0=0.25, z1=0.25, q=0.25, w=0.25)"
0.6500000000000001,0.7357310785266349,0.7355280529374533,1.25,0.01247309728961949,0.0019383851316635819,"Workload(z0=0.27698642820770875, z1=0.24593182360503935, q=0.23943618172994416, w=0.23764556645730772)","Workload(z0=0.25, z1=0.25, q=0.25, w=0.25)"
0.6500000000000001,0.7357950933423537,0.7355280528763017,1.5,0.01247309728961949,0.0019383851316635819,"Workload(z0=0.27698642820770875, z1=0.24593182360503935, q=0.23943618172994416, w=0.23764556645730772)","Workload(z0=0.25, z1=0.25, q=0.25, w=0.25)"
0.6500000000000001,0.7358260120665021,0.7355280529751657,1.75,0.01247309728961949,0.0019383851316635819,"Workload(z0=0.27698642820770875, z1=0.24593182360503935, q=0.23943618172994416, w=0.23764556645730772)","Workload(z0=0.25, z1=0.25, q=0.25, w=0.25)"
0.7000000000000001,0.7358363236236346,0.735528052918621,0.25,0.007558949613841556,0.004866339620831931,"Workload(z0=0.21825682757314266, z1=0.28668979689293395, q=0.2542213221106262, w=0.2408320534232973)","Workload(z0=0.25, z1=0.25, q=0.25, w=0.25)"
0.7000000000000001,0.7356613995005522,0.7355280528368169,0.5,0.007558949613841556,0.004866339620831931,"Workload(z0=0.21825682757314266, z1=0.28668979689293395, q=0.2542213221106262, w=0.2408320534232973)","Workload(z0=0.25, z1=0.25, q=0.25, w=0.25)"
0.7000000000000001,0.7364233495404131,0.7355280529442808,0.75,0.007558949613841556,0.004866339620831931,"Workload(z0=0.21825682757314266, z1=0.28668979689293395, q=0.2542213221106262, w=0.2408320534232973)","Workload(z0=0.25, z1=0.25, q=0.25, w=0.25)"
0.7000000000000001,0.7363821002316501,0.7355280528909114,1.0,0.007558949613841556,0.004866339620831931,"Workload(z0=0.21825682757314266, z1=0.28668979689293395, q=0.2542213221106262, w=0.2408320534232973)","Workload(z0=0.25, z1=0.25, q=0.25, w=0.25)"
0.7000000000000001,0.7367291135560501,0.7355280527986252,1.25,0.007558949613841556,0.004866339620831931,"Workload(z0=0.21825682757314266, z1=0.28668979689293395, q=0.2542213221106262, w=0.2408320534232973)","Workload(z0=0.25, z1=0.25, q=0.25, w=0.25)"
0.7000000000000001,0.7366952275950398,0.7355280529426582,1.5,0.007558949613841556,0.004866339620831931,"Workload(z0=0.21825682757314266, z1=0.28668979689293395, q=0.2542213221106262, w=0.2408320534232973)","Workload(z0=0.25, z1=0.25, q=0.25, w=0.25)"
0.7000000000000001,0.7368337631597439,0.7355280529994406,1.75,0.007558949613841556,0.004866339620831931,"Workload(z0=0.21825682757314266, z1=0.28668979689293395, q=0.2542213221106262, w=0.2408320534232973)","Workload(z0=0.25, z1=0.25, q=0.25, w=0.25)"
0.7500000000000001,0.7355806740054509,0.7355280528092774,0.25,0.005799027496702535,0.001100435883346105,"Workload(z0=0.23699900298184548, z1=0.25285445693440517, q=0.2422520933059597, w=0.2678944467777896)","Workload(z0=0.25, z1=0.25, q=0.25, w=0.25)"
0.7500000000000001,0.7355387189524996,0.7355280528725445,0.5,0.005799027496702535,0.001100435883346105,"Workload(z0=0.23699900298184548, z1=0.25285445693440517, q=0.2422520933059597, w=0.2678944467777896)","Workload(z0=0.25, z1=0.25, q=0.25, w=0.25)"
0.7500000000000001,0.7358235588631108,0.7355280531268411,0.75,0.005799027496702535,0.001100435883346105,"Workload(z0=0.23699900298184548, z1=0.25285445693440517, q=0.2422520933059597, w=0.2678944467777896)","Workload(z0=0.25, z1=0.25, q=0.25, w=0.25)"
0.7500000000000001,0.7359090838665086,0.735528053288276,1.0,0.005799027496702535,0.001100435883346105,"Workload(z0=0.23699900298184548, z1=0.25285445693440517, q=0.2422520933059597, w=0.2678944467777896)","Workload(z0=0.25, z1=0.25, q=0.25, w=0.25)"
0.7500000000000001,0.736106748786934,0.735528053128482,1.25,0.005799027496702535,0.001100435883346105,"Workload(z0=0.23699900298184548, z1=0.25285445693440517, q=0.2422520933059597, w=0.2678944467777896)","Workload(z0=0.25, z1=0.25, q=0.25, w=0.25)"
0.7500000000000001,0.7359326324275561,0.7355280529121434,1.5,0.005799027496702535,0.001100435883346105,"Workload(z0=0.23699900298184548, z1=0.25285445693440517, q=0.2422520933059597, w=0.2678944467777896)","Workload(z0=0.25, z1=0.25, q=0.25, w=0.25)"
0.7500000000000001,0.7361160072559214,0.7355280530931577,1.75,0.005799027496702535,0.001100435883346105,"Workload(z0=0.23699900298184548, z1=0.25285445693440517, q=0.2422520933059597, w=0.2678944467777896)","Workload(z0=0.25, z1=0.25, q=0.25, w=0.25)"
0.8,0.7356615647805755,0.7355280528918082,0.25,0.005452442551307224,0.0020722456979696087,"Workload(z0=0.27108672264758754, z1=0.24409709717234057, q=0.2276856873344569, w=0.2571304928456149)","Workload(z0=0.25, z1=0.25, q=0.25, w=0.25)"
