Epsilon,Robust Cost,Nominal Cost,Ideal Cost,Rho Multiplier,Rho (Expected),Rho (True),Workload (Perturbed),Workload (True)
0.05,0.8746182577076651,0.8746182577076651,0.8746182577076651,0.25,1.2386396640609023,0.03515292714534701,"Workload(z0=0.01015288348703034, z1=0.05431898168064202, q=0.5223355960835726, w=0.41319253874875506)","Workload(z0=0.01, z1=0.01, q=0.49, w=0.49)"
0.05,0.8746182577076651,0.8746182577076651,0.8746182577076651,1,1.2386396640609023,0.03515292714534701,"Workload(z0=0.01015288348703034, z1=0.05431898168064202, q=0.5223355960835726, w=0.41319253874875506)","Workload(z0=0.01, z1=0.01, q=0.49, w=0.49)"
0.05,0.8746182577076651,0.8746182577076651,0.8746182577076651,1.75,1.2386396640609023,0.03515292714534701,"Workload(z0=0.01015288348703034, z1=0.05431898168064202, q=0.5223355960835726, w=0.41319253874875506)","Workload(z0=0.01, z1=0.01, q=0.49, w=0.49)"
0.1,0.8783924083652355,0.8924028333572565,0.8746182577076651,0.25,0.4831121893570142,0.12593002910027884,"Workload(z0=0.09372363168228094, z1=0.036873508430945896, q=0.5621015475795867, w=0.3073013123071864)","Workload(z0=0.01, z1=0.01, q=0.49, w=0.49)"
0.1,0.8746182577076651,0.8924028333572565,0.8746182577076651,1,0.4831121893570142,0.12593002910027884,"Workload(z0=0.09372363168228094, z1=0.036873508430945896, q=0.5621015475795867, w=0.3073013123071864)","Workload(z0=0.01, z1=0.01, q=0.49, w=0.49)"
0.1,0.8746182577076651,0.8924028333572565,0.8746182577076651,1.75,0.4831121893570142,0.12593002910027884,"Workload(z0=0.09372363168228094, z1=0.036873508430945896, q=0.5621015475795867, w=0.3073013123071864)","Workload(z0=0.01, z1=0.01, q=0.49, w=0.49)"
0.15000000000000002,0.8811507828998839,0.8859037853880862,0.8746182577076651,0.25,0.14947919614558963,0.1930254815930405,"Workload(z0=0.04276396931733869, z1=0.1870889216377095, q=0.3705766151303823, w=0.3995704939145694)","Workload(z0=0.01, z1=0.01, q=0.49, w=0.49)"
0.15000000000000002,0.8757936628190777,0.8859037853880862,0.8746182577076651,1,0.14947919614558963,0.1930254815930405,"Workload(z0=0.04276396931733869, z1=0.1870889216377095, q=0.3705766151303823, w=0.3995704939145694)","Workload(z0=0.01, z1=0.01, q=0.49, w=0.49)"
0.15000000000000002,0.8746182577076651,0.8859037853880862,0.8746182577076651,1.75,0.14947919614558963,0.1930254815930405,"Workload(z0=0.04276396931733869, z1=0.1870889216377095, q=0.3705766151303823, w=0.3995704939145694)","Workload(z0=0.01, z1=0.01, q=0.49, w=0.49)"
0.2,0.8746182577076651,0.8746182577076651,0.8746182577076651,0.25,0.1369439730549475,5.3214005808363985e-05,"Workload(z0=0.010675864477201273, z1=0.00954342674637565, q=0.4867156939760743, w=0.4930650148003488)","Workload(z0=0.01, z1=0.01, q=0.49, w=0.49)"
0.2,0.8746182577076651,0.8746182577076651,0.8746182577076651,1,0.1369439730549475,5.3214005808363985e-05,"Workload(z0=0.010675864477201273, z1=0.00954342674637565, q=0.4867156939760743, w=0.4930650148003488)","Workload(z0=0.01, z1=0.01, q=0.49, w=0.49)"
0.2,0.8746182577076651,0.8746182577076651,0.8746182577076651,1.75,0.1369439730549475,5.3214005808363985e-05,"Workload(z0=0.010675864477201273, z1=0.00954342674637565, q=0.4867156939760743, w=0.4930650148003488)","Workload(z0=0.01, z1=0.01, q=0.49, w=0.49)"
0.25,0.8746182577076651,0.8746182577076651,0.8746182577076651,0.25,0.1309440172768173,0.00328376135581316,"Workload(z0=0.011179432036135131, z1=0.011179432036135131, q=0.5279620477372636, w=0.4496790881904661)","Workload(z0=0.01, z1=0.01, q=0.49, w=0.49)"
0.25,0.8746182577076651,0.8746182577076651,0.8746182577076651,1,0.1309440172768173,0.00328376135581316,"Workload(z0=0.011179432036135131, z1=0.011179432036135131, q=0.5279620477372636, w=0.4496790881904661)","Workload(z0=0.01, z1=0.01, q=0.49, w=0.49)"
0.25,0.8746182577076651,0.8746182577076651,0.8746182577076651,1.75,0.1309440172768173,0.00328376135581316,"Workload(z0=0.011179432036135131, z1=0.011179432036135131, q=0.5279620477372636, w=0.4496790881904661)","Workload(z0=0.01, z1=0.01, q=0.49, w=0.49)"
0.3,0.8746182577076651,0.8746182577076651,0.8746182577076651,0.25,0.1163545589175668,0.035234210547987595,"Workload(z0=0.01762389324973214, z1=0.05925353546766059, q=0.46810771706503296, w=0.45501485421757437)","Workload(z0=0.01, z1=0.01, q=0.49, w=0.49)"
0.3,0.8746182577076651,0.8746182577076651,0.8746182577076651,1,0.1163545589175668,0.035234210547987595,"Workload(z0=0.01762389324973214, z1=0.05925353546766059, q=0.46810771706503296, w=0.45501485421757437)","Workload(z0=0.01, z1=0.01, q=0.49, w=0.49)"
0.3,0.8746182577076651,0.8746182577076651,0.8746182577076651,1.75,0.1163545589175668,0.035234210547987595,"Workload(z0=0.01762389324973214, z1=0.05925353546766059, q=0.46810771706503296, w=0.45501485421757437)","Workload(z0=0.01, z1=0.01, q=0.49, w=0.49)"
0.35000000000000003,0.8746182577076651,0.8746182577076651,0.8746182577076651,0.25,0.0514976375897443,0.009386184032257557,"Workload(z0=0.027617496919678103, z1=0.009663443030838399, q=0.45247651641153636, w=0.5102425436379474)","Workload(z0=0.01, z1=0.01, q=0.49, w=0.49)"
0.35000000000000003,0.8746182577076651,0.8746182577076651,0.8746182577076651,1,0.0514976375897443,0.009386184032257557,"Workload(z0=0.027617496919678103, z1=0.009663443030838399, q=0.45247651641153636, w=0.5102425436379474)","Workload(z0=0.01, z1=0.01, q=0.49, w=0.49)"
0.35000000000000003,0.8746182577076651,0.8746182577076651,0.8746182577076651,1.75,0.0514976375897443,0.009386184032257557,"Workload(z0=0.027617496919678103, z1=0.009663443030838399, q=0.45247651641153636, w=0.5102425436379474)","Workload(z0=0.01, z1=0.01, q=0.49, w=0.49)"
0.4,0.8746182577076651,0.8746182577076651,0.8746182577076651,0.25,0.02189303599637542,0.006029533256291304,"Workload(z0=0.02195319318179621, z1=0.01362459118756119, q=0.5068677675444856, w=0.45755444808615703)","Workload(z0=0.01, z1=0.01, q=0.49, w=0.49)"
0.4,0.8746182577076651,0.8746182577076651,0.8746182577076651,1,0.02189303599637542,0.006029533256291304,"Workload(z0=0.02195319318179621, z1=0.01362459118756119, q=0.5068677675444856, w=0.45755444808615703)","Workload(z0=0.01, z1=0.01, q=0.49, w=0.49)"
0.4,0.8746182577076651,0.8746182577076651,0.8746182577076651,1.75,0.02189303599637542,0.006029533256291304,"Workload(z0=0.02195319318179621, z1=0.01362459118756119, q=0.5068677675444856, w=0.45755444808615703)","Workload(z0=0.01, z1=0.01, q=0.49, w=0.49)"
0.45,0.8746182577076651,0.8746182577076651,0.8746182577076651,0.25,0.03921431598331736,5.403222598180865e-05,"Workload(z0=0.009988935865340401, z1=0.009988935865340401, q=0.4848662218776128, w=0.49515590639170637)","Workload(z0=0.01, z1=0.01, q=0.49, w=0.49)"
0.45,0.8746182577076651,0.8746182577076651,0.8746182577076651,1,0.03921431598331736,5.403222598180865e-05,"Workload(z0=0.009988935865340401, z1=0.009988935865340401, q=0.4848662218776128, w=0.49515590639170637)","Workload(z0=0.01, z1=0.01, q=0.49, w=0.49)"
0.45,0.8746182577076651,0.8746182577076651,0.8746182577076651,1.75,0.03921431598331736,5.403222598180865e-05,"Workload(z0=0.009988935865340401, z1=0.009988935865340401, q=0.4848662218776128, w=0.49515590639170637)","Workload(z0=0.01, z1=0.01, q=0.49, w=0.49)"
0.5,0.8746182577076651,0.8746182577076651,0.8746182577076651,0.25,0.036441131211687766,2.564944998309721e-05,"Workload(z0=0.01009105534622949, z1=0.01009105534622949, q=0.49339481614199254, w=0.48642307316554856)","Workload(z0=0.01, z1=0.01, q=0.49, w=0.49)"
0.5,0.8746182577076651,0.8746182577076651,0.8746182577076651,1,0.036441131211687766,2.564944998309721e-05,"Workload(z0=0.01009105534622949, z1=0.01009105534622949, q=0.49339481614199254, w=0.48642307316554856)","Workload(z0=0.01, z1=0.01, q=0.49, w=0.49)"
