Epsilon,Robust Cost,Nominal Cost,Ideal Cost,Rho Multiplier,Rho (Expected),Rho (True),Workload (Perturbed),Workload (True)
0.05,1.4416646388714105,1.4817129680480459,1.4416646388714105,0.25,1.8728402345274753,0.38262551331581307,"Workload(z0=0.11211426392855965, z1=0.25725496441422246, q=0.6132204231613222, w=0.017410348495895855)","Workload(z0=0.01, z1=0.01, q=0.97, w=0.01)"
0.05,1.4416646388714107,1.4817129680480459,1.4416646388714105,1,1.8728402345274753,0.38262551331581307,"Workload(z0=0.11211426392855965, z1=0.25725496441422246, q=0.6132204231613222, w=0.017410348495895855)","Workload(z0=0.01, z1=0.01, q=0.97, w=0.01)"
0.05,1.4416646388714105,1.4817129680480459,1.4416646388714105,1.75,1.8728402345274753,0.38262551331581307,"Workload(z0=0.11211426392855965, z1=0.25725496441422246, q=0.6132204231613222, w=0.017410348495895855)","Workload(z0=0.01, z1=0.01, q=0.97, w=0.01)"
0.1,1.4416646388714105,1.4416646388714105,1.4416646388714105,0.25,0.2786574326719779,0.012623762859013291,"Workload(z0=0.03467002515557804, z1=0.00894316306939224, q=0.9474436487056376, w=0.00894316306939224)","Workload(z0=0.01, z1=0.01, q=0.97, w=0.01)"
0.1,1.4416646388714105,1.4416646388714105,1.4416646388714105,1,0.2786574326719779,0.012623762859013291,"Workload(z0=0.03467002515557804, z1=0.00894316306939224, q=0.9474436487056376, w=0.00894316306939224)","Workload(z0=0.01, z1=0.01, q=0.97, w=0.01)"
0.1,1.4416646388714105,1.4416646388714105,1.4416646388714105,1.75,0.2786574326719779,0.012623762859013291,"Workload(z0=0.03467002515557804, z1=0.00894316306939224, q=0.9474436487056376, w=0.00894316306939224)","Workload(z0=0.01, z1=0.01, q=0.97, w=0.01)"
0.15000000000000002,1.4416646388714105,1.4416646388714105,1.4416646388714105,0.25,0.13904976734051505,3.1579197895727505e-07,"Workload(z0=0.009954876110415366, z1=0.009954876110415366, q=0.9701353716687539, w=0.009954876110415366)","Workload(z0=0.01, z1=0.01, q=0.97, w=0.01)"
0.15000000000000002,1.4416646388714105,1.4416646388714105,1.4416646388714105,1,0.13904976734051505,3.1579197895727505e-07,"Workload(z0=0.009954876110415366, z1=0.009954876110415366, q=0.9701353716687539, w=0.009954876110415366)","Workload(z0=0.01, z1=0.01, q=0.97, w=0.01)"
0.15000000000000002,1.4416646388714105,1.4416646388714105,1.4416646388714105,1.75,0.13904976734051505,3.1579197895727505e-07,"Workload(z0=0.009954876110415366, z1=0.009954876110415366, q=0.9701353716687539, w=0.009954876110415366)","Workload(z0=0.01, z1=0.01, q=0.97, w=0.01)"
0.2,1.4416646388714105,1.4416646388714105,1.4416646388714105,0.25,0.24033642552743945,9.540039717326697e-05,"Workload(z0=0.010805458785730098, z1=0.010805458785730098, q=0.9675836236428096, w=0.010805458785730098)","Workload(z0=0.01, z1=0.01, q=0.97, w=0.01)"
0.2,1.4416646388714105,1.4416646388714105,1.4416646388714105,1,0.24033642552743945,9.540039717326697e-05,"Workload(z0=0.010805458785730098, z1=0.010805458785730098, q=0.9675836236428096, w=0.010805458785730098)","Workload(z0=0.01, z1=0.01, q=0.97, w=0.01)"
0.2,1.4416646388714105,1.4416646388714105,1.4416646388714105,1.75,0.24033642552743945,9.540039717326697e-05,"Workload(z0=0.010805458785730098, z1=0.010805458785730098, q=0.9675836236428096, w=0.010805458785730098)","Workload(z0=0.01, z1=0.01, q=0.97, w=0.01)"
0.25,1.4416646388714105,1.4416646388714105,1.4416646388714105,0.25,0.12406385551784042,0.035557344998878845,"Workload(z0=0.009740935339272548, z1=0.018687631984787043, q=0.9124613890304786, w=0.05911004364546163)","Workload(z0=0.01, z1=0.01, q=0.97, w=0.01)"
0.25,1.4416646388714105,1.4416646388714105,1.4416646388714105,1,0.12406385551784042,0.035557344998878845,"Workload(z0=0.009740935339272548, z1=0.018687631984787043, q=0.9124613890304786, w=0.05911004364546163)","Workload(z0=0.01, z1=0.01, q=0.97, w=0.01)"
0.25,1.4416646388714105,1.4416646388714105,1.4416646388714105,1.75,0.12406385551784042,0.035557344998878845,"Workload(z0=0.009740935339272548, z1=0.018687631984787043, q=0.9124613890304786, w=0.05911004364546163)","Workload(z0=0.01, z1=0.01, q=0.97, w=0.01)"
0.3,1.4416646388714105,1.4416646388714105,1.4416646388714105,0.25,0.09357632405597996,0.035669199035256706,"Workload(z0=0.030813430571653658, z1=0.009319370889933646, q=0.9095962692748658, w=0.05027092926354699)","Workload(z0=0.01, z1=0.01, q=0.97, w=0.01)"
0.3,1.4416646388714105,1.4416646388714105,1.4416646388714105,1,0.09357632405597996,0.035669199035256706,"Workload(z0=0.030813430571653658, z1=0.009319370889933646, q=0.9095962692748658, w=0.05027092926354699)","Workload(z0=0.01, z1=0.01, q=0.97, w=0.01)"
0.3,1.4416646388714105,1.4416646388714105,1.4416646388714105,1.75,0.09357632405597996,0.035669199035256706,"Workload(z0=0.030813430571653658, z1=0.009319370889933646, q=0.9095962692748658, w=0.05027092926354699)","Workload(z0=0.01, z1=0.01, q=0.97, w=0.01)"
0.35000000000000003,1.4416646388714105,1.4416646388714105,1.4416646388714105,0.25,0.11161335220044681,0.05027638067816102,"Workload(z0=0.022831237229048836, z1=0.009034701410518712, q=0.8956811628106288, w=0.07245289854980344)","Workload(z0=0.01, z1=0.01, q=0.97, w=0.01)"
0.35000000000000003,1.4416646388714105,1.4416646388714105,1.4416646388714105,1,0.11161335220044681,0.05027638067816102,"Workload(z0=0.022831237229048836, z1=0.009034701410518712, q=0.8956811628106288, w=0.07245289854980344)","Workload(z0=0.01, z1=0.01, q=0.97, w=0.01)"
0.35000000000000003,1.4416646388714105,1.4416646388714105,1.4416646388714105,1.75,0.11161335220044681,0.05027638067816102,"Workload(z0=0.022831237229048836, z1=0.009034701410518712, q=0.8956811628106288, w=0.07245289854980344)","Workload(z0=0.01, z1=0.01, q=0.97, w=0.01)"
0.4,1.4416646388714105,1.4416646388714105,1.4416646388714105,0.25,0.09696451457975547,0.009648396126893206,"Workload(z0=0.022311951013045665, z1=0.0216694651048173, q=0.940913746565382, w=0.015104837316754926)","Workload(z0=0.01, z1=0.01, q=0.97, w=0.01)"
0.4,1.4416646388714105,1.4416646388714105,1.4416646388714105,1,0.09696451457975547,0.009648396126893206,"Workload(z0=0.022311951013045665, z1=0.0216694651048173, q=0.940913746565382, w=0.015104837316754926)","Workload(z0=0.01, z1=0.01, q=0.97, w=0.01)"
0.4,1.4416646388714105,1.4416646388714105,1.4416646388714105,1.75,0.09696451457975547,0.009648396126893206,"Workload(z0=0.022311951013045665, z1=0.0216694651048173, q=0.940913746565382, w=0.015104837316754926)","Workload(z0=0.01, z1=0.01, q=0.97, w=0.01)"
0.45,1.4416646388714105,1.4416646388714105,1.4416646388714105,0.25,0.06893340311772607,4.567235816082643e-06,"Workload(z0=0.009829096214819708, z1=0.009829096214819708, q=0.970512711355541, w=0.009829096214819708)","Workload(z0=0.01, z1=0.01, q=0.97, w=0.01)"
0.45,1.4416646388714105,1.4416646388714105,1.4416646388714105,1,0.06893340311772607,4.567235816082643e-06,"Workload(z0=0.009829096214819708, z1=0.009829096214819708, q=0.970512711355541, w=0.009829096214819708)","Workload(z0=0.01, z1=0.01, q=0.97, w=0.01)"
