Epsilon,Robust Cost,Nominal Cost,Ideal Cost,Rho Multiplier,Rho (Expected),Rho (True),Workload (Perturbed),Workload (True)
0.05,0.9931492892615951,1.004157538157981,0.9903885523452818,0.25,0.6941685519158274,0.25285184689109147,"Workload(z0=0.0069813396588788105, z1=0.728166231053278, q=0.0069813396588788105, w=0.2578710896289643)","Workload(z0=0.01, z1=0.97, q=0.01, w=0.01)"
0.05,0.9990409775773166,1.004157538157981,0.9903885523452818,1,0.6941685519158274,0.25285184689109147,"Workload(z0=0.0069813396588788105, z1=0.728166231053278, q=0.0069813396588788105, w=0.2578710896289643)","Workload(z0=0.01, z1=0.97, q=0.01, w=0.01)"
0.05,1.0095954929813755,1.004157538157981,0.9903885523452818,1.75,0.6941685519158274,0.25285184689109147,"Workload(z0=0.0069813396588788105, z1=0.728166231053278, q=0.0069813396588788105, w=0.2578710896289643)","Workload(z0=0.01, z1=0.97, q=0.01, w=0.01)"
0.1,0.9961407091386006,0.9907178193409792,0.9903885530123696,0.25,0.4762682070883114,0.007430307186425728,"Workload(z0=0.009652108964210633, z1=0.9533694105880863, q=0.027326371483492443, w=0.009652108964210633)","Workload(z0=0.01, z1=0.97, q=0.01, w=0.01)"
0.1,1.0067655745604163,0.9907178193409792,0.9903885530123696,1,0.4762682070883114,0.007430307186425728,"Workload(z0=0.009652108964210633, z1=0.9533694105880863, q=0.027326371483492443, w=0.009652108964210633)","Workload(z0=0.01, z1=0.97, q=0.01, w=0.01)"
0.1,1.0164419475925426,0.9907178193409792,0.9903885530123696,1.75,0.4762682070883114,0.007430307186425728,"Workload(z0=0.009652108964210633, z1=0.9533694105880863, q=0.027326371483492443, w=0.009652108964210633)","Workload(z0=0.01, z1=0.97, q=0.01, w=0.01)"
0.15000000000000002,0.9972883041915253,0.9922955480605957,0.9903885527139715,0.25,0.260133920126254,0.04271670913828878,"Workload(z0=0.008410045074733656, z1=0.9130055126892471, q=0.07017439716128547, w=0.008410045074733656)","Workload(z0=0.01, z1=0.97, q=0.01, w=0.01)"
0.15000000000000002,1.007823996636926,0.9922955480605957,0.9903885527139715,1,0.260133920126254,0.04271670913828878,"Workload(z0=0.008410045074733656, z1=0.9130055126892471, q=0.07017439716128547, w=0.008410045074733656)","Workload(z0=0.01, z1=0.97, q=0.01, w=0.01)"
0.15000000000000002,1.0164419475925426,0.9922955480605957,0.9903885527139715,1.75,0.260133920126254,0.04271670913828878,"Workload(z0=0.008410045074733656, z1=0.9130055126892471, q=0.07017439716128547, w=0.008410045074733656)","Workload(z0=0.01, z1=0.97, q=0.01, w=0.01)"
0.2,0.9906235067291204,0.9907869702982964,0.9903885527909614,0.25,0.12052143152422144,0.09447644600225179,"Workload(z0=0.12149482239937613, z1=0.855049863768037, q=0.009763823947883452, w=0.013691489884703164)","Workload(z0=0.01, z1=0.97, q=0.01, w=0.01)"
0.2,0.9908032711355786,0.9907869702982964,0.9903885527909614,1,0.12052143152422144,0.09447644600225179,"Workload(z0=0.12149482239937613, z1=0.855049863768037, q=0.009763823947883452, w=0.013691489884703164)","Workload(z0=0.01, z1=0.97, q=0.01, w=0.01)"
0.2,0.9913529168532735,0.9907869702982964,0.9903885527909614,1.75,0.12052143152422144,0.09447644600225179,"Workload(z0=0.12149482239937613, z1=0.855049863768037, q=0.009763823947883452, w=0.013691489884703164)","Workload(z0=0.01, z1=0.97, q=0.01, w=0.01)"
0.25,0.9929955303058265,0.9916571933852887,0.9903885517708758,0.25,0.15166064075360675,0.09695255539704659,"Workload(z0=0.028988347767826047, z1=0.834459337477083, q=0.06534403715393819, w=0.07120827760115266)","Workload(z0=0.01, z1=0.97, q=0.01, w=0.01)"
0.25,0.9982964872576837,0.9916571933852887,0.9903885517708758,1,0.15166064075360675,0.09695255539704659,"Workload(z0=0.028988347767826047, z1=0.834459337477083, q=0.06534403715393819, w=0.07120827760115266)","Workload(z0=0.01, z1=0.97, q=0.01, w=0.01)"
0.25,1.0030873175659614,0.9916571933852887,0.9903885517708758,1.75,0.15166064075360675,0.09695255539704659,"Workload(z0=0.028988347767826047, z1=0.834459337477083, q=0.06534403715393819, w=0.07120827760115266)","Workload(z0=0.01, z1=0.97, q=0.01, w=0.01)"
0.3,0.9905595619233439,0.9905245529953297,0.9903885532059699,0.25,0.0780059427811585,0.017537827831589744,"Workload(z0=0.041058180992717304, z1=0.9414790412912939, q=0.008731388857994406, w=0.008731388857994406)","Workload(z0=0.01, z1=0.97, q=0.01, w=0.01)"
0.3,0.990630360692794,0.9905245529953297,0.9903885532059699,1,0.0780059427811585,0.017537827831589744,"Workload(z0=0.041058180992717304, z1=0.9414790412912939, q=0.008731388857994406, w=0.008731388857994406)","Workload(z0=0.01, z1=0.97, q=0.01, w=0.01)"
0.3,0.9924313982774458,0.9905245529953297,0.9903885532059699,1.75,0.0780059427811585,0.017537827831589744,"Workload(z0=0.041058180992717304, z1=0.9414790412912939, q=0.008731388857994406, w=0.008731388857994406)","Workload(z0=0.01, z1=0.97, q=0.01, w=0.01)"
0.35000000000000003,0.9906954545292518,0.9903968597148156,0.9903885532962404,0.25,0.05386552331908678,0.0024007494716002708,"Workload(z0=0.009984444726238821, z1=0.9614982690769114, q=0.009984444726238821, w=0.01853284147061106)","Workload(z0=0.01, z1=0.97, q=0.01, w=0.01)"
0.35000000000000003,0.9904059376859369,0.9903968597148156,0.9903885532962404,1,0.05386552331908678,0.0024007494716002708,"Workload(z0=0.009984444726238821, z1=0.9614982690769114, q=0.009984444726238821, w=0.01853284147061106)","Workload(z0=0.01, z1=0.97, q=0.01, w=0.01)"
