Epsilon,Robust Cost,Nominal Cost,Ideal Cost,Rho Multiplier,Rho (Expected),Rho (True),Workload (Perturbed),Workload (True)
0.05,0.9218928210026244,0.9240368014937858,0.9218927129086615,0.25,1.1252859190038453,0.875111576337631,"Workload(z0=0.05454360639430064, z1=0.01104526113448983, q=0.485425615199111, w=0.44898551727209873)","Workload(z0=0.01, z1=0.33, q=0.33, w=0.33)"
0.05,0.9218928210026245,0.9240368014937858,0.9218927129086615,1,1.1252859190038453,0.875111576337631,"Workload(z0=0.05454360639430064, z1=0.01104526113448983, q=0.485425615199111, w=0.44898551727209873)","Workload(z0=0.01, z1=0.33, q=0.33, w=0.33)"
0.05,1.4709627837714323,0.9240368014937858,0.9218927129086615,1.75,1.1252859190038453,0.875111576337631,"Workload(z0=0.05454360639430064, z1=0.01104526113448983, q=0.485425615199111, w=0.44898551727209873)","Workload(z0=0.01, z1=0.33, q=0.33, w=0.33)"
0.1,0.9221136247282223,0.9301326145432302,0.9218927087327218,0.25,0.866680345810685,0.04309184433459899,"Workload(z0=0.0674418726290687, z1=0.2987868560797317, q=0.34509199334738916, w=0.28867927794381043)","Workload(z0=0.01, z1=0.33, q=0.33, w=0.33)"
0.1,0.9218928210026244,0.9301326145432302,0.9218927087327218,1,0.866680345810685,0.04309184433459899,"Workload(z0=0.0674418726290687, z1=0.2987868560797317, q=0.34509199334738916, w=0.28867927794381043)","Workload(z0=0.01, z1=0.33, q=0.33, w=0.33)"
0.1,0.9218928210026245,0.9301326145432302,0.9218927087327218,1.75,0.866680345810685,0.04309184433459899,"Workload(z0=0.0674418726290687, z1=0.2987868560797317, q=0.34509199334738916, w=0.28867927794381043)","Workload(z0=0.01, z1=0.33, q=0.33, w=0.33)"
0.15000000000000002,0.9219930276124652,0.9229099697233744,0.9218927078492218,0.25,0.24028089191441834,0.008760221492932242,"Workload(z0=0.021582572544791196, z1=0.2909618883503199, q=0.3183346551679357, w=0.36912088393695325)","Workload(z0=0.01, z1=0.33, q=0.33, w=0.33)"
0.15000000000000002,0.9218928210026244,0.9229099697233744,0.9218927078492218,1,0.24028089191441834,0.008760221492932242,"Workload(z0=0.021582572544791196, z1=0.2909618883503199, q=0.3183346551679357, w=0.36912088393695325)","Workload(z0=0.01, z1=0.33, q=0.33, w=0.33)"
0.15000000000000002,0.9218928210026244,0.9229099697233744,0.9218927078492218,1.75,0.24028089191441834,0.008760221492932242,"Workload(z0=0.021582572544791196, z1=0.2909618883503199, q=0.3183346551679357, w=0.36912088393695325)","Workload(z0=0.01, z1=0.33, q=0.33, w=0.33)"
0.2,0.9218928210026244,0.9218927611520102,0.9218927081448879,0.25,0.3251499074842503,0.019245812062596776,"Workload(z0=0.008217475817533938, z1=0.3933511101821487, q=0.3524181503858536, w=0.2460132636144638)","Workload(z0=0.01, z1=0.33, q=0.33, w=0.33)"
0.2,0.9218928210026244,0.9218927611520102,0.9218927081448879,1,0.3251499074842503,0.019245812062596776,"Workload(z0=0.008217475817533938, z1=0.3933511101821487, q=0.3524181503858536, w=0.2460132636144638)","Workload(z0=0.01, z1=0.33, q=0.33, w=0.33)"
0.2,0.9218928210026244,0.9218927611520102,0.9218927081448879,1.75,0.3251499074842503,0.019245812062596776,"Workload(z0=0.008217475817533938, z1=0.3933511101821487, q=0.3524181503858536, w=0.2460132636144638)","Workload(z0=0.01, z1=0.33, q=0.33, w=0.33)"
0.25,0.9218928210026244,0.9218928210026244,0.9218927084585768,0.25,0.14344833837210924,0.03349058916566541,"Workload(z0=0.012370739018559, z1=0.23280845312231202, q=0.3152094185993022, w=0.43961138925982673)","Workload(z0=0.01, z1=0.33, q=0.33, w=0.33)"
0.25,0.9218928210026244,0.9218928210026244,0.9218927084585768,1,0.14344833837210924,0.03349058916566541,"Workload(z0=0.012370739018559, z1=0.23280845312231202, q=0.3152094185993022, w=0.43961138925982673)","Workload(z0=0.01, z1=0.33, q=0.33, w=0.33)"
0.25,0.9218928210026244,0.9218928210026244,0.9218927084585768,1.75,0.14344833837210924,0.03349058916566541,"Workload(z0=0.012370739018559, z1=0.23280845312231202, q=0.3152094185993022, w=0.43961138925982673)","Workload(z0=0.01, z1=0.33, q=0.33, w=0.33)"
0.3,0.9236894254456258,0.9250105708859861,0.9218927075561855,0.25,0.06176318131796811,0.010674451160730493,"Workload(z0=0.03083708988981965, z1=0.3272365557550297, q=0.3048284824737907, w=0.33709787188136)","Workload(z0=0.01, z1=0.33, q=0.33, w=0.33)"
0.3,0.9225712052862636,0.9250105708859861,0.9218927075561855,1,0.06176318131796811,0.010674451160730493,"Workload(z0=0.03083708988981965, z1=0.3272365557550297, q=0.3048284824737907, w=0.33709787188136)","Workload(z0=0.01, z1=0.33, q=0.33, w=0.33)"
0.3,0.9220600719898614,0.9250105708859861,0.9218927075561855,1.75,0.06176318131796811,0.010674451160730493,"Workload(z0=0.03083708988981965, z1=0.3272365557550297, q=0.3048284824737907, w=0.33709787188136)","Workload(z0=0.01, z1=0.33, q=0.33, w=0.33)"
0.35000000000000003,0.9227493606975338,0.923393375385647,0.9218927075473868,0.25,0.06602813185057657,0.005951896566054063,"Workload(z0=0.02091564756735212, z1=0.33648883487676984, q=0.2955938329985148, w=0.3470016845573633)","Workload(z0=0.01, z1=0.33, q=0.33, w=0.33)"
0.35000000000000003,0.9231648582242665,0.923393375385647,0.9218927075473868,1,0.06602813185057657,0.005951896566054063,"Workload(z0=0.02091564756735212, z1=0.33648883487676984, q=0.2955938329985148, w=0.3470016845573633)","Workload(z0=0.01, z1=0.33, q=0.33, w=0.33)"
0.35000000000000003,0.9219004944128644,0.923393375385647,0.9218927075473868,1.75,0.06602813185057657,0.005951896566054063,"Workload(z0=0.02091564756735212, z1=0.33648883487676984, q=0.2955938329985148, w=0.3470016845573633)","Workload(z0=0.01, z1=0.33, q=0.33, w=0.33)"
0.4,0.9246022582829871,0.926098605973158,0.9218927075511125,0.25,0.05290694103578002,0.0190336068448956,"Workload(z0=0.04143991236135694, z1=0.30490484047980937, q=0.3426474813896895, w=0.31100776576914424)","Workload(z0=0.01, z1=0.33, q=0.33, w=0.33)"
0.4,0.92286496529921,0.926098605973158,0.9218927075511125,1,0.05290694103578002,0.0190336068448956,"Workload(z0=0.04143991236135694, z1=0.30490484047980937, q=0.3426474813896895, w=0.31100776576914424)","Workload(z0=0.01, z1=0.33, q=0.33, w=0.33)"
0.4,0.9223134048169787,0.926098605973158,0.9218927075511125,1.75,0.05290694103578002,0.0190336068448956,"Workload(z0=0.04143991236135694, z1=0.30490484047980937, q=0.3426474813896895, w=0.31100776576914424)","Workload(z0=0.01, z1=0.33, q=0.33, w=0.33)"
0.45,0.9218928210026244,0.9218928210026244,0.9218927079533501,0.25,0.03734143603796399,0.0013743209425863007,"Workload(z0=0.010723039006504911, z1=0.30672514947992674, q=0.3475372955397978, w=0.33501451597377047)","Workload(z0=0.01, z1=0.33, q=0.33, w=0.33)"
0.45,0.9218928210026244,0.9218928210026244,0.9218927079533501,1,0.03734143603796399,0.0013743209425863007,"Workload(z0=0.010723039006504911, z1=0.30672514947992674, q=0.3475372955397978, w=0.33501451597377047)","Workload(z0=0.01, z1=0.33, q=0.33, w=0.33)"
0.45,0.9218928210026244,0.9218928210026244,0.9218927079533501,1.75,0.03734143603796399,0.0013743209425863007,"Workload(z0=0.010723039006504911, z1=0.30672514947992674, q=0.3475372955397978, w=0.33501451597377047)","Workload(z0=0.01, z1=0.33, q=0.33, w=0.33)"
0.5,0.9237693826961914,0.9238027875410284,0.9218927076108407,0.25,0.036221300111996646,0.006289983720916379,"Workload(z0=0.02360693541006374, z1=0.33824168467856325, q=0.3033598703825108, w=0.3347915095288623)","Workload(z0=0.01, z1=0.33, q=0.33, w=0.33)"
0.5,0.9225398383586301,0.9238027875410284,0.9218927076108407,1,0.036221300111996646,0.006289983720916379,"Workload(z0=0.02360693541006374, z1=0.33824168467856325, q=0.3033598703825108, w=0.3347915095288623)","Workload(z0=0.01, z1=0.33, q=0.33, w=0.33)"
0.5,0.9220649333196078,0.9238027875410284,0.9218927076108407,1.75,0.036221300111996646,0.006289983720916379,"Workload(z0=0.02360693541006374, z1=0.33824168467856325, q=0.3033598703825108, w=0.3347915095288623)","Workload(z0=0.01, z1=0.33, q=0.33, w=0.33)"
0.55,0.9218927185411773,0.9218927398470877,0.9218927075973284,0.25,0.00987174606561454,0.0013022762431335252,"Workload(z0=0.010821089241507924, z1=0.32968658889949254, q=0.35018236835196004, w=0.3093099535070396)","Workload(z0=0.01, z1=0.33, q=0.33, w=0.33)"
0.55,0.9218928210026244,0.9218927398470877,0.9218927075973284,1,0.00987174606561454,0.0013022762431335252,"Workload(z0=0.010821089241507924, z1=0.32968658889949254, q=0.35018236835196004, w=0.3093099535070396)","Workload(z0=0.01, z1=0.33, q=0.33, w=0.33)"
0.55,0.9218928210026244,0.9218927398470877,0.9218927075973284,1.75,0.00987174606561454,0.0013022762431335252,"Workload(z0=0.010821089241507924, z1=0.32968658889949254, q=0.35018236835196004, w=0.3093099535070396)","Workload(z0=0.01, z1=0.33, q=0.33, w=0.33)"
0.6000000000000001,0.9218928210026244,0.9218928210026244,0.9218927075415901,0.25,0.034945031661056405,8.341873143684285e-05,"Workload(z0=0.01021136193608289, z1=0.32463013570759386, q=0.33496567037526165, w=0.33019283198106153)","Workload(z0=0.01, z1=0.33, q=0.33, w=0.33)"
0.6000000000000001,0.9218928210026244,0.9218928210026244,0.9218927075415901,1,0.034945031661056405,8.341873143684285e-05,"Workload(z0=0.01021136193608289, z1=0.32463013570759386, q=0.33496567037526165, w=0.33019283198106153)","Workload(z0=0.01, z1=0.33, q=0.33, w=0.33)"
0.6000000000000001,0.9218928210026244,0.9218928210026244,0.9218927075415901,1.75,0.034945031661056405,8.341873143684285e-05,"Workload(z0=0.01021136193608289, z1=0.32463013570759386, q=0.33496567037526165, w=0.33019283198106153)","Workload(z0=0.01, z1=0.33, q=0.33, w=0.33)"
0.6500000000000001,0.9233577001122321,0.9233174286725113,0.9218927075439681,0.25,0.008306995084632233,0.00446118355970389,"Workload(z0=0.022148468606701114, z1=0.3350071596024175, q=0.3213203176003381, w=0.3215240541905435)","Workload(z0=0.01, z1=0.33, q=0.33, w=0.33)"
0.6500000000000001,0.9226591948357749,0.9233174286725113,0.9218927075439681,1,0.008306995084632233,0.00446118355970389,"Workload(z0=0.022148468606701114, z1=0.3350071596024175, q=0.3213203176003381, w=0.3215240541905435)","Workload(z0=0.01, z1=0.33, q=0.33, w=0.33)"
0.6500000000000001,0.9227533130384018,0.9233174286725113,0.9218927075439681,1.75,0.008306995084632233,0.00446118355970389,"Workload(z0=0.022148468606701114, z1=0.3350071596024175, q=0.3213203176003381, w=0.3215240541905435)","Workload(z0=0.01, z1=0.33, q=0.33, w=0.33)"
0.7000000000000001,0.9218928210026244,0.9218928210026244,0.9218927075412964,0.25,0.01332608044551218,0.0002839082044921396,"Workload(z0=0.010113551516118676, z1=0.32634396258842396, q=0.3409629216999416, w=0.32257956419551576)","Workload(z0=0.01, z1=0.33, q=0.33, w=0.33)"
0.7000000000000001,0.9218928210026244,0.9218928210026244,0.9218927075412964,1,0.01332608044551218,0.0002839082044921396,"Workload(z0=0.010113551516118676, z1=0.32634396258842396, q=0.3409629216999416, w=0.32257956419551576)","Workload(z0=0.01, z1=0.33, q=0.33, w=0.33)"
0.7000000000000001,0.9218928210026244,0.9218928210026244,0.9218927075412964,1.75,0.01332608044551218,0.0002839082044921396,"Workload(z0=0.010113551516118676, z1=0.32634396258842396, q=0.3409629216999416, w=0.32257956419551576)","Workload(z0=0.01, z1=0.33, q=0.33, w=0.33)"
0.7500000000000001,0.9228693313980469,0.9228989438481153,0.9218927094309249,0.25,0.012408065081893856,0.0039036343348995764,"Workload(z0=0.01882408651754667, z1=0.33074090958319435, q=0.30455908596524073, w=0.3458759179340182)","Workload(z0=0.01, z1=0.33, q=0.33, w=0.33)"
0.7500000000000001,0.9223369226515751,0.9228989438481153,0.9218927094309249,1,0.012408065081893856,0.0039036343348995764,"Workload(z0=0.01882408651754667, z1=0.33074090958319435, q=0.30455908596524073, w=0.3458759179340182)","Workload(z0=0.01, z1=0.33, q=0.33, w=0.33)"
0.7500000000000001,0.9223634799041462,0.9228989438481153,0.9218927094309249,1.75,0.012408065081893856,0.0039036343348995764,"Workload(z0=0.01882408651754667, z1=0.33074090958319435, q=0.30455908596524073, w=0.3458759179340182)","Workload(z0=0.01, z1=0.33, q=0.33, w=0.33)"
0.8,0.9224876738715747,0.9228698531732678,0.9218927082900267,0.25,0.035244672974961026,0.0029559486396036837,"Workload(z0=0.01944527524011102, z1=0.3324541466677907, q=0.3203425037268627, w=0.3277580743652357)","Workload(z0=0.01, z1=0.33, q=0.33, w=0.33)"
0.8,0.922054752525876,0.9228698531732678,0.9218927082900267,1,0.035244672974961026,0.0029559486396036837,"Workload(z0=0.01944527524011102, z1=0.3324541466677907, q=0.3203425037268627, w=0.3277580743652357)","Workload(z0=0.01, z1=0.33, q=0.33, w=0.33)"
0.8,0.9229226872419362,0.9228698531732678,0.9218927082900267,1.75,0.035244672974961026,0.0029559486396036837,"Workload(z0=0.01944527524011102, z1=0.3324541466677907, q=0.3203425037268627, w=0.3277580743652357)","Workload(z0=0.01, z1=0.33, q=0.33, w=0.33)"
0.8500000000000001,0.9218928210026244,0.9218928210026244,0.9218927075574739,0.25,0.03457687736689308,0.0004182688408370886,"Workload(z0=0.009844029951835101, z1=0.33134338272353786, q=0.3410594050629672, w=0.31775318226165983)","Workload(z0=0.01, z1=0.33, q=0.33, w=0.33)"
