Epsilon,Robust Cost,Nominal Cost,Ideal Cost,Rho Multiplier,Rho (Expected),Rho (True),Workload (Perturbed),Workload (True)
0.05,0.5933102155152097,0.5813042393797777,0.5802513835256016,0.25,0.2638069453005986,0.07607221863185032,"Workload(z0=0.09762868183306415, z1=0.49974357941562886, q=0.00978792021311661, w=0.3928398185381903)","Workload(z0=0.01, z1=0.49, q=0.01, w=0.49)"
0.05,0.6183813267747755,0.5813042393797777,0.5802513835256016,1,0.2638069453005986,0.07607221863185032,"Workload(z0=0.09762868183306415, z1=0.49974357941562886, q=0.00978792021311661, w=0.3928398185381903)","Workload(z0=0.01, z1=0.49, q=0.01, w=0.49)"
0.05,0.623082007172039,0.5813042393797777,0.5802513835256016,1.75,0.2638069453005986,0.07607221863185032,"Workload(z0=0.09762868183306415, z1=0.49974357941562886, q=0.00978792021311661, w=0.3928398185381903)","Workload(z0=0.01, z1=0.49, q=0.01, w=0.49)"
0.1,0.5889425100190717,0.5803189794049705,0.580251383386683,0.25,0.29932406349520035,0.001107130535765933,"Workload(z0=0.008433207435255342, z1=0.5117597724826236, q=0.008433207435255342, w=0.47137381264686573)","Workload(z0=0.01, z1=0.49, q=0.01, w=0.49)"
0.1,0.6228373192681301,0.5803189794049705,0.580251383386683,1,0.29932406349520035,0.001107130535765933,"Workload(z0=0.008433207435255342, z1=0.5117597724826236, q=0.008433207435255342, w=0.47137381264686573)","Workload(z0=0.01, z1=0.49, q=0.01, w=0.49)"
0.1,0.6552041891928488,0.5803189794049705,0.580251383386683,1.75,0.29932406349520035,0.001107130535765933,"Workload(z0=0.008433207435255342, z1=0.5117597724826236, q=0.008433207435255342, w=0.47137381264686573)","Workload(z0=0.01, z1=0.49, q=0.01, w=0.49)"
0.15000000000000002,0.6014813417034198,0.5950267594449055,0.5802513836339219,0.25,0.03871775092390192,0.06093494379205841,"Workload(z0=0.011687214393779795, z1=0.6175517598425256, q=0.037659308962409245, w=0.3331017168012854)","Workload(z0=0.01, z1=0.49, q=0.01, w=0.49)"
0.15000000000000002,0.6154178899293415,0.5950267594449055,0.5802513836339219,1,0.03871775092390192,0.06093494379205841,"Workload(z0=0.011687214393779795, z1=0.6175517598425256, q=0.037659308962409245, w=0.3331017168012854)","Workload(z0=0.01, z1=0.49, q=0.01, w=0.49)"
0.15000000000000002,0.6272908294947089,0.5950267594449055,0.5802513836339219,1.75,0.03871775092390192,0.06093494379205841,"Workload(z0=0.011687214393779795, z1=0.6175517598425256, q=0.037659308962409245, w=0.3331017168012854)","Workload(z0=0.01, z1=0.49, q=0.01, w=0.49)"
0.2,0.5872905101001032,0.5805150740048378,0.5802513836339219,0.25,0.13202065089730108,0.0020756975194983936,"Workload(z0=0.01226356611758154, z1=0.5157491958429987, q=0.01226356611758154, w=0.4597236719218382)","Workload(z0=0.01, z1=0.49, q=0.01, w=0.49)"
