Epsilon,Robust Cost,Nominal Cost,Rho,Rho (True),Workload (Perturbed),Workload (True)
0.05,0.15591627443959222,0.1416507241296263,1.8,0.04061893213427222,"Workload(z0=np.float64(0.030212473783636343), z1=np.float64(0.05604930354868622), q=np.float64(0.007218718668460173), w=np.float64(0.9065195039992173))","Workload(z0=0.01, z1=0.01, q=0.01, w=0.97)"
0.05,0.30839598510353144,0.14165072400405793,1.9000000000000001,0.04061893213427222,"Workload(z0=np.float64(0.030212473783636343), z1=np.float64(0.05604930354868622), q=np.float64(0.007218718668460173), w=np.float64(0.9065195039992173))","Workload(z0=0.01, z1=0.01, q=0.01, w=0.97)"
0.05,0.3083040053566743,0.14165072438251763,2.0,0.04061893213427222,"Workload(z0=np.float64(0.030212473783636343), z1=np.float64(0.05604930354868622), q=np.float64(0.007218718668460173), w=np.float64(0.9065195039992173))","Workload(z0=0.01, z1=0.01, q=0.01, w=0.97)"
0.1,0.18544389719409166,0.1416507239497845,0.0,0.08295320561265923,"Workload(z0=np.float64(0.00906034736981758), z1=np.float64(0.020625865085828716), q=np.float64(0.10688947979134879), w=np.float64(0.8634243077530048))","Workload(z0=0.01, z1=0.01, q=0.01, w=0.97)"
0.1,0.2623273211799245,0.14165072392242883,0.1,0.08295320561265923,"Workload(z0=np.float64(0.00906034736981758), z1=np.float64(0.020625865085828716), q=np.float64(0.10688947979134879), w=np.float64(0.8634243077530048))","Workload(z0=0.01, z1=0.01, q=0.01, w=0.97)"
0.1,0.29205323120356996,0.14165072481594057,0.2,0.08295320561265923,"Workload(z0=np.float64(0.00906034736981758), z1=np.float64(0.020625865085828716), q=np.float64(0.10688947979134879), w=np.float64(0.8634243077530048))","Workload(z0=0.01, z1=0.01, q=0.01, w=0.97)"
0.1,0.1838644493515293,0.14165072394289652,0.30000000000000004,0.08295320561265923,"Workload(z0=np.float64(0.00906034736981758), z1=np.float64(0.020625865085828716), q=np.float64(0.10688947979134879), w=np.float64(0.8634243077530048))","Workload(z0=0.01, z1=0.01, q=0.01, w=0.97)"
0.1,0.3075718765439196,0.14165072395060102,0.4,0.08295320561265923,"Workload(z0=np.float64(0.00906034736981758), z1=np.float64(0.020625865085828716), q=np.float64(0.10688947979134879), w=np.float64(0.8634243077530048))","Workload(z0=0.01, z1=0.01, q=0.01, w=0.97)"
0.1,0.3075718765439196,0.14165072402267653,0.5,0.08295320561265923,"Workload(z0=np.float64(0.00906034736981758), z1=np.float64(0.020625865085828716), q=np.float64(0.10688947979134879), w=np.float64(0.8634243077530048))","Workload(z0=0.01, z1=0.01, q=0.01, w=0.97)"
0.1,0.24759889496453832,0.14165072389669425,0.6000000000000001,0.08295320561265923,"Workload(z0=np.float64(0.00906034736981758), z1=np.float64(0.020625865085828716), q=np.float64(0.10688947979134879), w=np.float64(0.8634243077530048))","Workload(z0=0.01, z1=0.01, q=0.01, w=0.97)"
0.1,0.3075718765439196,0.14165072411669036,0.7000000000000001,0.08295320561265923,"Workload(z0=np.float64(0.00906034736981758), z1=np.float64(0.020625865085828716), q=np.float64(0.10688947979134879), w=np.float64(0.8634243077530048))","Workload(z0=0.01, z1=0.01, q=0.01, w=0.97)"
0.1,0.3075718765439196,0.14165072425355862,0.8,0.08295320561265923,"Workload(z0=np.float64(0.00906034736981758), z1=np.float64(0.020625865085828716), q=np.float64(0.10688947979134879), w=np.float64(0.8634243077530048))","Workload(z0=0.01, z1=0.01, q=0.01, w=0.97)"
0.1,0.3075718765439196,0.14165072447390287,0.9,0.08295320561265923,"Workload(z0=np.float64(0.00906034736981758), z1=np.float64(0.020625865085828716), q=np.float64(0.10688947979134879), w=np.float64(0.8634243077530048))","Workload(z0=0.01, z1=0.01, q=0.01, w=0.97)"
0.1,0.30757187654391954,0.14165072405291212,1.0,0.08295320561265923,"Workload(z0=np.float64(0.00906034736981758), z1=np.float64(0.020625865085828716), q=np.float64(0.10688947979134879), w=np.float64(0.8634243077530048))","Workload(z0=0.01, z1=0.01, q=0.01, w=0.97)"
0.1,0.3075718765439196,0.14165072496143655,1.1,0.08295320561265923,"Workload(z0=np.float64(0.00906034736981758), z1=np.float64(0.020625865085828716), q=np.float64(0.10688947979134879), w=np.float64(0.8634243077530048))","Workload(z0=0.01, z1=0.01, q=0.01, w=0.97)"
0.1,0.30757187654391954,0.14165072559458783,1.2000000000000002,0.08295320561265923,"Workload(z0=np.float64(0.00906034736981758), z1=np.float64(0.020625865085828716), q=np.float64(0.10688947979134879), w=np.float64(0.8634243077530048))","Workload(z0=0.01, z1=0.01, q=0.01, w=0.97)"
0.1,0.3075718765439196,0.1416507245311565,1.3,0.08295320561265923,"Workload(z0=np.float64(0.00906034736981758), z1=np.float64(0.020625865085828716), q=np.float64(0.10688947979134879), w=np.float64(0.8634243077530048))","Workload(z0=0.01, z1=0.01, q=0.01, w=0.97)"
0.1,0.3075718765439196,0.1416507247045218,1.4000000000000001,0.08295320561265923,"Workload(z0=np.float64(0.00906034736981758), z1=np.float64(0.020625865085828716), q=np.float64(0.10688947979134879), w=np.float64(0.8634243077530048))","Workload(z0=0.01, z1=0.01, q=0.01, w=0.97)"
0.1,0.30757187654391954,0.14165072399274733,1.5,0.08295320561265923,"Workload(z0=np.float64(0.00906034736981758), z1=np.float64(0.020625865085828716), q=np.float64(0.10688947979134879), w=np.float64(0.8634243077530048))","Workload(z0=0.01, z1=0.01, q=0.01, w=0.97)"
0.1,0.30757187654391954,0.1416507239344074,1.6,0.08295320561265923,"Workload(z0=np.float64(0.00906034736981758), z1=np.float64(0.020625865085828716), q=np.float64(0.10688947979134879), w=np.float64(0.8634243077530048))","Workload(z0=0.01, z1=0.01, q=0.01, w=0.97)"
0.1,0.30757187654391954,0.14165072507780846,1.7000000000000002,0.08295320561265923,"Workload(z0=np.float64(0.00906034736981758), z1=np.float64(0.020625865085828716), q=np.float64(0.10688947979134879), w=np.float64(0.8634243077530048))","Workload(z0=0.01, z1=0.01, q=0.01, w=0.97)"
0.1,0.3075718765439196,0.1416507238847707,1.8,0.08295320561265923,"Workload(z0=np.float64(0.00906034736981758), z1=np.float64(0.020625865085828716), q=np.float64(0.10688947979134879), w=np.float64(0.8634243077530048))","Workload(z0=0.01, z1=0.01, q=0.01, w=0.97)"
0.1,0.3075718765439196,0.14165072409487248,1.9000000000000001,0.08295320561265923,"Workload(z0=np.float64(0.00906034736981758), z1=np.float64(0.020625865085828716), q=np.float64(0.10688947979134879), w=np.float64(0.8634243077530048))","Workload(z0=0.01, z1=0.01, q=0.01, w=0.97)"
0.1,0.3075718765439196,0.14165072494469522,2.0,0.08295320561265923,"Workload(z0=np.float64(0.00906034736981758), z1=np.float64(0.020625865085828716), q=np.float64(0.10688947979134879), w=np.float64(0.8634243077530048))","Workload(z0=0.01, z1=0.01, q=0.01, w=0.97)"
0.15000000000000002,0.1445975649588559,0.1416507241412695,0.0,0.15739515917100902,"Workload(z0=np.float64(0.00869891015685042), z1=np.float64(0.1797895069501412), q=np.float64(0.00869891015685042), w=np.float64(0.8028126727361581))","Workload(z0=0.01, z1=0.01, q=0.01, w=0.97)"
0.15000000000000002,0.16832934761950336,0.14165072434403006,0.1,0.15739515917100902,"Workload(z0=np.float64(0.00869891015685042), z1=np.float64(0.1797895069501412), q=np.float64(0.00869891015685042), w=np.float64(0.8028126727361581))","Workload(z0=0.01, z1=0.01, q=0.01, w=0.97)"
0.15000000000000002,0.18471690864349866,0.14165072388373026,0.2,0.15739515917100902,"Workload(z0=np.float64(0.00869891015685042), z1=np.float64(0.1797895069501412), q=np.float64(0.00869891015685042), w=np.float64(0.8028126727361581))","Workload(z0=0.01, z1=0.01, q=0.01, w=0.97)"
0.15000000000000002,0.2063713392102679,0.14165072441710047,0.30000000000000004,0.15739515917100902,"Workload(z0=np.float64(0.00869891015685042), z1=np.float64(0.1797895069501412), q=np.float64(0.00869891015685042), w=np.float64(0.8028126727361581))","Workload(z0=0.01, z1=0.01, q=0.01, w=0.97)"
0.15000000000000002,0.22309253757495684,0.1416507245054235,0.4,0.15739515917100902,"Workload(z0=np.float64(0.00869891015685042), z1=np.float64(0.1797895069501412), q=np.float64(0.00869891015685042), w=np.float64(0.8028126727361581))","Workload(z0=0.01, z1=0.01, q=0.01, w=0.97)"
0.15000000000000002,0.24547439466326365,0.1416507253775972,0.5,0.15739515917100902,"Workload(z0=np.float64(0.00869891015685042), z1=np.float64(0.1797895069501412), q=np.float64(0.00869891015685042), w=np.float64(0.8028126727361581))","Workload(z0=0.01, z1=0.01, q=0.01, w=0.97)"
0.15000000000000002,0.16200024600015034,0.14165072444878246,0.6000000000000001,0.15739515917100902,"Workload(z0=np.float64(0.00869891015685042), z1=np.float64(0.1797895069501412), q=np.float64(0.00869891015685042), w=np.float64(0.8028126727361581))","Workload(z0=0.01, z1=0.01, q=0.01, w=0.97)"
0.15000000000000002,0.2901299533202141,0.14165072388064448,0.7000000000000001,0.15739515917100902,"Workload(z0=np.float64(0.00869891015685042), z1=np.float64(0.1797895069501412), q=np.float64(0.00869891015685042), w=np.float64(0.8028126727361581))","Workload(z0=0.01, z1=0.01, q=0.01, w=0.97)"
0.15000000000000002,0.31013285824922693,0.1416507244204657,0.8,0.15739515917100902,"Workload(z0=np.float64(0.00869891015685042), z1=np.float64(0.1797895069501412), q=np.float64(0.00869891015685042), w=np.float64(0.8028126727361581))","Workload(z0=0.01, z1=0.01, q=0.01, w=0.97)"
0.15000000000000002,0.30990697308211484,0.14165072462203093,0.9,0.15739515917100902,"Workload(z0=np.float64(0.00869891015685042), z1=np.float64(0.1797895069501412), q=np.float64(0.00869891015685042), w=np.float64(0.8028126727361581))","Workload(z0=0.01, z1=0.01, q=0.01, w=0.97)"
0.15000000000000002,0.30971443987348835,0.14165072398690653,1.0,0.15739515917100902,"Workload(z0=np.float64(0.00869891015685042), z1=np.float64(0.1797895069501412), q=np.float64(0.00869891015685042), w=np.float64(0.8028126727361581))","Workload(z0=0.01, z1=0.01, q=0.01, w=0.97)"
0.15000000000000002,0.30952228458338393,0.1416507239765272,1.1,0.15739515917100902,"Workload(z0=np.float64(0.00869891015685042), z1=np.float64(0.1797895069501412), q=np.float64(0.00869891015685042), w=np.float64(0.8028126727361581))","Workload(z0=0.01, z1=0.01, q=0.01, w=0.97)"
0.15000000000000002,0.3092780744274198,0.1416507245054235,1.2000000000000002,0.15739515917100902,"Workload(z0=np.float64(0.00869891015685042), z1=np.float64(0.1797895069501412), q=np.float64(0.00869891015685042), w=np.float64(0.8028126727361581))","Workload(z0=0.01, z1=0.01, q=0.01, w=0.97)"
0.15000000000000002,0.15229605592523346,0.14165072419194677,1.3,0.15739515917100902,"Workload(z0=np.float64(0.00869891015685042), z1=np.float64(0.1797895069501412), q=np.float64(0.00869891015685042), w=np.float64(0.8028126727361581))","Workload(z0=0.01, z1=0.01, q=0.01, w=0.97)"
0.15000000000000002,0.30870430944078336,0.14165072456311317,1.4000000000000001,0.15739515917100902,"Workload(z0=np.float64(0.00869891015685042), z1=np.float64(0.1797895069501412), q=np.float64(0.00869891015685042), w=np.float64(0.8028126727361581))","Workload(z0=0.01, z1=0.01, q=0.01, w=0.97)"
0.15000000000000002,0.3085860062065822,0.14165072459318928,1.5,0.15739515917100902,"Workload(z0=np.float64(0.00869891015685042), z1=np.float64(0.1797895069501412), q=np.float64(0.00869891015685042), w=np.float64(0.8028126727361581))","Workload(z0=0.01, z1=0.01, q=0.01, w=0.97)"
0.15000000000000002,0.30839090315102685,0.1416507245054235,1.6,0.15739515917100902,"Workload(z0=np.float64(0.00869891015685042), z1=np.float64(0.1797895069501412), q=np.float64(0.00869891015685042), w=np.float64(0.8028126727361581))","Workload(z0=0.01, z1=0.01, q=0.01, w=0.97)"
0.15000000000000002,0.3081750334581993,0.14165072535421747,1.7000000000000002,0.15739515917100902,"Workload(z0=np.float64(0.00869891015685042), z1=np.float64(0.1797895069501412), q=np.float64(0.00869891015685042), w=np.float64(0.8028126727361581))","Workload(z0=0.01, z1=0.01, q=0.01, w=0.97)"
0.15000000000000002,0.3079931310892812,0.14165072410095514,1.8,0.15739515917100902,"Workload(z0=np.float64(0.00869891015685042), z1=np.float64(0.1797895069501412), q=np.float64(0.00869891015685042), w=np.float64(0.8028126727361581))","Workload(z0=0.01, z1=0.01, q=0.01, w=0.97)"
0.15000000000000002,0.16690134617531083,0.14165072472497553,1.9000000000000001,0.15739515917100902,"Workload(z0=np.float64(0.00869891015685042), z1=np.float64(0.1797895069501412), q=np.float64(0.00869891015685042), w=np.float64(0.8028126727361581))","Workload(z0=0.01, z1=0.01, q=0.01, w=0.97)"
0.15000000000000002,0.30770974756988334,0.1416507247505632,2.0,0.15739515917100902,"Workload(z0=np.float64(0.00869891015685042), z1=np.float64(0.1797895069501412), q=np.float64(0.00869891015685042), w=np.float64(0.8028126727361581))","Workload(z0=0.01, z1=0.01, q=0.01, w=0.97)"
0.2,0.14190950825992021,0.14165072436241838,0.0,0.011806070044477805,"Workload(z0=np.float64(0.009744864454500712), z1=np.float64(0.03353545547211137), q=np.float64(0.008539497496097734), w=np.float64(0.9481801825772902))","Workload(z0=0.01, z1=0.01, q=0.01, w=0.97)"
0.2,0.16447025542945126,0.1416507245054235,0.1,0.011806070044477805,"Workload(z0=np.float64(0.009744864454500712), z1=np.float64(0.03353545547211137), q=np.float64(0.008539497496097734), w=np.float64(0.9481801825772902))","Workload(z0=0.01, z1=0.01, q=0.01, w=0.97)"
0.2,0.18160159375441104,0.14165072435588022,0.2,0.011806070044477805,"Workload(z0=np.float64(0.009744864454500712), z1=np.float64(0.03353545547211137), q=np.float64(0.008539497496097734), w=np.float64(0.9481801825772902))","Workload(z0=0.01, z1=0.01, q=0.01, w=0.97)"
0.2,0.20065518257602893,0.14165072425141786,0.30000000000000004,0.011806070044477805,"Workload(z0=np.float64(0.009744864454500712), z1=np.float64(0.03353545547211137), q=np.float64(0.008539497496097734), w=np.float64(0.9481801825772902))","Workload(z0=0.01, z1=0.01, q=0.01, w=0.97)"
0.2,0.21147338406465002,0.14165072397531298,0.4,0.011806070044477805,"Workload(z0=np.float64(0.009744864454500712), z1=np.float64(0.03353545547211137), q=np.float64(0.008539497496097734), w=np.float64(0.9481801825772902))","Workload(z0=0.01, z1=0.01, q=0.01, w=0.97)"
0.2,0.23061552370870675,0.14165072404826876,0.5,0.011806070044477805,"Workload(z0=np.float64(0.009744864454500712), z1=np.float64(0.03353545547211137), q=np.float64(0.008539497496097734), w=np.float64(0.9481801825772902))","Workload(z0=0.01, z1=0.01, q=0.01, w=0.97)"
0.2,0.23911864856998394,0.14165072395532702,0.6000000000000001,0.011806070044477805,"Workload(z0=np.float64(0.009744864454500712), z1=np.float64(0.03353545547211137), q=np.float64(0.008539497496097734), w=np.float64(0.9481801825772902))","Workload(z0=0.01, z1=0.01, q=0.01, w=0.97)"
0.2,0.21866136037965944,0.1416507237920415,0.7000000000000001,0.011806070044477805,"Workload(z0=np.float64(0.009744864454500712), z1=np.float64(0.03353545547211137), q=np.float64(0.008539497496097734), w=np.float64(0.9481801825772902))","Workload(z0=0.01, z1=0.01, q=0.01, w=0.97)"
0.2,0.2734798430117101,0.141650723922757,0.8,0.011806070044477805,"Workload(z0=np.float64(0.009744864454500712), z1=np.float64(0.03353545547211137), q=np.float64(0.008539497496097734), w=np.float64(0.9481801825772902))","Workload(z0=0.01, z1=0.01, q=0.01, w=0.97)"
0.2,0.2900292556868953,0.14165072403016007,0.9,0.011806070044477805,"Workload(z0=np.float64(0.009744864454500712), z1=np.float64(0.03353545547211137), q=np.float64(0.008539497496097734), w=np.float64(0.9481801825772902))","Workload(z0=0.01, z1=0.01, q=0.01, w=0.97)"
0.2,0.3059818891196048,0.14165072426137643,1.0,0.011806070044477805,"Workload(z0=np.float64(0.009744864454500712), z1=np.float64(0.03353545547211137), q=np.float64(0.008539497496097734), w=np.float64(0.9481801825772902))","Workload(z0=0.01, z1=0.01, q=0.01, w=0.97)"
0.2,0.3078109500641055,0.14165072445275873,1.1,0.011806070044477805,"Workload(z0=np.float64(0.009744864454500712), z1=np.float64(0.03353545547211137), q=np.float64(0.008539497496097734), w=np.float64(0.9481801825772902))","Workload(z0=0.01, z1=0.01, q=0.01, w=0.97)"
0.2,0.21594768519511062,0.14165072442380278,1.2000000000000002,0.011806070044477805,"Workload(z0=np.float64(0.009744864454500712), z1=np.float64(0.03353545547211137), q=np.float64(0.008539497496097734), w=np.float64(0.9481801825772902))","Workload(z0=0.01, z1=0.01, q=0.01, w=0.97)"
0.2,0.30774958851295675,0.14165072424494063,1.3,0.011806070044477805,"Workload(z0=np.float64(0.009744864454500712), z1=np.float64(0.03353545547211137), q=np.float64(0.008539497496097734), w=np.float64(0.9481801825772902))","Workload(z0=0.01, z1=0.01, q=0.01, w=0.97)"
0.2,0.3077187524887275,0.14165072480180385,1.4000000000000001,0.011806070044477805,"Workload(z0=np.float64(0.009744864454500712), z1=np.float64(0.03353545547211137), q=np.float64(0.008539497496097734), w=np.float64(0.9481801825772902))","Workload(z0=0.01, z1=0.01, q=0.01, w=0.97)"
0.2,0.30769072867901304,0.14165072413411037,1.5,0.011806070044477805,"Workload(z0=np.float64(0.009744864454500712), z1=np.float64(0.03353545547211137), q=np.float64(0.008539497496097734), w=np.float64(0.9481801825772902))","Workload(z0=0.01, z1=0.01, q=0.01, w=0.97)"
0.2,0.3076644189821008,0.14165072499341136,1.6,0.011806070044477805,"Workload(z0=np.float64(0.009744864454500712), z1=np.float64(0.03353545547211137), q=np.float64(0.008539497496097734), w=np.float64(0.9481801825772902))","Workload(z0=0.01, z1=0.01, q=0.01, w=0.97)"
0.2,0.307642523460413,0.14165072439622242,1.7000000000000002,0.011806070044477805,"Workload(z0=np.float64(0.009744864454500712), z1=np.float64(0.03353545547211137), q=np.float64(0.008539497496097734), w=np.float64(0.9481801825772902))","Workload(z0=0.01, z1=0.01, q=0.01, w=0.97)"
0.2,0.30762304758778786,0.14165072422426395,1.8,0.011806070044477805,"Workload(z0=np.float64(0.009744864454500712), z1=np.float64(0.03353545547211137), q=np.float64(0.008539497496097734), w=np.float64(0.9481801825772902))","Workload(z0=0.01, z1=0.01, q=0.01, w=0.97)"
0.2,0.3076048773764567,0.14165072396146805,1.9000000000000001,0.011806070044477805,"Workload(z0=np.float64(0.009744864454500712), z1=np.float64(0.03353545547211137), q=np.float64(0.008539497496097734), w=np.float64(0.9481801825772902))","Workload(z0=0.01, z1=0.01, q=0.01, w=0.97)"
0.2,0.3075865416966343,0.14165072409319618,2.0,0.011806070044477805,"Workload(z0=np.float64(0.009744864454500712), z1=np.float64(0.03353545547211137), q=np.float64(0.008539497496097734), w=np.float64(0.9481801825772902))","Workload(z0=0.01, z1=0.01, q=0.01, w=0.97)"
0.25,0.14228629160813175,0.1416507245054235,0.0,0.0010967340182218488,"Workload(z0=np.float64(0.009937527863239034), z1=np.float64(0.009937527863239034), q=np.float64(0.015399355943470106), w=np.float64(0.9647255883300518))","Workload(z0=0.01, z1=0.01, q=0.01, w=0.97)"
0.25,0.17544989790829985,0.14165072457826716,0.1,0.0010967340182218488,"Workload(z0=np.float64(0.009937527863239034), z1=np.float64(0.009937527863239034), q=np.float64(0.015399355943470106), w=np.float64(0.9647255883300518))","Workload(z0=0.01, z1=0.01, q=0.01, w=0.97)"
0.25,0.147472869114447,0.14165072441037824,0.2,0.0010967340182218488,"Workload(z0=np.float64(0.009937527863239034), z1=np.float64(0.009937527863239034), q=np.float64(0.015399355943470106), w=np.float64(0.9647255883300518))","Workload(z0=0.01, z1=0.01, q=0.01, w=0.97)"
0.25,0.21655634361566956,0.14165072390879382,0.30000000000000004,0.0010967340182218488,"Workload(z0=np.float64(0.009937527863239034), z1=np.float64(0.009937527863239034), q=np.float64(0.015399355943470106), w=np.float64(0.9647255883300518))","Workload(z0=0.01, z1=0.01, q=0.01, w=0.97)"
0.25,0.2275066716557502,0.14165072419004465,0.4,0.0010967340182218488,"Workload(z0=np.float64(0.009937527863239034), z1=np.float64(0.009937527863239034), q=np.float64(0.015399355943470106), w=np.float64(0.9647255883300518))","Workload(z0=0.01, z1=0.01, q=0.01, w=0.97)"
0.25,0.25300593130570664,0.1416507245272537,0.5,0.0010967340182218488,"Workload(z0=np.float64(0.009937527863239034), z1=np.float64(0.009937527863239034), q=np.float64(0.015399355943470106), w=np.float64(0.9647255883300518))","Workload(z0=0.01, z1=0.01, q=0.01, w=0.97)"
0.25,0.26229567376021284,0.14165072408139262,0.6000000000000001,0.0010967340182218488,"Workload(z0=np.float64(0.009937527863239034), z1=np.float64(0.009937527863239034), q=np.float64(0.015399355943470106), w=np.float64(0.9647255883300518))","Workload(z0=0.01, z1=0.01, q=0.01, w=0.97)"
0.25,0.2718283203299895,0.1416507248238832,0.7000000000000001,0.0010967340182218488,"Workload(z0=np.float64(0.009937527863239034), z1=np.float64(0.009937527863239034), q=np.float64(0.015399355943470106), w=np.float64(0.9647255883300518))","Workload(z0=0.01, z1=0.01, q=0.01, w=0.97)"
0.25,0.2820883784147392,0.14165072435323317,0.8,0.0010967340182218488,"Workload(z0=np.float64(0.009937527863239034), z1=np.float64(0.009937527863239034), q=np.float64(0.015399355943470106), w=np.float64(0.9647255883300518))","Workload(z0=0.01, z1=0.01, q=0.01, w=0.97)"
0.25,0.30757856838385417,0.14165072416938915,0.9,0.0010967340182218488,"Workload(z0=np.float64(0.009937527863239034), z1=np.float64(0.009937527863239034), q=np.float64(0.015399355943470106), w=np.float64(0.9647255883300518))","Workload(z0=0.01, z1=0.01, q=0.01, w=0.97)"
0.25,0.3075718765439196,0.14165072411798138,1.0,0.0010967340182218488,"Workload(z0=np.float64(0.009937527863239034), z1=np.float64(0.009937527863239034), q=np.float64(0.015399355943470106), w=np.float64(0.9647255883300518))","Workload(z0=0.01, z1=0.01, q=0.01, w=0.97)"
0.25,0.3075718765439196,0.14165072484421748,1.1,0.0010967340182218488,"Workload(z0=np.float64(0.009937527863239034), z1=np.float64(0.009937527863239034), q=np.float64(0.015399355943470106), w=np.float64(0.9647255883300518))","Workload(z0=0.01, z1=0.01, q=0.01, w=0.97)"
0.25,0.15039989967742004,0.1416507241898806,1.2000000000000002,0.0010967340182218488,"Workload(z0=np.float64(0.009937527863239034), z1=np.float64(0.009937527863239034), q=np.float64(0.015399355943470106), w=np.float64(0.9647255883300518))","Workload(z0=0.01, z1=0.01, q=0.01, w=0.97)"
0.25,0.3075718765439196,0.14165072426750203,1.3,0.0010967340182218488,"Workload(z0=np.float64(0.009937527863239034), z1=np.float64(0.009937527863239034), q=np.float64(0.015399355943470106), w=np.float64(0.9647255883300518))","Workload(z0=0.01, z1=0.01, q=0.01, w=0.97)"
