Epsilon,Robust Cost,Nominal Cost,Rho,Rho (True),Workload (Perturbed),Workload (True)
0.05,0.8156702066031569,0.8122468256564823,0.0,0.04449694674848296,"Workload(z0=0.6364080673595913, z1=0.00677314406103369, q=0.35004564451834136, w=0.00677314406103369)","Workload(z0=0.49, z1=0.01, q=0.49, w=0.01)"
0.05,0.8130619989490844,0.8122468256214563,0.1,0.04449694674848296,"Workload(z0=0.6364080673595913, z1=0.00677314406103369, q=0.35004564451834136, w=0.00677314406103369)","Workload(z0=0.49, z1=0.01, q=0.49, w=0.01)"
0.05,0.8185106508312538,0.8122468255187948,0.2,0.04449694674848296,"Workload(z0=0.6364080673595913, z1=0.00677314406103369, q=0.35004564451834136, w=0.00677314406103369)","Workload(z0=0.49, z1=0.01, q=0.49, w=0.01)"
0.05,0.827369879820506,0.8122468257245041,0.30000000000000004,0.04449694674848296,"Workload(z0=0.6364080673595913, z1=0.00677314406103369, q=0.35004564451834136, w=0.00677314406103369)","Workload(z0=0.49, z1=0.01, q=0.49, w=0.01)"
0.05,0.8390697915754385,0.8122468257369743,0.4,0.04449694674848296,"Workload(z0=0.6364080673595913, z1=0.00677314406103369, q=0.35004564451834136, w=0.00677314406103369)","Workload(z0=0.49, z1=0.01, q=0.49, w=0.01)"
0.05,0.860890926488038,0.8122468257476438,0.5,0.04449694674848296,"Workload(z0=0.6364080673595913, z1=0.00677314406103369, q=0.35004564451834136, w=0.00677314406103369)","Workload(z0=0.49, z1=0.01, q=0.49, w=0.01)"
0.05,0.8927021266461547,0.8122468255606916,0.6000000000000001,0.04449694674848296,"Workload(z0=0.6364080673595913, z1=0.00677314406103369, q=0.35004564451834136, w=0.00677314406103369)","Workload(z0=0.49, z1=0.01, q=0.49, w=0.01)"
0.05,0.9456599804341499,0.8122468256394568,0.7000000000000001,0.04449694674848296,"Workload(z0=0.6364080673595913, z1=0.00677314406103369, q=0.35004564451834136, w=0.00677314406103369)","Workload(z0=0.49, z1=0.01, q=0.49, w=0.01)"
0.05,1.0449602607432518,0.8122468255390664,0.8,0.04449694674848296,"Workload(z0=0.6364080673595913, z1=0.00677314406103369, q=0.35004564451834136, w=0.00677314406103369)","Workload(z0=0.49, z1=0.01, q=0.49, w=0.01)"
0.05,1.0832368621198873,0.8122468257013068,0.9,0.04449694674848296,"Workload(z0=0.6364080673595913, z1=0.00677314406103369, q=0.35004564451834136, w=0.00677314406103369)","Workload(z0=0.49, z1=0.01, q=0.49, w=0.01)"
