Epsilon,Robust Cost,Nominal Cost,Rho,Rho (True),Workload (Perturbed),Workload (True)
0.05,1.2290532932319764,1.229043816283661,1.1,0.09118867989664488,"Workload(z0=0.004576451924961451, z1=0.6945556005669916, q=0.2962914955830856, w=0.004576451924961451)","Workload(z0=0.01, z1=0.49, q=0.49, w=0.01)"
0.05,1.2290532932319764,1.2290438163073303,1.2000000000000002,0.09118867989664488,"Workload(z0=0.004576451924961451, z1=0.6945556005669916, q=0.2962914955830856, w=0.004576451924961451)","Workload(z0=0.01, z1=0.49, q=0.49, w=0.01)"
0.05,1.2290532932319764,1.2290438163051591,1.3,0.09118867989664488,"Workload(z0=0.004576451924961451, z1=0.6945556005669916, q=0.2962914955830856, w=0.004576451924961451)","Workload(z0=0.01, z1=0.49, q=0.49, w=0.01)"
0.05,1.2290532932319767,1.2290438163709108,1.4000000000000001,0.09118867989664488,"Workload(z0=0.004576451924961451, z1=0.6945556005669916, q=0.2962914955830856, w=0.004576451924961451)","Workload(z0=0.01, z1=0.49, q=0.49, w=0.01)"
0.05,1.2290532932319769,1.229043816350395,1.5,0.09118867989664488,"Workload(z0=0.004576451924961451, z1=0.6945556005669916, q=0.2962914955830856, w=0.004576451924961451)","Workload(z0=0.01, z1=0.49, q=0.49, w=0.01)"
0.05,1.2290532932319764,1.2290438163687896,1.6,0.09118867989664488,"Workload(z0=0.004576451924961451, z1=0.6945556005669916, q=0.2962914955830856, w=0.004576451924961451)","Workload(z0=0.01, z1=0.49, q=0.49, w=0.01)"
0.05,1.2290532932319764,1.2290438162946669,1.7000000000000002,0.09118867989664488,"Workload(z0=0.004576451924961451, z1=0.6945556005669916, q=0.2962914955830856, w=0.004576451924961451)","Workload(z0=0.01, z1=0.49, q=0.49, w=0.01)"
0.05,1.2290532932319764,1.2290438163752797,1.8,0.09118867989664488,"Workload(z0=0.004576451924961451, z1=0.6945556005669916, q=0.2962914955830856, w=0.004576451924961451)","Workload(z0=0.01, z1=0.49, q=0.49, w=0.01)"
0.05,1.2290532932319764,1.2290438163695918,1.9000000000000001,0.09118867989664488,"Workload(z0=0.004576451924961451, z1=0.6945556005669916, q=0.2962914955830856, w=0.004576451924961451)","Workload(z0=0.01, z1=0.49, q=0.49, w=0.01)"
0.05,1.2290532932319764,1.2290438163725121,2.0,0.09118867989664488,"Workload(z0=0.004576451924961451, z1=0.6945556005669916, q=0.2962914955830856, w=0.004576451924961451)","Workload(z0=0.01, z1=0.49, q=0.49, w=0.01)"
0.1,1.2551254281793944,1.2290438163616022,0.0,0.17653467817254798,"Workload(z0=0.17324123799485422, z1=0.4443063315845327, q=0.3464216167644389, w=0.0360308136561742)","Workload(z0=0.01, z1=0.49, q=0.49, w=0.01)"
0.1,1.2362411421194874,1.2290438163481447,0.1,0.17653467817254798,"Workload(z0=0.17324123799485422, z1=0.4443063315845327, q=0.3464216167644389, w=0.0360308136561742)","Workload(z0=0.01, z1=0.49, q=0.49, w=0.01)"
0.1,1.2308432289376823,1.2290438163031439,0.2,0.17653467817254798,"Workload(z0=0.17324123799485422, z1=0.4443063315845327, q=0.3464216167644389, w=0.0360308136561742)","Workload(z0=0.01, z1=0.49, q=0.49, w=0.01)"
0.1,1.229178526575458,1.2290438163336974,0.30000000000000004,0.17653467817254798,"Workload(z0=0.17324123799485422, z1=0.4443063315845327, q=0.3464216167644389, w=0.0360308136561742)","Workload(z0=0.01, z1=0.49, q=0.49, w=0.01)"
0.1,1.2290532932319764,1.2290438163095525,0.4,0.17653467817254798,"Workload(z0=0.17324123799485422, z1=0.4443063315845327, q=0.3464216167644389, w=0.0360308136561742)","Workload(z0=0.01, z1=0.49, q=0.49, w=0.01)"
0.1,1.2290532932319764,1.2290438163143182,0.5,0.17653467817254798,"Workload(z0=0.17324123799485422, z1=0.4443063315845327, q=0.3464216167644389, w=0.0360308136561742)","Workload(z0=0.01, z1=0.49, q=0.49, w=0.01)"
0.1,1.2290532932319764,1.2290438163186426,0.6000000000000001,0.17653467817254798,"Workload(z0=0.17324123799485422, z1=0.4443063315845327, q=0.3464216167644389, w=0.0360308136561742)","Workload(z0=0.01, z1=0.49, q=0.49, w=0.01)"
0.1,1.2290532932319764,1.2290438162930608,0.7000000000000001,0.17653467817254798,"Workload(z0=0.17324123799485422, z1=0.4443063315845327, q=0.3464216167644389, w=0.0360308136561742)","Workload(z0=0.01, z1=0.49, q=0.49, w=0.01)"
0.1,1.2290532932319767,1.229043816309352,0.8,0.17653467817254798,"Workload(z0=0.17324123799485422, z1=0.4443063315845327, q=0.3464216167644389, w=0.0360308136561742)","Workload(z0=0.01, z1=0.49, q=0.49, w=0.01)"
0.1,1.2290532932319764,1.2290438163430324,0.9,0.17653467817254798,"Workload(z0=0.17324123799485422, z1=0.4443063315845327, q=0.3464216167644389, w=0.0360308136561742)","Workload(z0=0.01, z1=0.49, q=0.49, w=0.01)"
0.1,1.2290532932319764,1.229043816283047,1.0,0.17653467817254798,"Workload(z0=0.17324123799485422, z1=0.4443063315845327, q=0.3464216167644389, w=0.0360308136561742)","Workload(z0=0.01, z1=0.49, q=0.49, w=0.01)"
0.1,1.2290532932319769,1.229043816312089,1.1,0.17653467817254798,"Workload(z0=0.17324123799485422, z1=0.4443063315845327, q=0.3464216167644389, w=0.0360308136561742)","Workload(z0=0.01, z1=0.49, q=0.49, w=0.01)"
0.1,1.2290532932319767,1.229043816308059,1.2000000000000002,0.17653467817254798,"Workload(z0=0.17324123799485422, z1=0.4443063315845327, q=0.3464216167644389, w=0.0360308136561742)","Workload(z0=0.01, z1=0.49, q=0.49, w=0.01)"
0.1,1.2290532932319764,1.2290438163360509,1.3,0.17653467817254798,"Workload(z0=0.17324123799485422, z1=0.4443063315845327, q=0.3464216167644389, w=0.0360308136561742)","Workload(z0=0.01, z1=0.49, q=0.49, w=0.01)"
0.1,1.2290532932319764,1.2290438163837476,1.4000000000000001,0.17653467817254798,"Workload(z0=0.17324123799485422, z1=0.4443063315845327, q=0.3464216167644389, w=0.0360308136561742)","Workload(z0=0.01, z1=0.49, q=0.49, w=0.01)"
0.1,1.2290532932319769,1.2290438163448247,1.5,0.17653467817254798,"Workload(z0=0.17324123799485422, z1=0.4443063315845327, q=0.3464216167644389, w=0.0360308136561742)","Workload(z0=0.01, z1=0.49, q=0.49, w=0.01)"
0.1,2.2640429579925634,1.2290438163067956,1.6,0.17653467817254798,"Workload(z0=0.17324123799485422, z1=0.4443063315845327, q=0.3464216167644389, w=0.0360308136561742)","Workload(z0=0.01, z1=0.49, q=0.49, w=0.01)"
0.1,1.2290532932319764,1.2290438163081212,1.7000000000000002,0.17653467817254798,"Workload(z0=0.17324123799485422, z1=0.4443063315845327, q=0.3464216167644389, w=0.0360308136561742)","Workload(z0=0.01, z1=0.49, q=0.49, w=0.01)"
0.1,1.2290532932319767,1.2290438163118849,1.8,0.17653467817254798,"Workload(z0=0.17324123799485422, z1=0.4443063315845327, q=0.3464216167644389, w=0.0360308136561742)","Workload(z0=0.01, z1=0.49, q=0.49, w=0.01)"
0.1,1.2290532932319764,1.2290438163662827,1.9000000000000001,0.17653467817254798,"Workload(z0=0.17324123799485422, z1=0.4443063315845327, q=0.3464216167644389, w=0.0360308136561742)","Workload(z0=0.01, z1=0.49, q=0.49, w=0.01)"
0.1,1.2290532932319764,1.22904381637118,2.0,0.17653467817254798,"Workload(z0=0.17324123799485422, z1=0.4443063315845327, q=0.3464216167644389, w=0.0360308136561742)","Workload(z0=0.01, z1=0.49, q=0.49, w=0.01)"
0.15000000000000002,1.2290532932319764,1.2290438163482003,0.0,0.10247478098789008,"Workload(z0=0.010277240442326363, z1=0.41782757827792627, q=0.44219589361351497, w=0.12969928766623243)","Workload(z0=0.01, z1=0.49, q=0.49, w=0.01)"
0.15000000000000002,1.2290532932319764,1.2290438163142954,0.1,0.10247478098789008,"Workload(z0=0.010277240442326363, z1=0.41782757827792627, q=0.44219589361351497, w=0.12969928766623243)","Workload(z0=0.01, z1=0.49, q=0.49, w=0.01)"
0.15000000000000002,1.2290532932319764,1.2290438163064847,0.2,0.10247478098789008,"Workload(z0=0.010277240442326363, z1=0.41782757827792627, q=0.44219589361351497, w=0.12969928766623243)","Workload(z0=0.01, z1=0.49, q=0.49, w=0.01)"
0.15000000000000002,1.2290532932319764,1.229043816308651,0.30000000000000004,0.10247478098789008,"Workload(z0=0.010277240442326363, z1=0.41782757827792627, q=0.44219589361351497, w=0.12969928766623243)","Workload(z0=0.01, z1=0.49, q=0.49, w=0.01)"
0.15000000000000002,1.2290532932319764,1.2290438162831916,0.4,0.10247478098789008,"Workload(z0=0.010277240442326363, z1=0.41782757827792627, q=0.44219589361351497, w=0.12969928766623243)","Workload(z0=0.01, z1=0.49, q=0.49, w=0.01)"
0.15000000000000002,1.2290532932319764,1.2290438163075654,0.5,0.10247478098789008,"Workload(z0=0.010277240442326363, z1=0.41782757827792627, q=0.44219589361351497, w=0.12969928766623243)","Workload(z0=0.01, z1=0.49, q=0.49, w=0.01)"
0.15000000000000002,1.2290532932319764,1.229043816283511,0.6000000000000001,0.10247478098789008,"Workload(z0=0.010277240442326363, z1=0.41782757827792627, q=0.44219589361351497, w=0.12969928766623243)","Workload(z0=0.01, z1=0.49, q=0.49, w=0.01)"
0.15000000000000002,1.2290532932319764,1.2290438163725121,0.7000000000000001,0.10247478098789008,"Workload(z0=0.010277240442326363, z1=0.41782757827792627, q=0.44219589361351497, w=0.12969928766623243)","Workload(z0=0.01, z1=0.49, q=0.49, w=0.01)"
0.15000000000000002,1.2290532932319764,1.2290438163124306,0.8,0.10247478098789008,"Workload(z0=0.010277240442326363, z1=0.41782757827792627, q=0.44219589361351497, w=0.12969928766623243)","Workload(z0=0.01, z1=0.49, q=0.49, w=0.01)"
0.15000000000000002,1.2290532932319764,1.2290438163785207,0.9,0.10247478098789008,"Workload(z0=0.010277240442326363, z1=0.41782757827792627, q=0.44219589361351497, w=0.12969928766623243)","Workload(z0=0.01, z1=0.49, q=0.49, w=0.01)"
0.15000000000000002,1.2290532932319764,1.2290438163814503,1.0,0.10247478098789008,"Workload(z0=0.010277240442326363, z1=0.41782757827792627, q=0.44219589361351497, w=0.12969928766623243)","Workload(z0=0.01, z1=0.49, q=0.49, w=0.01)"
0.15000000000000002,1.2290532932319764,1.2290438163552801,1.1,0.10247478098789008,"Workload(z0=0.010277240442326363, z1=0.41782757827792627, q=0.44219589361351497, w=0.12969928766623243)","Workload(z0=0.01, z1=0.49, q=0.49, w=0.01)"
0.15000000000000002,1.2290532932319764,1.2290438162830615,1.2000000000000002,0.10247478098789008,"Workload(z0=0.010277240442326363, z1=0.41782757827792627, q=0.44219589361351497, w=0.12969928766623243)","Workload(z0=0.01, z1=0.49, q=0.49, w=0.01)"
0.15000000000000002,1.2290532932319764,1.2290438162856114,1.3,0.10247478098789008,"Workload(z0=0.010277240442326363, z1=0.41782757827792627, q=0.44219589361351497, w=0.12969928766623243)","Workload(z0=0.01, z1=0.49, q=0.49, w=0.01)"
0.15000000000000002,1.2290532932319764,1.229043816283357,1.4000000000000001,0.10247478098789008,"Workload(z0=0.010277240442326363, z1=0.41782757827792627, q=0.44219589361351497, w=0.12969928766623243)","Workload(z0=0.01, z1=0.49, q=0.49, w=0.01)"
0.15000000000000002,1.2290532932319764,1.229043816336309,1.5,0.10247478098789008,"Workload(z0=0.010277240442326363, z1=0.41782757827792627, q=0.44219589361351497, w=0.12969928766623243)","Workload(z0=0.01, z1=0.49, q=0.49, w=0.01)"
0.15000000000000002,1.2290532932319764,1.2290438163569117,1.6,0.10247478098789008,"Workload(z0=0.010277240442326363, z1=0.41782757827792627, q=0.44219589361351497, w=0.12969928766623243)","Workload(z0=0.01, z1=0.49, q=0.49, w=0.01)"
0.15000000000000002,1.2290532932319764,1.229043816341186,1.7000000000000002,0.10247478098789008,"Workload(z0=0.010277240442326363, z1=0.41782757827792627, q=0.44219589361351497, w=0.12969928766623243)","Workload(z0=0.01, z1=0.49, q=0.49, w=0.01)"
0.15000000000000002,1.2290532932319764,1.2290438163704804,1.8,0.10247478098789008,"Workload(z0=0.010277240442326363, z1=0.41782757827792627, q=0.44219589361351497, w=0.12969928766623243)","Workload(z0=0.01, z1=0.49, q=0.49, w=0.01)"
0.15000000000000002,1.2290532932349907,1.229043816311794,1.9000000000000001,0.10247478098789008,"Workload(z0=0.010277240442326363, z1=0.41782757827792627, q=0.44219589361351497, w=0.12969928766623243)","Workload(z0=0.01, z1=0.49, q=0.49, w=0.01)"
0.15000000000000002,1.2290532932319764,1.2290438163725121,2.0,0.10247478098789008,"Workload(z0=0.010277240442326363, z1=0.41782757827792627, q=0.44219589361351497, w=0.12969928766623243)","Workload(z0=0.01, z1=0.49, q=0.49, w=0.01)"
0.2,1.2341467242028525,1.229043816365604,0.0,0.01949935932267362,"Workload(z0=0.04262340514436759, z1=0.4927729481037633, q=0.4562101350547303, w=0.008393511697138728)","Workload(z0=0.01, z1=0.49, q=0.49, w=0.01)"
0.2,1.2290532932319764,1.229043816333528,0.1,0.01949935932267362,"Workload(z0=0.04262340514436759, z1=0.4927729481037633, q=0.4562101350547303, w=0.008393511697138728)","Workload(z0=0.01, z1=0.49, q=0.49, w=0.01)"
0.2,1.2290532932319764,1.2290438163725121,0.2,0.01949935932267362,"Workload(z0=0.04262340514436759, z1=0.4927729481037633, q=0.4562101350547303, w=0.008393511697138728)","Workload(z0=0.01, z1=0.49, q=0.49, w=0.01)"
0.2,1.2290532932319764,1.2290438163127613,0.30000000000000004,0.01949935932267362,"Workload(z0=0.04262340514436759, z1=0.4927729481037633, q=0.4562101350547303, w=0.008393511697138728)","Workload(z0=0.01, z1=0.49, q=0.49, w=0.01)"
0.2,1.2290532932319764,1.2290438163601933,0.4,0.01949935932267362,"Workload(z0=0.04262340514436759, z1=0.4927729481037633, q=0.4562101350547303, w=0.008393511697138728)","Workload(z0=0.01, z1=0.49, q=0.49, w=0.01)"
0.2,1.2290532932319764,1.2290438163382402,0.5,0.01949935932267362,"Workload(z0=0.04262340514436759, z1=0.4927729481037633, q=0.4562101350547303, w=0.008393511697138728)","Workload(z0=0.01, z1=0.49, q=0.49, w=0.01)"
0.2,1.2290532932319764,1.2290438163062516,0.6000000000000001,0.01949935932267362,"Workload(z0=0.04262340514436759, z1=0.4927729481037633, q=0.4562101350547303, w=0.008393511697138728)","Workload(z0=0.01, z1=0.49, q=0.49, w=0.01)"
0.2,1.2290532932319764,1.229043816290071,0.7000000000000001,0.01949935932267362,"Workload(z0=0.04262340514436759, z1=0.4927729481037633, q=0.4562101350547303, w=0.008393511697138728)","Workload(z0=0.01, z1=0.49, q=0.49, w=0.01)"
0.2,1.2290532932319764,1.229043816306232,0.8,0.01949935932267362,"Workload(z0=0.04262340514436759, z1=0.4927729481037633, q=0.4562101350547303, w=0.008393511697138728)","Workload(z0=0.01, z1=0.49, q=0.49, w=0.01)"
0.2,1.2290532932319764,1.229043816376232,0.9,0.01949935932267362,"Workload(z0=0.04262340514436759, z1=0.4927729481037633, q=0.4562101350547303, w=0.008393511697138728)","Workload(z0=0.01, z1=0.49, q=0.49, w=0.01)"
0.2,1.2290532932319764,1.2290438163758737,1.0,0.01949935932267362,"Workload(z0=0.04262340514436759, z1=0.4927729481037633, q=0.4562101350547303, w=0.008393511697138728)","Workload(z0=0.01, z1=0.49, q=0.49, w=0.01)"
0.2,1.2290532932319764,1.2290438163709898,1.1,0.01949935932267362,"Workload(z0=0.04262340514436759, z1=0.4927729481037633, q=0.4562101350547303, w=0.008393511697138728)","Workload(z0=0.01, z1=0.49, q=0.49, w=0.01)"
0.2,1.2290532932319764,1.22904381630621,1.2000000000000002,0.01949935932267362,"Workload(z0=0.04262340514436759, z1=0.4927729481037633, q=0.4562101350547303, w=0.008393511697138728)","Workload(z0=0.01, z1=0.49, q=0.49, w=0.01)"
0.2,1.2290532932319764,1.2290438162990724,1.3,0.01949935932267362,"Workload(z0=0.04262340514436759, z1=0.4927729481037633, q=0.4562101350547303, w=0.008393511697138728)","Workload(z0=0.01, z1=0.49, q=0.49, w=0.01)"
0.2,1.2290532932319764,1.2290438162869632,1.4000000000000001,0.01949935932267362,"Workload(z0=0.04262340514436759, z1=0.4927729481037633, q=0.4562101350547303, w=0.008393511697138728)","Workload(z0=0.01, z1=0.49, q=0.49, w=0.01)"
0.2,1.2290532932319764,1.2290438163036939,1.5,0.01949935932267362,"Workload(z0=0.04262340514436759, z1=0.4927729481037633, q=0.4562101350547303, w=0.008393511697138728)","Workload(z0=0.01, z1=0.49, q=0.49, w=0.01)"
0.2,1.2290532932319764,1.2290438163760218,1.6,0.01949935932267362,"Workload(z0=0.04262340514436759, z1=0.4927729481037633, q=0.4562101350547303, w=0.008393511697138728)","Workload(z0=0.01, z1=0.49, q=0.49, w=0.01)"
0.2,1.2290532932319764,1.2290438163077582,1.7000000000000002,0.01949935932267362,"Workload(z0=0.04262340514436759, z1=0.4927729481037633, q=0.4562101350547303, w=0.008393511697138728)","Workload(z0=0.01, z1=0.49, q=0.49, w=0.01)"
0.2,1.2290532932319764,1.2290438163832538,1.8,0.01949935932267362,"Workload(z0=0.04262340514436759, z1=0.4927729481037633, q=0.4562101350547303, w=0.008393511697138728)","Workload(z0=0.01, z1=0.49, q=0.49, w=0.01)"
0.2,1.2290532932319769,1.2290438163078667,1.9000000000000001,0.01949935932267362,"Workload(z0=0.04262340514436759, z1=0.4927729481037633, q=0.4562101350547303, w=0.008393511697138728)","Workload(z0=0.01, z1=0.49, q=0.49, w=0.01)"
0.2,1.2290532932319764,1.2290438163434165,2.0,0.01949935932267362,"Workload(z0=0.04262340514436759, z1=0.4927729481037633, q=0.4562101350547303, w=0.008393511697138728)","Workload(z0=0.01, z1=0.49, q=0.49, w=0.01)"
0.25,1.2419003575223158,1.2290438162871702,0.0,0.05815069401477432,"Workload(z0=0.08008375219533123, z1=0.5061073616140735, q=0.40377795032736336, w=0.010030935863231803)","Workload(z0=0.01, z1=0.49, q=0.49, w=0.01)"
0.25,1.2293755456570843,1.2290438162870394,0.1,0.05815069401477432,"Workload(z0=0.08008375219533123, z1=0.5061073616140735, q=0.40377795032736336, w=0.010030935863231803)","Workload(z0=0.01, z1=0.49, q=0.49, w=0.01)"
0.25,1.2290532932319764,1.229043816312051,0.2,0.05815069401477432,"Workload(z0=0.08008375219533123, z1=0.5061073616140735, q=0.40377795032736336, w=0.010030935863231803)","Workload(z0=0.01, z1=0.49, q=0.49, w=0.01)"
0.25,1.2290532932319764,1.2290438163099817,0.30000000000000004,0.05815069401477432,"Workload(z0=0.08008375219533123, z1=0.5061073616140735, q=0.40377795032736336, w=0.010030935863231803)","Workload(z0=0.01, z1=0.49, q=0.49, w=0.01)"
0.25,1.2290532932319764,1.2290438163501727,0.4,0.05815069401477432,"Workload(z0=0.08008375219533123, z1=0.5061073616140735, q=0.40377795032736336, w=0.010030935863231803)","Workload(z0=0.01, z1=0.49, q=0.49, w=0.01)"
0.25,1.2290532932319764,1.229043816352599,0.5,0.05815069401477432,"Workload(z0=0.08008375219533123, z1=0.5061073616140735, q=0.40377795032736336, w=0.010030935863231803)","Workload(z0=0.01, z1=0.49, q=0.49, w=0.01)"
0.25,1.2290532932319764,1.2290438163022077,0.6000000000000001,0.05815069401477432,"Workload(z0=0.08008375219533123, z1=0.5061073616140735, q=0.40377795032736336, w=0.010030935863231803)","Workload(z0=0.01, z1=0.49, q=0.49, w=0.01)"
0.25,1.2290532932319764,1.2290438163725121,0.7000000000000001,0.05815069401477432,"Workload(z0=0.08008375219533123, z1=0.5061073616140735, q=0.40377795032736336, w=0.010030935863231803)","Workload(z0=0.01, z1=0.49, q=0.49, w=0.01)"
0.25,1.2290532932319764,1.2290438162845125,0.8,0.05815069401477432,"Workload(z0=0.08008375219533123, z1=0.5061073616140735, q=0.40377795032736336, w=0.010030935863231803)","Workload(z0=0.01, z1=0.49, q=0.49, w=0.01)"
0.25,1.2290532932319764,1.2290438163082182,0.9,0.05815069401477432,"Workload(z0=0.08008375219533123, z1=0.5061073616140735, q=0.40377795032736336, w=0.010030935863231803)","Workload(z0=0.01, z1=0.49, q=0.49, w=0.01)"
0.25,1.2290532932319764,1.2290438163785686,1.0,0.05815069401477432,"Workload(z0=0.08008375219533123, z1=0.5061073616140735, q=0.40377795032736336, w=0.010030935863231803)","Workload(z0=0.01, z1=0.49, q=0.49, w=0.01)"
0.25,1.2290532932319764,1.2290438163787163,1.1,0.05815069401477432,"Workload(z0=0.08008375219533123, z1=0.5061073616140735, q=0.40377795032736336, w=0.010030935863231803)","Workload(z0=0.01, z1=0.49, q=0.49, w=0.01)"
0.25,1.2290532932319764,1.2290438163454331,1.2000000000000002,0.05815069401477432,"Workload(z0=0.08008375219533123, z1=0.5061073616140735, q=0.40377795032736336, w=0.010030935863231803)","Workload(z0=0.01, z1=0.49, q=0.49, w=0.01)"
0.25,1.2290532932319764,1.2290438162948947,1.3,0.05815069401477432,"Workload(z0=0.08008375219533123, z1=0.5061073616140735, q=0.40377795032736336, w=0.010030935863231803)","Workload(z0=0.01, z1=0.49, q=0.49, w=0.01)"
0.25,1.2290532932319764,1.2290438163123487,1.4000000000000001,0.05815069401477432,"Workload(z0=0.08008375219533123, z1=0.5061073616140735, q=0.40377795032736336, w=0.010030935863231803)","Workload(z0=0.01, z1=0.49, q=0.49, w=0.01)"
0.25,1.2290532932319764,1.2290438163401196,1.5,0.05815069401477432,"Workload(z0=0.08008375219533123, z1=0.5061073616140735, q=0.40377795032736336, w=0.010030935863231803)","Workload(z0=0.01, z1=0.49, q=0.49, w=0.01)"
0.25,1.2290532932319764,1.2290438163367055,1.6,0.05815069401477432,"Workload(z0=0.08008375219533123, z1=0.5061073616140735, q=0.40377795032736336, w=0.010030935863231803)","Workload(z0=0.01, z1=0.49, q=0.49, w=0.01)"
0.25,1.2290532932319764,1.2290438163205224,1.7000000000000002,0.05815069401477432,"Workload(z0=0.08008375219533123, z1=0.5061073616140735, q=0.40377795032736336, w=0.010030935863231803)","Workload(z0=0.01, z1=0.49, q=0.49, w=0.01)"
0.25,1.2290532932319764,1.229043816363145,1.8,0.05815069401477432,"Workload(z0=0.08008375219533123, z1=0.5061073616140735, q=0.40377795032736336, w=0.010030935863231803)","Workload(z0=0.01, z1=0.49, q=0.49, w=0.01)"
0.25,3.6769227431225797,1.229043816313896,1.9000000000000001,0.05815069401477432,"Workload(z0=0.08008375219533123, z1=0.5061073616140735, q=0.40377795032736336, w=0.010030935863231803)","Workload(z0=0.01, z1=0.49, q=0.49, w=0.01)"
0.25,1.2290532932319769,1.2290438163113862,2.0,0.05815069401477432,"Workload(z0=0.08008375219533123, z1=0.5061073616140735, q=0.40377795032736336, w=0.010030935863231803)","Workload(z0=0.01, z1=0.49, q=0.49, w=0.01)"
0.3,1.2293968582397659,1.2290438163767232,0.0,0.047694119882850015,"Workload(z0=0.013744046425617279, z1=0.4808002306884169, q=0.43220250057204723, w=0.0732532223139187)","Workload(z0=0.01, z1=0.49, q=0.49, w=0.01)"
0.3,1.2290532932319764,1.2290438163392927,0.1,0.047694119882850015,"Workload(z0=0.013744046425617279, z1=0.4808002306884169, q=0.43220250057204723, w=0.0732532223139187)","Workload(z0=0.01, z1=0.49, q=0.49, w=0.01)"
0.3,1.2290532932319764,1.2290438163725121,0.2,0.047694119882850015,"Workload(z0=0.013744046425617279, z1=0.4808002306884169, q=0.43220250057204723, w=0.0732532223139187)","Workload(z0=0.01, z1=0.49, q=0.49, w=0.01)"
0.3,1.2290532932319764,1.2290438163695148,0.30000000000000004,0.047694119882850015,"Workload(z0=0.013744046425617279, z1=0.4808002306884169, q=0.43220250057204723, w=0.0732532223139187)","Workload(z0=0.01, z1=0.49, q=0.49, w=0.01)"
0.3,1.2290532932319764,1.229043816283548,0.4,0.047694119882850015,"Workload(z0=0.013744046425617279, z1=0.4808002306884169, q=0.43220250057204723, w=0.0732532223139187)","Workload(z0=0.01, z1=0.49, q=0.49, w=0.01)"
0.3,1.2290532932319764,1.2290438163725121,0.5,0.047694119882850015,"Workload(z0=0.013744046425617279, z1=0.4808002306884169, q=0.43220250057204723, w=0.0732532223139187)","Workload(z0=0.01, z1=0.49, q=0.49, w=0.01)"
0.3,1.2290532932319764,1.2290438163705406,0.6000000000000001,0.047694119882850015,"Workload(z0=0.013744046425617279, z1=0.4808002306884169, q=0.43220250057204723, w=0.0732532223139187)","Workload(z0=0.01, z1=0.49, q=0.49, w=0.01)"
0.3,1.2290532932319764,1.2290438163083242,0.7000000000000001,0.047694119882850015,"Workload(z0=0.013744046425617279, z1=0.4808002306884169, q=0.43220250057204723, w=0.0732532223139187)","Workload(z0=0.01, z1=0.49, q=0.49, w=0.01)"
0.3,1.2290532932319769,1.229043816365569,0.8,0.047694119882850015,"Workload(z0=0.013744046425617279, z1=0.4808002306884169, q=0.43220250057204723, w=0.0732532223139187)","Workload(z0=0.01, z1=0.49, q=0.49, w=0.01)"
