Epsilon,Robust Cost,Nominal Cost,Rho (Expected),Rho (True)
0.05,1.2290532932319764,1.229043816633654,1.492948506333352,0.13549404489928005
0.1,1.2290532932319764,1.229043816633654,1.1961665096929488,0.19699276233487278
0.15000000000000002,1.2290532932319764,1.229043816633654,0.19301788460409636,4.957698865203216e-06
0.2,1.2290532932319764,1.229043816633654,0.08245153100197684,0.03284744080315019
0.25,1.2290532932319764,1.229043816633654,0.1089915975968703,0.005738403834613322
0.3,1.2290532932319764,1.229043816633654,0.08361460967104611,0.03112240273285779
0.35000000000000003,1.2302955872571582,1.229043816633654,0.0701752957772241,0.08132599024606567
0.4,1.2290532932319764,1.229043816633654,0.09360363545756424,0.0024650899878272837
0.45,1.2290549254177303,1.229043816633654,0.05652443129719976,0.08230180395170092
0.5,1.2290532932319764,1.229043816633654,0.01554889730859372,2.6084388159330364e-05
0.55,1.2290532932319764,1.229043816633654,0.03817268267409843,0.0026415865541587332
0.6000000000000001,1.2290532932319764,1.229043816633654,0.03366697613428188,0.0006192050131358911
0.6500000000000001,1.2291435941765296,1.229043816633654,0.014106900230026045,0.005642804266229171
0.7000000000000001,1.2290532932319764,1.229043816633654,0.04099624455288335,0.019722769093324037
0.7500000000000001,1.2290532932319764,1.229043816633654,0.03237125627021049,0.00037012722435671294
0.8,1.2290532932319764,1.229043816633654,0.01761446756892199,1.2555540638390994e-05
0.8500000000000001,1.2290455258557111,1.229043816633654,0.0206244194778034,0.0013657000846164066
0.9000000000000001,1.2290532932319764,1.229043816633654,0.024835221198276865,0.00016708191946197509
0.9500000000000001,1.2290532932319764,1.229043816633654,0.024385239671572637,0.0019224986141938684
1.0,1.2290532932319764,1.229043816633654,0.015161042167620814,0.008442852942501546
