Epsilon,Robust Cost,Nominal Cost,Rho (Expected),Rho (True)
0.05,0.27569301263712664,0.14175908537156465,0.29676506597156516,0.03167399426720892
0.1,0.18595995081258326,0.14175908537156465,0.13251407673106344,0.24776097265586905
0.15000000000000002,0.20422714715338486,0.14175908537156465,0.3137683717587501,0.09290103145027846
0.2,0.14175256026495664,0.14175908537156465,0.10912623051174564,0.06333432931669569
0.25,0.17423645376881125,0.14175908537156465,0.11663969889551455,5.280759956157767e-05
0.3,0.15742180251658172,0.14175908537156465,0.0541336734692892,1.400729717253421e-05
0.35000000000000003,0.15730006105161684,0.14175908537156465,0.05623208107370692,0.0007367306259222386
0.4,0.15542905785680527,0.14175908537156465,0.048245617599325316,3.792741576274681e-05
0.45,0.19613248210148415,0.14175908537156465,0.12464821971332148,0.008533453925305613
0.5,0.172597301741497,0.14175908537156465,0.05615459253877725,0.016203080990232363
0.55,0.16016058292729615,0.14175908537156465,0.05803796986665544,0.013743603940459925
0.6000000000000001,0.14296353220265298,0.14175908537156465,0.057571158103851106,1.0124733525484955e-05
0.6500000000000001,0.15449057257667084,0.14175908537156465,0.04491031204018982,0.002663381582783857
0.7000000000000001,0.18692903144069523,0.14175908537156465,0.039293741970577556,0.028947708265391444
0.7500000000000001,0.17033920885192189,0.14175908537156465,0.06688390868711551,0.004003777667186625
0.8,0.15856805212703295,0.14175908537156465,0.01858043273657061,0.009974210390973102
0.8500000000000001,0.15031289517291474,0.14175908537156465,0.015532108434328042,0.008559191337838683
0.9000000000000001,0.1776987919035148,0.14175908537156465,0.02109610067957341,0.035809326173193795
0.9500000000000001,0.14858470276396957,0.14175908537156465,0.012263935559668124,0.0005526237571658321
1.0,0.1439247436453613,0.14175908537156465,0.017940116930231686,0.007075530337193978
