Epsilon,Robust Cost,Nominal Cost,Rho (Expected),Rho (True)
0.05,0.9218928210026243,0.9218928210026244,0.4412688404217718,0.012955600437564236
0.1,0.9218928210026244,0.9218928210026244,0.9646826691994588,0.003201491157981018
0.15000000000000002,0.9252912757285903,0.9218928210026244,0.1023775907436861,0.059738345703448256
0.2,0.9218928210026244,0.9218928210026244,0.05550061621011807,0.0023687627074761956
0.25,0.9218928210026244,0.9218928210026244,0.048009972794393174,0.001005241716494595
0.3,0.9218928210026244,0.9218928210026244,0.06925836687727357,0.0007550690224826066
0.35000000000000003,0.9229393090332407,0.9218928210026244,0.049671260342517676,0.013774212554821528
0.4,0.9255480389057029,0.9218928210026244,0.04586783502507208,0.03764957634179407
0.45,0.9240553803207296,0.9218928210026244,0.02196653652993416,0.010101900939920713
0.5,0.9218928210026244,0.9218928210026244,0.03130085053847867,0.0006803398127900144
0.55,0.9218928210026244,0.9218928210026244,0.04265170202381172,0.0007934066475011291
0.6000000000000001,0.9218928210026244,0.9218928210026244,0.030563803222095242,2.9391925384390782e-05
0.6500000000000001,0.9218928210026244,0.9218928210026244,0.054355939442387674,0.001901817999930791
0.7000000000000001,0.9218928210026244,0.9218928210026244,0.011739952536867326,0.0019949136341559266
0.7500000000000001,0.9218928210026244,0.9218928210026244,0.007126925425819643,0.0011805090556042779
0.8,0.9218928210026244,0.9218928210026244,0.00482334348153339,0.0009162482516377373
0.8500000000000001,0.9219065628928511,0.9218928210026244,0.011061427798789235,0.0005636015273734456
0.9000000000000001,0.9218928210026244,0.9218928210026244,0.029029095349525316,7.693985390381359e-05
0.9500000000000001,0.9230771696487055,0.9218928210026244,0.002858290859485831,0.006408039219438746
1.0,0.9219377449442014,0.9218928210026244,0.030680951723040938,0.0021905053663114947
