Epsilon,Robust Cost,Nominal Cost,Rho (Expected),Rho (True)
0.05,1.0609718906107726,0.8718318636928173,1.2108492047854755,0.10332965804400447
0.1,1.0609718906107726,0.8718318636928173,0.6435189767987335,0.0049246379325790166
0.15000000000000002,0.8971627400775074,0.8718318636928173,0.13997114726803903,0.0010112736050615092
0.2,0.8809588818462879,0.8718318636928173,0.07911212942397167,0.011153607366740035
0.25,0.8784462063287982,0.8718318636928173,0.03573073079584391,0.004793097344451543
0.3,0.8855457765558371,0.8718318636928173,0.09798814937111472,0.0016227228735991054
0.35000000000000003,0.8809641245500393,0.8718318636928173,0.08748119701638998,0.0009991929553998173
0.4,0.8740708615844159,0.8718318636928173,0.050074697937888143,0.008706895329804546
0.45,0.8744901476872189,0.8718318636928173,0.01974346359751234,0.0014183355417755443
0.5,0.8777890179852595,0.8718318636928173,0.05333883813166078,0.01061558165492484
0.55,0.874987208962519,0.8718318636928173,0.032307152574559184,0.0005707284240058316
0.6000000000000001,0.8728443096497842,0.8718318636928173,0.009503619088885666,0.0008664568130001211
0.6500000000000001,0.8723532886449814,0.8718318636928173,0.017645449546618355,0.0011183218672094512
0.7000000000000001,0.8758479045531764,0.8718318636928173,0.04258997221269759,0.0003950692336726245
0.7500000000000001,0.8747340951020101,0.8718318636928173,0.018547992751249617,0.007288054242420787
0.8,0.8725025828737109,0.8718318636928173,0.03386407214839811,0.0002143405074579405
0.8500000000000001,0.8729305015943167,0.8718318636928173,0.01142205657997297,0.009050545667116303
0.9000000000000001,0.8739425912713398,0.8718318636928173,0.03705427991184084,0.0015554513226151531
0.9500000000000001,0.8724523372428048,0.8718318636928173,0.007970361235584486,5.068352092855049e-05
1.0,0.8724589949654861,0.8718318636928173,0.009437690184925625,0.00013674744463735823
