Epsilon,Robust Cost,Nominal Cost,Rho (Expected),Rho (True)
0.05,1.0002028106639962,0.9949596380040946,0.5075029508784784,0.041596631228439346
0.1,1.0164419475925426,0.9949596380040946,0.4685378806728737,0.07889043073653312
0.15000000000000002,0.995677542028756,0.9949596380040946,0.14578451884887142,0.008181419158339304
0.2,0.9930245500410798,0.9949596380040946,0.1425051908251884,0.041870481964885686
0.25,0.9921375509303187,0.9949596380040946,0.043235566449108025,0.0012700567273011276
0.3,0.9909137197681661,0.9949596380040946,0.07668429528472967,0.027410551158611515
0.35000000000000003,0.9920363138178939,0.9949596380040946,0.06123409457229276,1.7973819137349543e-06
0.4,0.9924522047165028,0.9949596380040946,0.047826851766943394,0.07151413153442543
0.45,0.992058043437571,0.9949596380040946,0.0699400592389573,0.0042390814300806
0.5,0.9920566518232725,0.9949596380040946,0.04921931224225082,0.04385123085596958
0.55,0.9907218272563297,0.9949596380040946,0.03233620114914675,0.030251696860171977
0.6000000000000001,0.9923648763926154,0.9949596380040946,0.04047515032991571,0.007244910813129429
0.6500000000000001,0.9904135370472164,0.9949596380040946,0.02363215401838544,6.36151173579218e-05
0.7000000000000001,0.9904316762595269,0.9949596380040946,0.03873082527725581,0.006864165145537454
0.7500000000000001,0.9906656949967402,0.9949596380040946,0.029742973434727572,0.03507867026212175
0.8,0.9919301037261946,0.9949596380040946,0.021428104807118934,0.01455501154336981
0.8500000000000001,0.9904009766177818,0.9949596380040946,0.012584237171207057,2.9152559369821907e-06
0.9000000000000001,0.9904313159596501,0.9949596380040946,0.018506320979275417,0.0039517304418062
0.9500000000000001,0.9903911525778595,0.9949596380040946,0.015724875749935432,0.0006845797213917954
1.0,0.9903887962236573,0.9949596380040946,0.0329748651098806,0.015116827395387469
