Epsilon,Robust Cost,Nominal Cost,Rho (Expected),Rho (True)
0.05,0.23407499966333378,0.10783925696867985,1.2837154034082583,0.008838547685696474
0.1,0.18725165551934692,0.10783925696867985,0.5879891046250465,0.07118839296914163
0.15000000000000002,0.13954708134640467,0.10783925696867985,0.17694887437762663,0.06356862389639847
0.2,0.17319575767346307,0.10783925696867985,0.22171446930327338,0.005854776735459647
0.25,0.12767818219869942,0.10783925696867985,0.0905562475667932,0.01741039063789232
0.3,0.1448972196609054,0.10783925696867985,0.05895946545552004,0.01164023635594423
0.35000000000000003,0.12326399894789361,0.10783925696867985,0.04487837245037814,0.0006212066003239251
0.4,0.15660487512420365,0.10783925696867985,0.05089549841096988,0.02331722787568668
0.45,0.13747946793016705,0.10783925696867985,0.045251619063201916,0.025095360994199786
0.5,0.11889017070272859,0.10783925696867985,0.025295973945833262,0.0008925703621197045
0.55,0.12486368766959943,0.10783925696867985,0.028875813077482597,0.022628633472294078
0.6000000000000001,0.12148144857431964,0.10783925696867985,0.049042052482085395,0.012588588642752804
0.6500000000000001,0.11680665016634635,0.10783925696867985,0.03517642856459158,0.018229925004484848
0.7000000000000001,0.1319436107065196,0.10783925696867985,0.04873188285665439,0.007135561470145241
0.7500000000000001,0.11812204104959434,0.10783925696867985,0.022415134109735037,0.0016078302776277482
0.8,0.11831822061117116,0.10783925696867985,0.013689750275104034,0.003048579117728449
0.8500000000000001,0.11821696059719282,0.10783925696867985,0.014751568701560299,0.008177405839661023
0.9000000000000001,0.10851891528376889,0.10783925696867985,0.0036037478401888152,0.013039601633210322
0.9500000000000001,0.1111025024572841,0.10783925696867985,0.010320326851602755,0.0003748898264816598
1.0,0.11462914495625855,0.10783925696867985,0.01609777942948371,0.00010666924260679684
