Epsilon,Robust Cost,Nominal Cost,Rho,KL Distance
0.05,0.999869403229292,0.9949596380040946,0.4875348852630448,0.3957993789194727
0.1,0.9956994928129591,0.9949596380040946,0.27900124047509645,0.09755244860229388
0.15000000000000002,0.9947054674081047,0.9949596380040946,0.2584530370751091,0.17297716176228806
0.2,0.9922609907575259,0.9949596380040946,0.1289241812502739,0.04667038435842932
0.25,0.9919305208626338,0.9949596380040946,0.1061526764873881,0.022356903492615314
0.3,0.9914037024105558,0.9949596380040946,0.082490933997285,0.017998228326342843
0.35000000000000003,0.9909865599263883,0.9949596380040946,0.07578341139902439,0.019398567748753384
0.4,0.9904712622087823,0.9949596380040946,0.047408640676189585,0.01143146516159477
0.45,0.9903892663370901,0.9949596380040946,0.026007028156554417,0.007378526540563786
0.5,0.9905591463568931,0.9949596380040946,0.04829582208600738,0.009634385067455481
0.55,0.9906669564234913,0.9949596380040946,0.04642424186764403,0.014353609583660021
0.6000000000000001,0.9904323564268198,0.9949596380040946,0.039761686546331595,0.010986850368880627
0.6500000000000001,0.9903886638692576,0.9949596380040946,0.027939485184219355,0.0030143797390772883
0.7000000000000001,0.9910162899436272,0.9949596380040946,0.05728545528271982,0.01923379336915073
0.7500000000000001,0.9903889987634154,0.9949596380040946,0.029177548117712043,0.0041627854018866
0.8,0.9906449613096062,0.9949596380040946,0.05486257080479335,0.007437211217617833
0.8500000000000001,0.9903891476519503,0.9949596380040946,0.016768321144240747,0.0051718894152987535
0.9000000000000001,0.9906493982016562,0.9949596380040946,0.03710283808125901,0.005900841101992228
0.9500000000000001,0.9903888575132259,0.9949596380040946,0.018683284748338344,0.003641947798590393
1.0,0.9903887101590257,0.9949596380040946,0.00915511508558964,0.001648996099008709
