Epsilon,Robust Cost,Nominal Cost,Rho Multiplier,Rho (Expected),Rho (True),Workload (Perturbed),Workload (True)
0.05,0.6259525959051908,0.5802513835821659,0.25,1.43316089967663,0.16298179490616674,"Workload(z0=0.1592172033961319, z1=0.5164437899439276, q=0.006303460009487014, w=0.3180355466504535)","Workload(z0=0.01, z1=0.49, q=0.01, w=0.49)"
0.05,0.6552055546723888,0.5802513835821659,0.5,1.43316089967663,0.16298179490616674,"Workload(z0=0.1592172033961319, z1=0.5164437899439276, q=0.006303460009487014, w=0.3180355466504535)","Workload(z0=0.01, z1=0.49, q=0.01, w=0.49)"
0.05,0.6558340265934542,0.5802513835821659,0.75,1.43316089967663,0.16298179490616674,"Workload(z0=0.1592172033961319, z1=0.5164437899439276, q=0.006303460009487014, w=0.3180355466504535)","Workload(z0=0.01, z1=0.49, q=0.01, w=0.49)"
0.05,0.6619988388140248,0.5802513835821659,1.0,1.43316089967663,0.16298179490616674,"Workload(z0=0.1592172033961319, z1=0.5164437899439276, q=0.006303460009487014, w=0.3180355466504535)","Workload(z0=0.01, z1=0.49, q=0.01, w=0.49)"
0.05,0.660536404226996,0.5802513835821659,1.25,1.43316089967663,0.16298179490616674,"Workload(z0=0.1592172033961319, z1=0.5164437899439276, q=0.006303460009487014, w=0.3180355466504535)","Workload(z0=0.01, z1=0.49, q=0.01, w=0.49)"
0.05,0.6620069120682311,0.5802513835821659,1.5,1.43316089967663,0.16298179490616674,"Workload(z0=0.1592172033961319, z1=0.5164437899439276, q=0.006303460009487014, w=0.3180355466504535)","Workload(z0=0.01, z1=0.49, q=0.01, w=0.49)"
0.05,0.6620069120682311,0.5802513835821659,1.75,1.43316089967663,0.16298179490616674,"Workload(z0=0.1592172033961319, z1=0.5164437899439276, q=0.006303460009487014, w=0.3180355466504535)","Workload(z0=0.01, z1=0.49, q=0.01, w=0.49)"
0.1,0.591587214852998,0.5802513838685661,0.25,0.3354892899092907,0.048920918669152685,"Workload(z0=0.07624257818889466, z1=0.44021397834419895, q=0.009656404628459667, w=0.4738870388384468)","Workload(z0=0.01, z1=0.49, q=0.01, w=0.49)"
0.1,0.6050445761879151,0.5802513838685661,0.5,0.3354892899092907,0.048920918669152685,"Workload(z0=0.07624257818889466, z1=0.44021397834419895, q=0.009656404628459667, w=0.4738870388384468)","Workload(z0=0.01, z1=0.49, q=0.01, w=0.49)"
0.1,0.6182554183380741,0.5802513838685661,0.75,0.3354892899092907,0.048920918669152685,"Workload(z0=0.07624257818889466, z1=0.44021397834419895, q=0.009656404628459667, w=0.4738870388384468)","Workload(z0=0.01, z1=0.49, q=0.01, w=0.49)"
0.1,0.6227055051857734,0.5802513838685661,1.0,0.3354892899092907,0.048920918669152685,"Workload(z0=0.07624257818889466, z1=0.44021397834419895, q=0.009656404628459667, w=0.4738870388384468)","Workload(z0=0.01, z1=0.49, q=0.01, w=0.49)"
0.1,0.6391415569884467,0.5802513838685661,1.25,0.3354892899092907,0.048920918669152685,"Workload(z0=0.07624257818889466, z1=0.44021397834419895, q=0.009656404628459667, w=0.4738870388384468)","Workload(z0=0.01, z1=0.49, q=0.01, w=0.49)"
0.1,0.6524107966206218,0.5802513838685661,1.5,0.3354892899092907,0.048920918669152685,"Workload(z0=0.07624257818889466, z1=0.44021397834419895, q=0.009656404628459667, w=0.4738870388384468)","Workload(z0=0.01, z1=0.49, q=0.01, w=0.49)"
0.1,0.6552761711179387,0.5802513838685661,1.75,0.3354892899092907,0.048920918669152685,"Workload(z0=0.07624257818889466, z1=0.44021397834419895, q=0.009656404628459667, w=0.4738870388384468)","Workload(z0=0.01, z1=0.49, q=0.01, w=0.49)"
0.15000000000000002,0.6141659959310446,0.5802513836616312,0.25,0.0934661232755851,0.05166696883202693,"Workload(z0=0.00875301609759585, z1=0.3967325409820866, q=0.0696043741496764, w=0.5249100687706411)","Workload(z0=0.01, z1=0.49, q=0.01, w=0.49)"
0.15000000000000002,0.6226449085028526,0.5802513836616312,0.5,0.0934661232755851,0.05166696883202693,"Workload(z0=0.00875301609759585, z1=0.3967325409820866, q=0.0696043741496764, w=0.5249100687706411)","Workload(z0=0.01, z1=0.49, q=0.01, w=0.49)"
0.15000000000000002,0.6307282135686839,0.5802513836616312,0.75,0.0934661232755851,0.05166696883202693,"Workload(z0=0.00875301609759585, z1=0.3967325409820866, q=0.0696043741496764, w=0.5249100687706411)","Workload(z0=0.01, z1=0.49, q=0.01, w=0.49)"
0.15000000000000002,0.637597050258902,0.5802513836616312,1.0,0.0934661232755851,0.05166696883202693,"Workload(z0=0.00875301609759585, z1=0.3967325409820866, q=0.0696043741496764, w=0.5249100687706411)","Workload(z0=0.01, z1=0.49, q=0.01, w=0.49)"
0.15000000000000002,0.6473834832152533,0.5802513836616312,1.25,0.0934661232755851,0.05166696883202693,"Workload(z0=0.00875301609759585, z1=0.3967325409820866, q=0.0696043741496764, w=0.5249100687706411)","Workload(z0=0.01, z1=0.49, q=0.01, w=0.49)"
0.15000000000000002,0.6567339595607679,0.5802513836616312,1.5,0.0934661232755851,0.05166696883202693,"Workload(z0=0.00875301609759585, z1=0.3967325409820866, q=0.0696043741496764, w=0.5249100687706411)","Workload(z0=0.01, z1=0.49, q=0.01, w=0.49)"
0.15000000000000002,0.6568509459744196,0.5802513836616312,1.75,0.0934661232755851,0.05166696883202693,"Workload(z0=0.00875301609759585, z1=0.3967325409820866, q=0.0696043741496764, w=0.5249100687706411)","Workload(z0=0.01, z1=0.49, q=0.01, w=0.49)"
0.2,0.5864981947549996,0.5802513834598763,0.25,0.1621219943016242,0.02442014668972179,"Workload(z0=0.04937451510059257, z1=0.48008070312701706, q=0.009813483557144913, w=0.46073129821524555)","Workload(z0=0.01, z1=0.49, q=0.01, w=0.49)"
0.2,0.5912510812839841,0.5802513834598763,0.5,0.1621219943016242,0.02442014668972179,"Workload(z0=0.04937451510059257, z1=0.48008070312701706, q=0.009813483557144913, w=0.46073129821524555)","Workload(z0=0.01, z1=0.49, q=0.01, w=0.49)"
0.2,0.6024988812852919,0.5802513834598763,0.75,0.1621219943016242,0.02442014668972179,"Workload(z0=0.04937451510059257, z1=0.48008070312701706, q=0.009813483557144913, w=0.46073129821524555)","Workload(z0=0.01, z1=0.49, q=0.01, w=0.49)"
0.2,0.6046815039998245,0.5802513834598763,1.0,0.1621219943016242,0.02442014668972179,"Workload(z0=0.04937451510059257, z1=0.48008070312701706, q=0.009813483557144913, w=0.46073129821524555)","Workload(z0=0.01, z1=0.49, q=0.01, w=0.49)"
0.2,0.6084441249840912,0.5802513834598763,1.25,0.1621219943016242,0.02442014668972179,"Workload(z0=0.04937451510059257, z1=0.48008070312701706, q=0.009813483557144913, w=0.46073129821524555)","Workload(z0=0.01, z1=0.49, q=0.01, w=0.49)"
0.2,0.6163063348335315,0.5802513834598763,1.5,0.1621219943016242,0.02442014668972179,"Workload(z0=0.04937451510059257, z1=0.48008070312701706, q=0.009813483557144913, w=0.46073129821524555)","Workload(z0=0.01, z1=0.49, q=0.01, w=0.49)"
0.2,0.6204222328462856,0.5802513834598763,1.75,0.1621219943016242,0.02442014668972179,"Workload(z0=0.04937451510059257, z1=0.48008070312701706, q=0.009813483557144913, w=0.46073129821524555)","Workload(z0=0.01, z1=0.49, q=0.01, w=0.49)"
0.25,0.5823549870449357,0.5802513833860037,0.25,0.06345662952131022,0.0037473983627755794,"Workload(z0=0.009826392576306459, z1=0.4474067483736505, q=0.009826392576306459, w=0.5329404664737367)","Workload(z0=0.01, z1=0.49, q=0.01, w=0.49)"
0.25,0.5844332708920603,0.5802513833860037,0.5,0.06345662952131022,0.0037473983627755794,"Workload(z0=0.009826392576306459, z1=0.4474067483736505, q=0.009826392576306459, w=0.5329404664737367)","Workload(z0=0.01, z1=0.49, q=0.01, w=0.49)"
0.25,0.5861630923972326,0.5802513833860037,0.75,0.06345662952131022,0.0037473983627755794,"Workload(z0=0.009826392576306459, z1=0.4474067483736505, q=0.009826392576306459, w=0.5329404664737367)","Workload(z0=0.01, z1=0.49, q=0.01, w=0.49)"
0.25,0.5884550822773131,0.5802513833860037,1.0,0.06345662952131022,0.0037473983627755794,"Workload(z0=0.009826392576306459, z1=0.4474067483736505, q=0.009826392576306459, w=0.5329404664737367)","Workload(z0=0.01, z1=0.49, q=0.01, w=0.49)"
0.25,0.5915486813146811,0.5802513833860037,1.25,0.06345662952131022,0.0037473983627755794,"Workload(z0=0.009826392576306459, z1=0.4474067483736505, q=0.009826392576306459, w=0.5329404664737367)","Workload(z0=0.01, z1=0.49, q=0.01, w=0.49)"
0.25,0.5946740501633181,0.5802513833860037,1.5,0.06345662952131022,0.0037473983627755794,"Workload(z0=0.009826392576306459, z1=0.4474067483736505, q=0.009826392576306459, w=0.5329404664737367)","Workload(z0=0.01, z1=0.49, q=0.01, w=0.49)"
0.25,0.594435970496384,0.5802513833860037,1.75,0.06345662952131022,0.0037473983627755794,"Workload(z0=0.009826392576306459, z1=0.4474067483736505, q=0.009826392576306459, w=0.5329404664737367)","Workload(z0=0.01, z1=0.49, q=0.01, w=0.49)"
0.3,0.6243925421933294,0.5802513836339219,0.25,0.14668703270862743,0.061194237309963206,"Workload(z0=0.008192684974520479, z1=0.39633202481860635, q=0.08105799171839163, w=0.5144172984884814)","Workload(z0=0.01, z1=0.49, q=0.01, w=0.49)"
0.3,0.6410153170268433,0.5802513836339219,0.5,0.14668703270862743,0.061194237309963206,"Workload(z0=0.008192684974520479, z1=0.39633202481860635, q=0.08105799171839163, w=0.5144172984884814)","Workload(z0=0.01, z1=0.49, q=0.01, w=0.49)"
0.3,0.6505054390846128,0.5802513836339219,0.75,0.14668703270862743,0.061194237309963206,"Workload(z0=0.008192684974520479, z1=0.39633202481860635, q=0.08105799171839163, w=0.5144172984884814)","Workload(z0=0.01, z1=0.49, q=0.01, w=0.49)"
0.3,0.6566082593139073,0.5802513836339219,1.0,0.14668703270862743,0.061194237309963206,"Workload(z0=0.008192684974520479, z1=0.39633202481860635, q=0.08105799171839163, w=0.5144172984884814)","Workload(z0=0.01, z1=0.49, q=0.01, w=0.49)"
0.3,0.6574192464374533,0.5802513836339219,1.25,0.14668703270862743,0.061194237309963206,"Workload(z0=0.008192684974520479, z1=0.39633202481860635, q=0.08105799171839163, w=0.5144172984884814)","Workload(z0=0.01, z1=0.49, q=0.01, w=0.49)"
0.3,0.6578467309666413,0.5802513836339219,1.5,0.14668703270862743,0.061194237309963206,"Workload(z0=0.008192684974520479, z1=0.39633202481860635, q=0.08105799171839163, w=0.5144172984884814)","Workload(z0=0.01, z1=0.49, q=0.01, w=0.49)"
0.3,0.658177458847873,0.5802513836339219,1.75,0.14668703270862743,0.061194237309963206,"Workload(z0=0.008192684974520479, z1=0.39633202481860635, q=0.08105799171839163, w=0.5144172984884814)","Workload(z0=0.01, z1=0.49, q=0.01, w=0.49)"
0.35000000000000003,0.585619237574412,0.5802513836339219,0.25,0.06032089749979477,0.001682184638946255,"Workload(z0=0.011188767831200987, z1=0.4949393475375754, q=0.016342127612393845, w=0.4775297570188296)","Workload(z0=0.01, z1=0.49, q=0.01, w=0.49)"
0.35000000000000003,0.5888830704395549,0.5802513836339219,0.5,0.06032089749979477,0.001682184638946255,"Workload(z0=0.011188767831200987, z1=0.4949393475375754, q=0.016342127612393845, w=0.4775297570188296)","Workload(z0=0.01, z1=0.49, q=0.01, w=0.49)"
0.35000000000000003,0.5918248751478998,0.5802513836339219,0.75,0.06032089749979477,0.001682184638946255,"Workload(z0=0.011188767831200987, z1=0.4949393475375754, q=0.016342127612393845, w=0.4775297570188296)","Workload(z0=0.01, z1=0.49, q=0.01, w=0.49)"
0.35000000000000003,0.5960450917130414,0.5802513836339219,1.0,0.06032089749979477,0.001682184638946255,"Workload(z0=0.011188767831200987, z1=0.4949393475375754, q=0.016342127612393845, w=0.4775297570188296)","Workload(z0=0.01, z1=0.49, q=0.01, w=0.49)"
0.35000000000000003,0.5975263731691915,0.5802513836339219,1.25,0.06032089749979477,0.001682184638946255,"Workload(z0=0.011188767831200987, z1=0.4949393475375754, q=0.016342127612393845, w=0.4775297570188296)","Workload(z0=0.01, z1=0.49, q=0.01, w=0.49)"
0.35000000000000003,0.6044274930029162,0.5802513836339219,1.5,0.06032089749979477,0.001682184638946255,"Workload(z0=0.011188767831200987, z1=0.4949393475375754, q=0.016342127612393845, w=0.4775297570188296)","Workload(z0=0.01, z1=0.49, q=0.01, w=0.49)"
0.35000000000000003,0.6044252874647523,0.5802513836339219,1.75,0.06032089749979477,0.001682184638946255,"Workload(z0=0.011188767831200987, z1=0.4949393475375754, q=0.016342127612393845, w=0.4775297570188296)","Workload(z0=0.01, z1=0.49, q=0.01, w=0.49)"
0.4,0.5852962547894057,0.5802513838419596,0.25,0.12081588156059972,0.00021243740682043606,"Workload(z0=0.009853211236465308, z1=0.5002979541208651, q=0.009853211236465308, w=0.47999562340620433)","Workload(z0=0.01, z1=0.49, q=0.01, w=0.49)"
0.4,0.588859585941796,0.5802513838419596,0.5,0.12081588156059972,0.00021243740682043606,"Workload(z0=0.009853211236465308, z1=0.5002979541208651, q=0.009853211236465308, w=0.47999562340620433)","Workload(z0=0.01, z1=0.49, q=0.01, w=0.49)"
0.4,0.5937445814403307,0.5802513838419596,0.75,0.12081588156059972,0.00021243740682043606,"Workload(z0=0.009853211236465308, z1=0.5002979541208651, q=0.009853211236465308, w=0.47999562340620433)","Workload(z0=0.01, z1=0.49, q=0.01, w=0.49)"
0.4,0.6002110094715767,0.5802513838419596,1.0,0.12081588156059972,0.00021243740682043606,"Workload(z0=0.009853211236465308, z1=0.5002979541208651, q=0.009853211236465308, w=0.47999562340620433)","Workload(z0=0.01, z1=0.49, q=0.01, w=0.49)"
0.4,0.602840220438241,0.5802513838419596,1.25,0.12081588156059972,0.00021243740682043606,"Workload(z0=0.009853211236465308, z1=0.5002979541208651, q=0.009853211236465308, w=0.47999562340620433)","Workload(z0=0.01, z1=0.49, q=0.01, w=0.49)"
0.4,0.6125046535214065,0.5802513838419596,1.5,0.12081588156059972,0.00021243740682043606,"Workload(z0=0.009853211236465308, z1=0.5002979541208651, q=0.009853211236465308, w=0.47999562340620433)","Workload(z0=0.01, z1=0.49, q=0.01, w=0.49)"
