Epsilon,Robust Cost,Nominal Cost,Rho (Expected),Rho Multiplier,Rho (True)
0.7000000000000001,0.8772895732881941,0.8718318636928173,0.030799130416587973,1.75,0.004090258012050991
0.7500000000000001,0.8720205565327213,0.8718318636928173,0.026704028824234616,0.25,0.0009471526299021792
0.7500000000000001,0.8720708438544895,0.8718318636928173,0.026704028824234616,0.5,0.0009471526299021792
0.7500000000000001,0.8729867809095214,0.8718318636928173,0.026704028824234616,0.75,0.0009471526299021792
0.7500000000000001,0.8732076380056051,0.8718318636928173,0.026704028824234616,1.0,0.0009471526299021792
0.7500000000000001,0.8742838780411427,0.8718318636928173,0.026704028824234616,1.25,0.0009471526299021792
0.7500000000000001,0.8749427437934884,0.8718318636928173,0.026704028824234616,1.5,0.0009471526299021792
0.7500000000000001,0.8754994661030427,0.8718318636928173,0.026704028824234616,1.75,0.0009471526299021792
0.8,0.8723772592331533,0.8718318636928173,0.02207573063172454,0.25,0.004005041641279675
0.8,0.8723097532304688,0.8718318636928173,0.02207573063172454,0.5,0.004005041641279675
0.8,0.8736199337571386,0.8718318636928173,0.02207573063172454,0.75,0.004005041641279675
0.8,0.8719188170121706,0.8718318636928173,0.02207573063172454,1.0,0.004005041641279675
0.8,0.8748863402873093,0.8718318636928173,0.02207573063172454,1.25,0.004005041641279675
0.8,0.875373147353286,0.8718318636928173,0.02207573063172454,1.5,0.004005041641279675
0.8,0.8756244320034265,0.8718318636928173,0.02207573063172454,1.75,0.004005041641279675
0.8500000000000001,0.8719728568416729,0.8718318636928173,0.0029089556962421676,0.25,0.014772404912662896
0.8500000000000001,0.8719266916172614,0.8718318636928173,0.0029089556962421676,0.5,0.014772404912662896
0.8500000000000001,0.8719165048770227,0.8718318636928173,0.0029089556962421676,0.75,0.014772404912662896
0.8500000000000001,0.8723399866409567,0.8718318636928173,0.0029089556962421676,1.0,0.014772404912662896
0.8500000000000001,0.8722547520179503,0.8718318636928173,0.0029089556962421676,1.25,0.014772404912662896
0.8500000000000001,0.8725881351134316,0.8718318636928173,0.0029089556962421676,1.5,0.014772404912662896
0.8500000000000001,0.8724881646330721,0.8718318636928173,0.0029089556962421676,1.75,0.014772404912662896
0.9000000000000001,0.8718761486617104,0.8718318636928173,0.006318273616653182,0.25,0.011238145340563103
0.9000000000000001,0.8719195490172627,0.8718318636928173,0.006318273616653182,0.5,0.011238145340563103
0.9000000000000001,0.8720984100876541,0.8718318636928173,0.006318273616653182,0.75,0.011238145340563103
0.9000000000000001,0.872224665311309,0.8718318636928173,0.006318273616653182,1.0,0.011238145340563103
0.9000000000000001,0.8722020216148836,0.8718318636928173,0.006318273616653182,1.25,0.011238145340563103
0.9000000000000001,0.8723943353483555,0.8718318636928173,0.006318273616653182,1.5,0.011238145340563103
0.9000000000000001,0.871908052640704,0.8718318636928173,0.006318273616653182,1.75,0.011238145340563103
0.9500000000000001,0.8719832391710894,0.8718318636928173,0.020225445034872398,0.25,0.0012929367287782892
0.9500000000000001,0.8726515062733903,0.8718318636928173,0.020225445034872398,0.5,0.0012929367287782892
0.9500000000000001,0.8728235737783141,0.8718318636928173,0.020225445034872398,0.75,0.0012929367287782892
0.9500000000000001,0.8731312639490711,0.8718318636928173,0.020225445034872398,1.0,0.0012929367287782892
0.9500000000000001,0.8741136251726807,0.8718318636928173,0.020225445034872398,1.25,0.0012929367287782892
