Epsilon,Robust Cost,Nominal Cost,Rho Multiplier,Rho (Expected),Rho (True),Workload (Perturbed),Workload (True)
0.05,0.19464822702349704,0.10783897448370405,0.25,1.9567703253063466,0.015395636349687717,"Workload(z0=0.4953907493521839, z1=0.03663004671577761, q=0.01309057747353759, w=0.45488862645850087)","Workload(z0=0.49, z1=0.01, q=0.01, w=0.49)"
0.05,0.21996063921742165,0.10783897448370405,0.5,1.9567703253063466,0.015395636349687717,"Workload(z0=0.4953907493521839, z1=0.03663004671577761, q=0.01309057747353759, w=0.45488862645850087)","Workload(z0=0.49, z1=0.01, q=0.01, w=0.49)"
0.05,0.24006658868975017,0.10783897448370405,0.75,1.9567703253063466,0.015395636349687717,"Workload(z0=0.4953907493521839, z1=0.03663004671577761, q=0.01309057747353759, w=0.45488862645850087)","Workload(z0=0.49, z1=0.01, q=0.01, w=0.49)"
0.05,0.26680730453886325,0.10783897448370405,1.0,1.9567703253063466,0.015395636349687717,"Workload(z0=0.4953907493521839, z1=0.03663004671577761, q=0.01309057747353759, w=0.45488862645850087)","Workload(z0=0.49, z1=0.01, q=0.01, w=0.49)"
0.05,0.20686943440081718,0.10783897448370405,1.25,1.9567703253063466,0.015395636349687717,"Workload(z0=0.4953907493521839, z1=0.03663004671577761, q=0.01309057747353759, w=0.45488862645850087)","Workload(z0=0.49, z1=0.01, q=0.01, w=0.49)"
0.05,0.3522722475698052,0.10783897448370405,1.5,1.9567703253063466,0.015395636349687717,"Workload(z0=0.4953907493521839, z1=0.03663004671577761, q=0.01309057747353759, w=0.45488862645850087)","Workload(z0=0.49, z1=0.01, q=0.01, w=0.49)"
0.05,0.4312947421405175,0.10783897448370405,1.75,1.9567703253063466,0.015395636349687717,"Workload(z0=0.4953907493521839, z1=0.03663004671577761, q=0.01309057747353759, w=0.45488862645850087)","Workload(z0=0.49, z1=0.01, q=0.01, w=0.49)"
0.1,0.5161904809561415,0.10783897465014178,0.25,1.038082815735962,1.866584771225067,"Workload(z0=0.010571790461898378, z1=0.010571790461898378, q=0.5149458221737708, w=0.4639105969024324)","Workload(z0=0.49, z1=0.01, q=0.01, w=0.49)"
0.1,0.516190480956142,0.10783897465014178,0.5,1.038082815735962,1.866584771225067,"Workload(z0=0.010571790461898378, z1=0.010571790461898378, q=0.5149458221737708, w=0.4639105969024324)","Workload(z0=0.49, z1=0.01, q=0.01, w=0.49)"
0.1,0.5161904809561417,0.10783897465014178,0.75,1.038082815735962,1.866584771225067,"Workload(z0=0.010571790461898378, z1=0.010571790461898378, q=0.5149458221737708, w=0.4639105969024324)","Workload(z0=0.49, z1=0.01, q=0.01, w=0.49)"
0.1,0.5161904809561422,0.10783897465014178,1.0,1.038082815735962,1.866584771225067,"Workload(z0=0.010571790461898378, z1=0.010571790461898378, q=0.5149458221737708, w=0.4639105969024324)","Workload(z0=0.49, z1=0.01, q=0.01, w=0.49)"
0.1,0.5161904809561422,0.10783897465014178,1.25,1.038082815735962,1.866584771225067,"Workload(z0=0.010571790461898378, z1=0.010571790461898378, q=0.5149458221737708, w=0.4639105969024324)","Workload(z0=0.49, z1=0.01, q=0.01, w=0.49)"
0.1,0.5161904809561422,0.10783897465014178,1.5,1.038082815735962,1.866584771225067,"Workload(z0=0.010571790461898378, z1=0.010571790461898378, q=0.5149458221737708, w=0.4639105969024324)","Workload(z0=0.49, z1=0.01, q=0.01, w=0.49)"
0.1,0.5161904809561422,0.10783897465014178,1.75,1.038082815735962,1.866584771225067,"Workload(z0=0.010571790461898378, z1=0.010571790461898378, q=0.5149458221737708, w=0.4639105969024324)","Workload(z0=0.49, z1=0.01, q=0.01, w=0.49)"
0.15000000000000002,0.17473674585582682,0.10783897471316475,0.25,0.15861553793973654,0.09485592171564898,"Workload(z0=0.4257555720796444, z1=0.050793178680421935, q=0.09401989748470861, w=0.42943135175522495)","Workload(z0=0.49, z1=0.01, q=0.01, w=0.49)"
0.15000000000000002,0.18843717259699905,0.10783897471316475,0.5,0.15861553793973654,0.09485592171564898,"Workload(z0=0.4257555720796444, z1=0.050793178680421935, q=0.09401989748470861, w=0.42943135175522495)","Workload(z0=0.49, z1=0.01, q=0.01, w=0.49)"
0.15000000000000002,0.20426186800436474,0.10783897471316475,0.75,0.15861553793973654,0.09485592171564898,"Workload(z0=0.4257555720796444, z1=0.050793178680421935, q=0.09401989748470861, w=0.42943135175522495)","Workload(z0=0.49, z1=0.01, q=0.01, w=0.49)"
0.15000000000000002,0.20827705277887165,0.10783897471316475,1.0,0.15861553793973654,0.09485592171564898,"Workload(z0=0.4257555720796444, z1=0.050793178680421935, q=0.09401989748470861, w=0.42943135175522495)","Workload(z0=0.49, z1=0.01, q=0.01, w=0.49)"
0.15000000000000002,0.2108334000606556,0.10783897471316475,1.25,0.15861553793973654,0.09485592171564898,"Workload(z0=0.4257555720796444, z1=0.050793178680421935, q=0.09401989748470861, w=0.42943135175522495)","Workload(z0=0.49, z1=0.01, q=0.01, w=0.49)"
0.15000000000000002,0.21349335687780652,0.10783897471316475,1.5,0.15861553793973654,0.09485592171564898,"Workload(z0=0.4257555720796444, z1=0.050793178680421935, q=0.09401989748470861, w=0.42943135175522495)","Workload(z0=0.49, z1=0.01, q=0.01, w=0.49)"
0.15000000000000002,0.2162862023315159,0.10783897471316475,1.75,0.15861553793973654,0.09485592171564898,"Workload(z0=0.4257555720796444, z1=0.050793178680421935, q=0.09401989748470861, w=0.42943135175522495)","Workload(z0=0.49, z1=0.01, q=0.01, w=0.49)"
0.2,0.11660044487492277,0.10783897452201563,0.25,0.09023702599540528,0.004230617781964832,"Workload(z0=0.5251627902919525, z1=0.015159983381262425, q=0.011636421379383404, w=0.44804080494740167)","Workload(z0=0.49, z1=0.01, q=0.01, w=0.49)"
0.2,0.1218576147902321,0.10783897452201563,0.5,0.09023702599540528,0.004230617781964832,"Workload(z0=0.5251627902919525, z1=0.015159983381262425, q=0.011636421379383404, w=0.44804080494740167)","Workload(z0=0.49, z1=0.01, q=0.01, w=0.49)"
0.2,0.12791957668911028,0.10783897452201563,0.75,0.09023702599540528,0.004230617781964832,"Workload(z0=0.5251627902919525, z1=0.015159983381262425, q=0.011636421379383404, w=0.44804080494740167)","Workload(z0=0.49, z1=0.01, q=0.01, w=0.49)"
0.2,0.13560783463815276,0.10783897452201563,1.0,0.09023702599540528,0.004230617781964832,"Workload(z0=0.5251627902919525, z1=0.015159983381262425, q=0.011636421379383404, w=0.44804080494740167)","Workload(z0=0.49, z1=0.01, q=0.01, w=0.49)"
0.2,0.14008312081713242,0.10783897452201563,1.25,0.09023702599540528,0.004230617781964832,"Workload(z0=0.5251627902919525, z1=0.015159983381262425, q=0.011636421379383404, w=0.44804080494740167)","Workload(z0=0.49, z1=0.01, q=0.01, w=0.49)"
0.2,0.1439402699261151,0.10783897452201563,1.5,0.09023702599540528,0.004230617781964832,"Workload(z0=0.5251627902919525, z1=0.015159983381262425, q=0.011636421379383404, w=0.44804080494740167)","Workload(z0=0.49, z1=0.01, q=0.01, w=0.49)"
0.2,0.14407835974908179,0.10783897452201563,1.75,0.09023702599540528,0.004230617781964832,"Workload(z0=0.5251627902919525, z1=0.015159983381262425, q=0.011636421379383404, w=0.44804080494740167)","Workload(z0=0.49, z1=0.01, q=0.01, w=0.49)"
0.25,0.11970140837900813,0.10783897473314233,0.25,0.08213192745129647,0.021795360181624493,"Workload(z0=0.42971390787687047, z1=0.031978857032206855, q=0.02679490944575598, w=0.5115123256451666)","Workload(z0=0.49, z1=0.01, q=0.01, w=0.49)"
0.25,0.13434580811985183,0.10783897473314233,0.5,0.08213192745129647,0.021795360181624493,"Workload(z0=0.42971390787687047, z1=0.031978857032206855, q=0.02679490944575598, w=0.5115123256451666)","Workload(z0=0.49, z1=0.01, q=0.01, w=0.49)"
