Epsilon,Robust Cost,Nominal Cost,Rho (Expected),Rho Multiplier,Rho (True)
0.7500000000000001,0.14593361220805945,0.14175908537156465,0.038548946555903005,0.25,0.003353725244954399
0.7500000000000001,0.15147653475103914,0.14175908537156465,0.04626262941162482,0.5,0.01983312231564133
0.7500000000000001,0.15020209587920727,0.14175908537156465,0.03434740923699847,0.75,1.8356114502721403e-06
0.7500000000000001,0.152089730780879,0.14175908537156465,0.021813839640910722,1.0,0.00031218149266900924
0.7500000000000001,0.16479278074214643,0.14175908537156465,0.06091859351717399,1.25,0.0016710670739355808
0.7500000000000001,0.17116560701954325,0.14175908537156465,0.07439007489661828,1.5,6.594911028633675e-07
0.7500000000000001,0.1562022273128382,0.14175908537156465,0.024975622588463545,1.75,2.6511117975714163e-05
0.8,0.15490299928141324,0.14175908537156465,0.028056596801078464,0.25,0.009651102742995287
0.8,0.14810145518295093,0.14175908537156465,0.03705787429517976,0.5,0.004197327356431824
0.8,0.14481945509956134,0.14175908537156465,0.010958829453381346,0.75,0.0019789093854519256
0.8,0.16365036311901554,0.14175908537156465,0.058522876659911925,1.0,0.0018747198800994416
0.8,0.14814922571163083,0.14175908537156465,0.015888985685818653,1.25,0.0015930102160253909
0.8,0.1506287965795945,0.14175908537156465,0.015953463242184045,1.5,0.005649791144841801
0.8,0.15400272941566373,0.14175908537156465,0.02052504513768401,1.75,0.0001954960019129679
0.8500000000000001,0.14590129245659206,0.14175908537156465,0.02054747873296925,0.25,0.06540434006502177
0.8500000000000001,0.14698796214037518,0.14175908537156465,0.023096252571654458,0.5,0.0028786318775233227
0.8500000000000001,0.14535790702680063,0.14175908537156465,0.015076530093157806,0.75,0.012276829428027214
0.8500000000000001,0.15525107038470531,0.14175908537156465,0.0342682294665438,1.0,0.016157090293884936
0.8500000000000001,0.15907237014195424,0.14175908537156465,0.021241997009391337,1.25,0.004995032966577452
0.8500000000000001,0.14845172786623118,0.14175908537156465,0.02451616983889916,1.5,0.0105301831040934
0.8500000000000001,0.1486922504042271,0.14175908537156465,0.011691930833946719,1.75,5.64063035413901e-07
0.9000000000000001,0.14970594174269683,0.14175908537156465,0.028867029378837908,0.25,0.003054122857925211
0.9000000000000001,0.14955358710980002,0.14175908537156465,0.0397178370048275,0.5,9.898290258276922e-05
0.9000000000000001,0.1465828346215306,0.14175908537156465,0.017474371729656858,0.75,1.4739251285191706e-05
0.9000000000000001,0.14934014569077667,0.14175908537156465,0.023553418135823345,1.0,9.825613407668456e-05
0.9000000000000001,0.161625920601383,0.14175908537156465,0.012139792551069506,1.25,0.04061521632555967
0.9000000000000001,0.16166266218250092,0.14175908537156465,0.019920485986699574,1.5,0.012416738856706768
0.9000000000000001,0.21070243447330772,0.14175908537156465,0.04180638456694208,1.75,0.04074944555459829
0.9500000000000001,0.14291865174837082,0.14175908537156465,0.006679421091833346,0.25,0.009334432327730704
0.9500000000000001,0.14331593516486596,0.14175908537156465,0.006988259718866959,0.5,0.005602086503390592
0.9500000000000001,0.1578930143478891,0.14175908537156465,0.05143903000745967,0.75,0.0013727115884962313
0.9500000000000001,0.14625326886642775,0.14175908537156465,0.012484218787114941,1.0,7.526545616403724e-08
0.9500000000000001,0.15312195637057763,0.14175908537156465,0.020650732207492473,1.25,0.0008135589130667921
0.9500000000000001,0.15734781062366526,0.14175908537156465,0.024907686430161592,1.5,0.003365208929734676
0.9500000000000001,0.14667859848734383,0.14175908537156465,0.00952816591121856,1.75,0.0034628398865940253
1.0,0.14628242282470516,0.14175908537156465,0.014559984966889974,0.25,0.0018654529653809003
1.0,0.14677216279798988,0.14175908537156465,0.018765694016526765,0.5,0.0010640298252691596
1.0,0.16103507580736107,0.14175908537156465,0.015005156463825636,0.75,0.033446287356467444
1.0,0.15938851339000776,0.14175908537156465,0.039951151951928734,1.0,0.02006682850664284
1.0,0.1504838398680968,0.14175908537156465,0.021180430262226366,1.25,0.013301720186326863
1.0,0.1583749178476438,0.14175908537156465,0.023124329524501778,1.5,0.0008510508945276073
1.0,0.15701586297438674,0.14175908537156465,0.02189723798173497,1.75,0.010722559401769808
