Epsilon,Robust Cost,Nominal Cost,Rho Multiplier,Rho (Expected),Rho (True),Workload (Perturbed),Workload (True)
0.3,0.8789502318246971,0.8746182577076651,1.0,0.13246807839386004,0.05730150372146173,"Workload(z0=0.07981697889596147, z1=0.02163126831291047, q=0.46691231924928994, w=0.4316394335418381)","Workload(z0=0.01, z1=0.01, q=0.49, w=0.49)"
0.3,0.8776452833695633,0.8746182577076651,1.25,0.13246807839386004,0.05730150372146173,"Workload(z0=0.07981697889596147, z1=0.02163126831291047, q=0.46691231924928994, w=0.4316394335418381)","Workload(z0=0.01, z1=0.01, q=0.49, w=0.49)"
0.3,0.8767550794855099,0.8746182577076651,1.5,0.13246807839386004,0.05730150372146173,"Workload(z0=0.07981697889596147, z1=0.02163126831291047, q=0.46691231924928994, w=0.4316394335418381)","Workload(z0=0.01, z1=0.01, q=0.49, w=0.49)"
0.3,0.8761252961190459,0.8746182577076651,1.75,0.13246807839386004,0.05730150372146173,"Workload(z0=0.07981697889596147, z1=0.02163126831291047, q=0.46691231924928994, w=0.4316394335418381)","Workload(z0=0.01, z1=0.01, q=0.49, w=0.49)"
0.35000000000000003,0.8746182577076651,0.8746182577076651,0.25,0.06308857323997914,0.032382004707163514,"Workload(z0=0.008785870943796546, z1=0.05596258090580538, q=0.5010268343784732, w=0.434224713771925)","Workload(z0=0.01, z1=0.01, q=0.49, w=0.49)"
0.35000000000000003,0.8746182577076651,0.8746182577076651,0.5,0.06308857323997914,0.032382004707163514,"Workload(z0=0.008785870943796546, z1=0.05596258090580538, q=0.5010268343784732, w=0.434224713771925)","Workload(z0=0.01, z1=0.01, q=0.49, w=0.49)"
0.35000000000000003,0.8746182577076651,0.8746182577076651,0.75,0.06308857323997914,0.032382004707163514,"Workload(z0=0.008785870943796546, z1=0.05596258090580538, q=0.5010268343784732, w=0.434224713771925)","Workload(z0=0.01, z1=0.01, q=0.49, w=0.49)"
0.35000000000000003,0.8746182577076651,0.8746182577076651,1.0,0.06308857323997914,0.032382004707163514,"Workload(z0=0.008785870943796546, z1=0.05596258090580538, q=0.5010268343784732, w=0.434224713771925)","Workload(z0=0.01, z1=0.01, q=0.49, w=0.49)"
0.35000000000000003,0.8746182577076651,0.8746182577076651,1.25,0.06308857323997914,0.032382004707163514,"Workload(z0=0.008785870943796546, z1=0.05596258090580538, q=0.5010268343784732, w=0.434224713771925)","Workload(z0=0.01, z1=0.01, q=0.49, w=0.49)"
0.35000000000000003,0.8746182577076651,0.8746182577076651,1.5,0.06308857323997914,0.032382004707163514,"Workload(z0=0.008785870943796546, z1=0.05596258090580538, q=0.5010268343784732, w=0.434224713771925)","Workload(z0=0.01, z1=0.01, q=0.49, w=0.49)"
0.35000000000000003,0.8746182577076651,0.8746182577076651,1.75,0.06308857323997914,0.032382004707163514,"Workload(z0=0.008785870943796546, z1=0.05596258090580538, q=0.5010268343784732, w=0.434224713771925)","Workload(z0=0.01, z1=0.01, q=0.49, w=0.49)"
0.4,0.8788338724058458,0.8746182577076651,0.25,0.03983246130837746,0.02444800958187128,"Workload(z0=0.04788806098366599, z1=0.009481546598769867, q=0.4971781805709405, w=0.44545221184662354)","Workload(z0=0.01, z1=0.01, q=0.49, w=0.49)"
0.4,0.8784743998651448,0.8746182577076651,0.5,0.03983246130837746,0.02444800958187128,"Workload(z0=0.04788806098366599, z1=0.009481546598769867, q=0.4971781805709405, w=0.44545221184662354)","Workload(z0=0.01, z1=0.01, q=0.49, w=0.49)"
0.4,0.8771993771741584,0.8746182577076651,0.75,0.03983246130837746,0.02444800958187128,"Workload(z0=0.04788806098366599, z1=0.009481546598769867, q=0.4971781805709405, w=0.44545221184662354)","Workload(z0=0.01, z1=0.01, q=0.49, w=0.49)"
0.4,0.8771665259406897,0.8746182577076651,1.0,0.03983246130837746,0.02444800958187128,"Workload(z0=0.04788806098366599, z1=0.009481546598769867, q=0.4971781805709405, w=0.44545221184662354)","Workload(z0=0.01, z1=0.01, q=0.49, w=0.49)"
0.4,0.8767710126400524,0.8746182577076651,1.25,0.03983246130837746,0.02444800958187128,"Workload(z0=0.04788806098366599, z1=0.009481546598769867, q=0.4971781805709405, w=0.44545221184662354)","Workload(z0=0.01, z1=0.01, q=0.49, w=0.49)"
0.4,0.876280921693813,0.8746182577076651,1.5,0.03983246130837746,0.02444800958187128,"Workload(z0=0.04788806098366599, z1=0.009481546598769867, q=0.4971781805709405, w=0.44545221184662354)","Workload(z0=0.01, z1=0.01, q=0.49, w=0.49)"
0.4,0.8755887315485431,0.8746182577076651,1.75,0.03983246130837746,0.02444800958187128,"Workload(z0=0.04788806098366599, z1=0.009481546598769867, q=0.4971781805709405, w=0.44545221184662354)","Workload(z0=0.01, z1=0.01, q=0.49, w=0.49)"
0.45,0.8758448303260699,0.8746182577076651,0.25,0.017803533545482288,0.023480356690777516,"Workload(z0=0.030495202581282115, z1=0.03124693769901067, q=0.43031129936494744, w=0.5079465603547597)","Workload(z0=0.01, z1=0.01, q=0.49, w=0.49)"
0.45,0.8752531560338106,0.8746182577076651,0.5,0.017803533545482288,0.023480356690777516,"Workload(z0=0.030495202581282115, z1=0.03124693769901067, q=0.43031129936494744, w=0.5079465603547597)","Workload(z0=0.01, z1=0.01, q=0.49, w=0.49)"
0.45,0.875251401476249,0.8746182577076651,0.75,0.017803533545482288,0.023480356690777516,"Workload(z0=0.030495202581282115, z1=0.03124693769901067, q=0.43031129936494744, w=0.5079465603547597)","Workload(z0=0.01, z1=0.01, q=0.49, w=0.49)"
0.45,0.8752448736840108,0.8746182577076651,1.0,0.017803533545482288,0.023480356690777516,"Workload(z0=0.030495202581282115, z1=0.03124693769901067, q=0.43031129936494744, w=0.5079465603547597)","Workload(z0=0.01, z1=0.01, q=0.49, w=0.49)"
0.45,0.8748617817709425,0.8746182577076651,1.25,0.017803533545482288,0.023480356690777516,"Workload(z0=0.030495202581282115, z1=0.03124693769901067, q=0.43031129936494744, w=0.5079465603547597)","Workload(z0=0.01, z1=0.01, q=0.49, w=0.49)"
0.45,0.8746182577076651,0.8746182577076651,1.5,0.017803533545482288,0.023480356690777516,"Workload(z0=0.030495202581282115, z1=0.03124693769901067, q=0.43031129936494744, w=0.5079465603547597)","Workload(z0=0.01, z1=0.01, q=0.49, w=0.49)"
0.45,0.8746182577076651,0.8746182577076651,1.75,0.017803533545482288,0.023480356690777516,"Workload(z0=0.030495202581282115, z1=0.03124693769901067, q=0.43031129936494744, w=0.5079465603547597)","Workload(z0=0.01, z1=0.01, q=0.49, w=0.49)"
0.5,0.8746182577076651,0.8746182577076651,0.25,0.03687334306752321,0.0019498382722449373,"Workload(z0=0.015082105017591628, z1=0.010579265410931234, q=0.4657921291730173, w=0.5085465003984598)","Workload(z0=0.01, z1=0.01, q=0.49, w=0.49)"
0.5,0.8746182577076651,0.8746182577076651,0.5,0.03687334306752321,0.0019498382722449373,"Workload(z0=0.015082105017591628, z1=0.010579265410931234, q=0.4657921291730173, w=0.5085465003984598)","Workload(z0=0.01, z1=0.01, q=0.49, w=0.49)"
0.5,0.8746182577076651,0.8746182577076651,0.75,0.03687334306752321,0.0019498382722449373,"Workload(z0=0.015082105017591628, z1=0.010579265410931234, q=0.4657921291730173, w=0.5085465003984598)","Workload(z0=0.01, z1=0.01, q=0.49, w=0.49)"
0.5,0.8746182577076651,0.8746182577076651,1.0,0.03687334306752321,0.0019498382722449373,"Workload(z0=0.015082105017591628, z1=0.010579265410931234, q=0.4657921291730173, w=0.5085465003984598)","Workload(z0=0.01, z1=0.01, q=0.49, w=0.49)"
0.5,0.8746182577076651,0.8746182577076651,1.25,0.03687334306752321,0.0019498382722449373,"Workload(z0=0.015082105017591628, z1=0.010579265410931234, q=0.4657921291730173, w=0.5085465003984598)","Workload(z0=0.01, z1=0.01, q=0.49, w=0.49)"
0.5,0.8746182577076651,0.8746182577076651,1.5,0.03687334306752321,0.0019498382722449373,"Workload(z0=0.015082105017591628, z1=0.010579265410931234, q=0.4657921291730173, w=0.5085465003984598)","Workload(z0=0.01, z1=0.01, q=0.49, w=0.49)"
0.5,0.8746182577076651,0.8746182577076651,1.75,0.03687334306752321,0.0019498382722449373,"Workload(z0=0.015082105017591628, z1=0.010579265410931234, q=0.4657921291730173, w=0.5085465003984598)","Workload(z0=0.01, z1=0.01, q=0.49, w=0.49)"
0.55,0.8746182577076651,0.8746182577076651,0.25,0.032078739153123585,0.0040340594725105615,"Workload(z0=0.02171906479269696, z1=0.009736691180562458, q=0.48440474876447015, w=0.48413949526227057)","Workload(z0=0.01, z1=0.01, q=0.49, w=0.49)"
0.55,0.8746182577076651,0.8746182577076651,0.5,0.032078739153123585,0.0040340594725105615,"Workload(z0=0.02171906479269696, z1=0.009736691180562458, q=0.48440474876447015, w=0.48413949526227057)","Workload(z0=0.01, z1=0.01, q=0.49, w=0.49)"
0.55,0.8746182577076651,0.8746182577076651,0.75,0.032078739153123585,0.0040340594725105615,"Workload(z0=0.02171906479269696, z1=0.009736691180562458, q=0.48440474876447015, w=0.48413949526227057)","Workload(z0=0.01, z1=0.01, q=0.49, w=0.49)"
0.55,0.8746182577076651,0.8746182577076651,1.0,0.032078739153123585,0.0040340594725105615,"Workload(z0=0.02171906479269696, z1=0.009736691180562458, q=0.48440474876447015, w=0.48413949526227057)","Workload(z0=0.01, z1=0.01, q=0.49, w=0.49)"
0.55,0.8746182577076651,0.8746182577076651,1.25,0.032078739153123585,0.0040340594725105615,"Workload(z0=0.02171906479269696, z1=0.009736691180562458, q=0.48440474876447015, w=0.48413949526227057)","Workload(z0=0.01, z1=0.01, q=0.49, w=0.49)"
0.55,0.8746182577076651,0.8746182577076651,1.5,0.032078739153123585,0.0040340594725105615,"Workload(z0=0.02171906479269696, z1=0.009736691180562458, q=0.48440474876447015, w=0.48413949526227057)","Workload(z0=0.01, z1=0.01, q=0.49, w=0.49)"
0.55,0.8746182577076651,0.8746182577076651,1.75,0.032078739153123585,0.0040340594725105615,"Workload(z0=0.02171906479269696, z1=0.009736691180562458, q=0.48440474876447015, w=0.48413949526227057)","Workload(z0=0.01, z1=0.01, q=0.49, w=0.49)"
0.6000000000000001,0.8746182577076651,0.8746182577076651,0.25,0.03441530604555578,0.0012029576126351364,"Workload(z0=0.009952410950208214, z1=0.015163828791845371, q=0.4970113818064028, w=0.4778723784515436)","Workload(z0=0.01, z1=0.01, q=0.49, w=0.49)"
0.6000000000000001,0.8746182577076651,0.8746182577076651,0.5,0.03441530604555578,0.0012029576126351364,"Workload(z0=0.009952410950208214, z1=0.015163828791845371, q=0.4970113818064028, w=0.4778723784515436)","Workload(z0=0.01, z1=0.01, q=0.49, w=0.49)"
0.6000000000000001,0.8746182577076651,0.8746182577076651,0.75,0.03441530604555578,0.0012029576126351364,"Workload(z0=0.009952410950208214, z1=0.015163828791845371, q=0.4970113818064028, w=0.4778723784515436)","Workload(z0=0.01, z1=0.01, q=0.49, w=0.49)"
0.6000000000000001,0.8746182577076651,0.8746182577076651,1.0,0.03441530604555578,0.0012029576126351364,"Workload(z0=0.009952410950208214, z1=0.015163828791845371, q=0.4970113818064028, w=0.4778723784515436)","Workload(z0=0.01, z1=0.01, q=0.49, w=0.49)"
0.6000000000000001,0.8746182577076651,0.8746182577076651,1.25,0.03441530604555578,0.0012029576126351364,"Workload(z0=0.009952410950208214, z1=0.015163828791845371, q=0.4970113818064028, w=0.4778723784515436)","Workload(z0=0.01, z1=0.01, q=0.49, w=0.49)"
0.6000000000000001,0.8746182577076651,0.8746182577076651,1.5,0.03441530604555578,0.0012029576126351364,"Workload(z0=0.009952410950208214, z1=0.015163828791845371, q=0.4970113818064028, w=0.4778723784515436)","Workload(z0=0.01, z1=0.01, q=0.49, w=0.49)"
0.6000000000000001,0.8746182577076651,0.8746182577076651,1.75,0.03441530604555578,0.0012029576126351364,"Workload(z0=0.009952410950208214, z1=0.015163828791845371, q=0.4970113818064028, w=0.4778723784515436)","Workload(z0=0.01, z1=0.01, q=0.49, w=0.49)"
0.6500000000000001,0.8746182577076651,0.8746182577076651,0.25,0.021603503853396475,0.0105059260948381,"Workload(z0=0.010081797416107312, z1=0.03183707792638568, q=0.47929843941904954, w=0.4787826852384576)","Workload(z0=0.01, z1=0.01, q=0.49, w=0.49)"
0.6500000000000001,0.8746182577076651,0.8746182577076651,0.5,0.021603503853396475,0.0105059260948381,"Workload(z0=0.010081797416107312, z1=0.03183707792638568, q=0.47929843941904954, w=0.4787826852384576)","Workload(z0=0.01, z1=0.01, q=0.49, w=0.49)"
0.6500000000000001,0.8746182577076651,0.8746182577076651,0.75,0.021603503853396475,0.0105059260948381,"Workload(z0=0.010081797416107312, z1=0.03183707792638568, q=0.47929843941904954, w=0.4787826852384576)","Workload(z0=0.01, z1=0.01, q=0.49, w=0.49)"
0.6500000000000001,0.8746182577076651,0.8746182577076651,1.0,0.021603503853396475,0.0105059260948381,"Workload(z0=0.010081797416107312, z1=0.03183707792638568, q=0.47929843941904954, w=0.4787826852384576)","Workload(z0=0.01, z1=0.01, q=0.49, w=0.49)"
0.6500000000000001,0.8746182577076651,0.8746182577076651,1.25,0.021603503853396475,0.0105059260948381,"Workload(z0=0.010081797416107312, z1=0.03183707792638568, q=0.47929843941904954, w=0.4787826852384576)","Workload(z0=0.01, z1=0.01, q=0.49, w=0.49)"
0.6500000000000001,0.8746182577076651,0.8746182577076651,1.5,0.021603503853396475,0.0105059260948381,"Workload(z0=0.010081797416107312, z1=0.03183707792638568, q=0.47929843941904954, w=0.4787826852384576)","Workload(z0=0.01, z1=0.01, q=0.49, w=0.49)"
0.6500000000000001,0.8746182577076651,0.8746182577076651,1.75,0.021603503853396475,0.0105059260948381,"Workload(z0=0.010081797416107312, z1=0.03183707792638568, q=0.47929843941904954, w=0.4787826852384576)","Workload(z0=0.01, z1=0.01, q=0.49, w=0.49)"
0.7000000000000001,0.8746182577076651,0.8746182577076651,0.25,0.01371850349432617,0.026595371735647674,"Workload(z0=0.026373702478166762, z1=0.0399771620056241, q=0.4324271840839677, w=0.5012219514322414)","Workload(z0=0.01, z1=0.01, q=0.49, w=0.49)"
0.7000000000000001,0.8746187444480003,0.8746182577076651,0.5,0.01371850349432617,0.026595371735647674,"Workload(z0=0.026373702478166762, z1=0.0399771620056241, q=0.4324271840839677, w=0.5012219514322414)","Workload(z0=0.01, z1=0.01, q=0.49, w=0.49)"
0.7000000000000001,0.8746182577076651,0.8746182577076651,0.75,0.01371850349432617,0.026595371735647674,"Workload(z0=0.026373702478166762, z1=0.0399771620056241, q=0.4324271840839677, w=0.5012219514322414)","Workload(z0=0.01, z1=0.01, q=0.49, w=0.49)"
0.7000000000000001,0.8746182577076651,0.8746182577076651,1.0,0.01371850349432617,0.026595371735647674,"Workload(z0=0.026373702478166762, z1=0.0399771620056241, q=0.4324271840839677, w=0.5012219514322414)","Workload(z0=0.01, z1=0.01, q=0.49, w=0.49)"
0.7000000000000001,0.8746182577076651,0.8746182577076651,1.25,0.01371850349432617,0.026595371735647674,"Workload(z0=0.026373702478166762, z1=0.0399771620056241, q=0.4324271840839677, w=0.5012219514322414)","Workload(z0=0.01, z1=0.01, q=0.49, w=0.49)"
0.7000000000000001,0.8746182577076651,0.8746182577076651,1.5,0.01371850349432617,0.026595371735647674,"Workload(z0=0.026373702478166762, z1=0.0399771620056241, q=0.4324271840839677, w=0.5012219514322414)","Workload(z0=0.01, z1=0.01, q=0.49, w=0.49)"
0.7000000000000001,0.8746182577076651,0.8746182577076651,1.75,0.01371850349432617,0.026595371735647674,"Workload(z0=0.026373702478166762, z1=0.0399771620056241, q=0.4324271840839677, w=0.5012219514322414)","Workload(z0=0.01, z1=0.01, q=0.49, w=0.49)"
0.7500000000000001,0.8746182577076651,0.8746182577076651,0.25,0.02306063774465357,0.0002705025316864238,"Workload(z0=0.01193230988843923, z1=0.009899048667535264, q=0.4820070500571588, w=0.4961615913868666)","Workload(z0=0.01, z1=0.01, q=0.49, w=0.49)"
0.7500000000000001,0.8746182577076651,0.8746182577076651,0.5,0.02306063774465357,0.0002705025316864238,"Workload(z0=0.01193230988843923, z1=0.009899048667535264, q=0.4820070500571588, w=0.4961615913868666)","Workload(z0=0.01, z1=0.01, q=0.49, w=0.49)"
0.7500000000000001,0.8746182577076651,0.8746182577076651,0.75,0.02306063774465357,0.0002705025316864238,"Workload(z0=0.01193230988843923, z1=0.009899048667535264, q=0.4820070500571588, w=0.4961615913868666)","Workload(z0=0.01, z1=0.01, q=0.49, w=0.49)"
0.7500000000000001,0.8746182577076651,0.8746182577076651,1.0,0.02306063774465357,0.0002705025316864238,"Workload(z0=0.01193230988843923, z1=0.009899048667535264, q=0.4820070500571588, w=0.4961615913868666)","Workload(z0=0.01, z1=0.01, q=0.49, w=0.49)"
0.7500000000000001,0.8746182577076651,0.8746182577076651,1.25,0.02306063774465357,0.0002705025316864238,"Workload(z0=0.01193230988843923, z1=0.009899048667535264, q=0.4820070500571588, w=0.4961615913868666)","Workload(z0=0.01, z1=0.01, q=0.49, w=0.49)"
0.7500000000000001,0.8746182577076651,0.8746182577076651,1.5,0.02306063774465357,0.0002705025316864238,"Workload(z0=0.01193230988843923, z1=0.009899048667535264, q=0.4820070500571588, w=0.4961615913868666)","Workload(z0=0.01, z1=0.01, q=0.49, w=0.49)"
0.7500000000000001,0.8746182577076651,0.8746182577076651,1.75,0.02306063774465357,0.0002705025316864238,"Workload(z0=0.01193230988843923, z1=0.009899048667535264, q=0.4820070500571588, w=0.4961615913868666)","Workload(z0=0.01, z1=0.01, q=0.49, w=0.49)"
0.8,0.8746182577076651,0.8746182577076651,0.25,0.023773542149768567,5.366563458478538e-05,"Workload(z0=0.009708293267579896, z1=0.009708293267579896, q=0.4856030183186843, w=0.494980395146156)","Workload(z0=0.01, z1=0.01, q=0.49, w=0.49)"
