Epsilon,Robust Cost,Nominal Cost,Rho (Expected),Rho Multiplier,Rho (True)
0.05,0.2724622022387484,0.14175908537156465,0.5983097110891856,0.25,0.1964996192921772
0.05,0.30359708325823276,0.14175908537156465,0.5983097110891856,0.5,0.1964996192921772
0.05,0.31318741506692227,0.14175908537156465,0.5983097110891856,0.75,0.1964996192921772
0.05,0.3121316738022311,0.14175908537156465,0.5983097110891856,1.0,0.1964996192921772
0.05,0.3113341213483782,0.14175908537156465,0.5983097110891856,1.25,0.1964996192921772
0.05,0.3106400063451301,0.14175908537156465,0.5983097110891856,1.5,0.1964996192921772
0.05,0.3100685951278749,0.14175908537156465,0.5983097110891856,1.75,0.1964996192921772
0.1,0.308917971040544,0.14175908537156465,0.44654781783710434,0.25,0.2975482977730864
0.1,0.3082764938015344,0.14175908537156465,0.44654781783710434,0.5,0.2975482977730864
0.1,0.3079341440525367,0.14175908537156465,0.44654781783710434,0.75,0.2975482977730864
0.1,0.3077310564120165,0.14175908537156465,0.44654781783710434,1.0,0.2975482977730864
0.1,0.3076188558258064,0.14175908537156465,0.44654781783710434,1.25,0.2975482977730864
0.1,0.3075718765439196,0.14175908537156465,0.44654781783710434,1.5,0.2975482977730864
0.1,0.3075718765439196,0.14175908537156465,0.44654781783710434,1.75,0.2975482977730864
0.15000000000000002,0.15726334198848696,0.14175908537156465,0.16243154136272836,0.25,0.04630463092957483
0.15000000000000002,0.16672170382863705,0.14175908537156465,0.16243154136272836,0.5,0.04630463092957483
0.15000000000000002,0.17644097071244613,0.14175908537156465,0.16243154136272836,0.75,0.04630463092957483
0.15000000000000002,0.1844671383541867,0.14175908537156465,0.16243154136272836,1.0,0.04630463092957483
0.15000000000000002,0.19199425602213263,0.14175908537156465,0.16243154136272836,1.25,0.04630463092957483
0.15000000000000002,0.1944533426661063,0.14175908537156465,0.16243154136272836,1.5,0.04630463092957483
0.15000000000000002,0.2057392674164239,0.14175908537156465,0.16243154136272836,1.75,0.04630463092957483
0.2,0.15582129996806027,0.14175908537156465,0.1733875280624128,0.25,2.0136151076985366e-05
0.2,0.16555814814215225,0.14175908537156465,0.1733875280624128,0.5,2.0136151076985366e-05
0.2,0.17107649244285314,0.14175908537156465,0.1733875280624128,0.75,2.0136151076985366e-05
0.2,0.18326904275657382,0.14175908537156465,0.1733875280624128,1.0,2.0136151076985366e-05
0.2,0.18965720003675135,0.14175908537156465,0.1733875280624128,1.25,2.0136151076985366e-05
0.2,0.19506600911663202,0.14175908537156465,0.1733875280624128,1.5,2.0136151076985366e-05
0.2,0.20520531564302927,0.14175908537156465,0.1733875280624128,1.75,2.0136151076985366e-05
0.25,0.15289426607822446,0.14175908537156465,0.06606641094720864,0.25,0.05437566039549589
0.25,0.14662682558488616,0.14175908537156465,0.06606641094720864,0.5,0.05437566039549589
0.25,0.16189016689933805,0.14175908537156465,0.06606641094720864,0.75,0.05437566039549589
0.25,0.16587431160353058,0.14175908537156465,0.06606641094720864,1.0,0.05437566039549589
0.25,0.1701516396424958,0.14175908537156465,0.06606641094720864,1.25,0.05437566039549589
0.25,0.173272700137298,0.14175908537156465,0.06606641094720864,1.5,0.05437566039549589
0.25,0.17742364519628606,0.14175908537156465,0.06606641094720864,1.75,0.05437566039549589
0.3,0.15338213537696913,0.14175908537156465,0.09807511229278806,0.25,0.01567039655890472
0.3,0.16011304660315523,0.14175908537156465,0.09807511229278806,0.5,0.01567039655890472
0.3,0.16607151962986327,0.14175908537156465,0.09807511229278806,0.75,0.01567039655890472
0.3,0.17363861664206248,0.14175908537156465,0.09807511229278806,1.0,0.01567039655890472
0.3,0.17742943713667372,0.14175908537156465,0.09807511229278806,1.25,0.01567039655890472
0.3,0.149707336330673,0.14175908537156465,0.09807511229278806,1.5,0.01567039655890472
0.3,0.18652913022953238,0.14175908537156465,0.09807511229278806,1.75,0.01567039655890472
0.35000000000000003,0.1591013046026593,0.14175908537156465,0.1759193226544622,0.25,0.07263607949537965
0.35000000000000003,0.1682385698949171,0.14175908537156465,0.1759193226544622,0.5,0.07263607949537965
