Epsilon,Robust Cost,Nominal Cost,Rho (Expected),Rho Multiplier,Rho (True)
0.05,0.7132411568752248,0.6502743063255951,0.9733839277403993,0.25,0.036462808420292626
0.05,0.7945124218348255,0.6502743063255951,0.9733839277403993,0.5,0.036462808420292626
0.05,0.8246818669278984,0.6502743063255951,0.9733839277403993,0.75,0.036462808420292626
0.05,0.8246818669278979,0.6502743063255951,0.9733839277403993,1.0,0.036462808420292626
0.05,0.8246818669278984,0.6502743063255951,0.9733839277403993,1.25,0.036462808420292626
0.05,0.8246818669278984,0.6502743063255951,0.9733839277403993,1.5,0.036462808420292626
0.05,0.8246818669278903,0.6502743063255951,0.9733839277403993,1.75,0.036462808420292626
0.1,0.6666092799276984,0.6502743063255951,0.6698771777064418,0.25,0.02205927152925394
0.1,0.6904911230951856,0.6502743063255951,0.6698771777064418,0.5,0.02205927152925394
0.1,0.7255007892752331,0.6502743063255951,0.6698771777064418,0.75,0.02205927152925394
0.1,0.7750489108910585,0.6502743063255951,0.6698771777064418,1.0,0.02205927152925394
0.1,0.8246818669278982,0.6502743063255951,0.6698771777064418,1.25,0.02205927152925394
0.1,0.824681866927898,0.6502743063255951,0.6698771777064418,1.5,0.02205927152925394
0.1,0.8246818669278984,0.6502743063255951,0.6698771777064418,1.75,0.02205927152925394
0.15000000000000002,0.6588438176141856,0.6502743063255951,0.1690496397049883,0.25,0.1740218299275451
0.15000000000000002,0.6667182379622899,0.6502743063255951,0.1690496397049883,0.5,0.1740218299275451
0.15000000000000002,0.6573135308824315,0.6502743063255951,0.1690496397049883,0.75,0.1740218299275451
0.15000000000000002,0.6818018802096529,0.6502743063255951,0.1690496397049883,1.0,0.1740218299275451
0.15000000000000002,0.6911641068159247,0.6502743063255951,0.1690496397049883,1.25,0.1740218299275451
0.15000000000000002,0.7003854318080076,0.6502743063255951,0.1690496397049883,1.5,0.1740218299275451
0.15000000000000002,0.7058563670314982,0.6502743063255951,0.1690496397049883,1.75,0.1740218299275451
0.2,0.6510031781353904,0.6502743063255951,0.12994646936202398,0.25,0.005599567118256089
0.2,0.6525465299951246,0.6502743063255951,0.12994646936202398,0.5,0.005599567118256089
0.2,0.6544409233602404,0.6502743063255951,0.12994646936202398,0.75,0.005599567118256089
0.2,0.6564159369697059,0.6502743063255951,0.12994646936202398,1.0,0.005599567118256089
0.2,0.6590217700995047,0.6502743063255951,0.12994646936202398,1.25,0.005599567118256089
0.2,0.6615663837351683,0.6502743063255951,0.12994646936202398,1.5,0.005599567118256089
0.2,0.6644652985009318,0.6502743063255951,0.12994646936202398,1.75,0.005599567118256089
0.25,0.6509579875579405,0.6502743063255951,0.03287327961512559,0.25,0.008938994573751656
0.25,0.653298270474093,0.6502743063255951,0.03287327961512559,0.5,0.008938994573751656
0.25,0.6546016854498146,0.6502743063255951,0.03287327961512559,0.75,0.008938994573751656
0.25,0.6557359077973288,0.6502743063255951,0.03287327961512559,1.0,0.008938994573751656
0.25,0.6557230969025046,0.6502743063255951,0.03287327961512559,1.25,0.008938994573751656
0.25,0.6568291980903405,0.6502743063255951,0.03287327961512559,1.5,0.008938994573751656
0.25,0.6585403141911887,0.6502743063255951,0.03287327961512559,1.75,0.008938994573751656
0.3,0.6505711692853408,0.6502743063255951,0.021803064518029228,0.25,0.0028894640445414617
0.3,0.6522234891164832,0.6502743063255951,0.021803064518029228,0.5,0.0028894640445414617
0.3,0.6526398669334408,0.6502743063255951,0.021803064518029228,0.75,0.0028894640445414617
0.3,0.6529827498738322,0.6502743063255951,0.021803064518029228,1.0,0.0028894640445414617
0.3,0.6537224020901855,0.6502743063255951,0.021803064518029228,1.25,0.0028894640445414617
0.3,0.6544976239183865,0.6502743063255951,0.021803064518029228,1.5,0.0028894640445414617
0.3,0.6549419950836737,0.6502743063255951,0.021803064518029228,1.75,0.0028894640445414617
0.35000000000000003,0.6507487655257798,0.6502743063255951,0.042634076246573165,0.25,0.0011161300018330857
0.35000000000000003,0.6517326175615621,0.6502743063255951,0.042634076246573165,0.5,0.0011161300018330857
0.35000000000000003,0.6525058192541067,0.6502743063255951,0.042634076246573165,0.75,0.0011161300018330857
0.35000000000000003,0.650279532369576,0.6502743063255951,0.042634076246573165,1.0,0.0011161300018330857
0.35000000000000003,0.6540075522580542,0.6502743063255951,0.042634076246573165,1.25,0.0011161300018330857
0.35000000000000003,0.6541483673225013,0.6502743063255951,0.042634076246573165,1.5,0.0011161300018330857
0.35000000000000003,0.6549778542850286,0.6502743063255951,0.042634076246573165,1.75,0.0011161300018330857
0.4,0.6508373316937095,0.6502743063255951,0.027969527694840644,0.25,0.030101810629273654
0.4,0.65044416767267,0.6502743063255951,0.027969527694840644,0.5,0.030101810629273654
0.4,0.6520427031328243,0.6502743063255951,0.027969527694840644,0.75,0.030101810629273654
0.4,0.6526168415037397,0.6502743063255951,0.027969527694840644,1.0,0.030101810629273654
0.4,0.6528773753494767,0.6502743063255951,0.027969527694840644,1.25,0.030101810629273654
0.4,0.653401806434306,0.6502743063255951,0.027969527694840644,1.5,0.030101810629273654
0.4,0.6541342763917382,0.6502743063255951,0.027969527694840644,1.75,0.030101810629273654
0.45,0.6504343019549522,0.6502743063255951,0.013996093201106922,0.25,0.030026329408112187
0.45,0.6508083249387596,0.6502743063255951,0.013996093201106922,0.5,0.030026329408112187
0.45,0.6510712433267768,0.6502743063255951,0.013996093201106922,0.75,0.030026329408112187
0.45,0.651076532961286,0.6502743063255951,0.013996093201106922,1.0,0.030026329408112187
0.45,0.6516437867053986,0.6502743063255951,0.013996093201106922,1.25,0.030026329408112187
0.45,0.6519285735192846,0.6502743063255951,0.013996093201106922,1.5,0.030026329408112187
0.45,0.6518493915831061,0.6502743063255951,0.013996093201106922,1.75,0.030026329408112187
0.5,0.6539210135223055,0.6502743063255951,0.07156248699446535,0.25,0.005822784732541093
0.5,0.6558786056207562,0.6502743063255951,0.07156248699446535,0.5,0.005822784732541093
0.5,0.6576341862098034,0.6502743063255951,0.07156248699446535,0.75,0.005822784732541093
0.5,0.6607771787827346,0.6502743063255951,0.07156248699446535,1.0,0.005822784732541093
0.5,0.6631008135143323,0.6502743063255951,0.07156248699446535,1.25,0.005822784732541093
0.5,0.6654769616078055,0.6502743063255951,0.07156248699446535,1.5,0.005822784732541093
0.5,0.6663662204608163,0.6502743063255951,0.07156248699446535,1.75,0.005822784732541093
0.55,0.6505148817637325,0.6502743063255951,0.0225906581328346,0.25,0.008159438209073996
0.55,0.6506629663976985,0.6502743063255951,0.0225906581328346,0.5,0.008159438209073996
0.55,0.651072372335407,0.6502743063255951,0.0225906581328346,0.75,0.008159438209073996
0.55,0.6517538979555912,0.6502743063255951,0.0225906581328346,1.0,0.008159438209073996
0.55,0.6518511731313973,0.6502743063255951,0.0225906581328346,1.25,0.008159438209073996
0.55,0.6521376222468547,0.6502743063255951,0.0225906581328346,1.5,0.008159438209073996
0.55,0.6524452402349793,0.6502743063255951,0.0225906581328346,1.75,0.008159438209073996
0.6000000000000001,0.6507449517076157,0.6502743063255951,0.035677798246089854,0.25,6.074944653376843e-05
0.6000000000000001,0.6511648185236418,0.6502743063255951,0.035677798246089854,0.5,6.074944653376843e-05
0.6000000000000001,0.651972782770068,0.6502743063255951,0.035677798246089854,0.75,6.074944653376843e-05
0.6000000000000001,0.6517428968943411,0.6502743063255951,0.035677798246089854,1.0,6.074944653376843e-05
0.6000000000000001,0.6514468282305274,0.6502743063255951,0.035677798246089854,1.25,6.074944653376843e-05
0.6000000000000001,0.6539511372066988,0.6502743063255951,0.035677798246089854,1.5,6.074944653376843e-05
0.6000000000000001,0.6546160609047864,0.6502743063255951,0.035677798246089854,1.75,6.074944653376843e-05
0.6500000000000001,0.6503562800306878,0.6502743063255951,0.0054983315341529775,0.25,0.004442893116686109
0.6500000000000001,0.6502742851835884,0.6502743063255951,0.0054983315341529775,0.5,0.004442893116686109
0.6500000000000001,0.6502744311801149,0.6502743063255951,0.0054983315341529775,0.75,0.004442893116686109
0.6500000000000001,0.6502889824129386,0.6502743063255951,0.0054983315341529775,1.0,0.004442893116686109
0.6500000000000001,0.6503910804559269,0.6502743063255951,0.0054983315341529775,1.25,0.004442893116686109
0.6500000000000001,0.6503171718862526,0.6502743063255951,0.0054983315341529775,1.5,0.004442893116686109
0.6500000000000001,0.6504901028622154,0.6502743063255951,0.0054983315341529775,1.75,0.004442893116686109
0.7000000000000001,0.6505375607469465,0.6502743063255951,0.01704529300105887,0.25,0.002581744544502808
0.7000000000000001,0.6503151505525939,0.6502743063255951,0.01704529300105887,0.5,0.002581744544502808
0.7000000000000001,0.6509304962387475,0.6502743063255951,0.01704529300105887,0.75,0.002581744544502808
0.7000000000000001,0.650282177381933,0.6502743063255951,0.01704529300105887,1.0,0.002581744544502808
0.7000000000000001,0.6516278254083097,0.6502743063255951,0.01704529300105887,1.25,0.002581744544502808
0.7000000000000001,0.6517794538883032,0.6502743063255951,0.01704529300105887,1.5,0.002581744544502808
0.7000000000000001,0.6524551042231842,0.6502743063255951,0.01704529300105887,1.75,0.002581744544502808
0.7500000000000001,0.6505597528881116,0.6502743063255951,0.013345962923392185,0.25,0.00040294722562351907
0.7500000000000001,0.6508726822930601,0.6502743063255951,0.013345962923392185,0.5,0.00040294722562351907
0.7500000000000001,0.6509886059145125,0.6502743063255951,0.013345962923392185,0.75,0.00040294722562351907
0.7500000000000001,0.6506601175668747,0.6502743063255951,0.013345962923392185,1.0,0.00040294722562351907
0.7500000000000001,0.6515862333606354,0.6502743063255951,0.013345962923392185,1.25,0.00040294722562351907
0.7500000000000001,0.6516944766342071,0.6502743063255951,0.013345962923392185,1.5,0.00040294722562351907
0.7500000000000001,0.6520763332028823,0.6502743063255951,0.013345962923392185,1.75,0.00040294722562351907
0.8,0.6506419760971366,0.6502743063255951,0.014975443433404692,0.25,0.0005062987134869697
0.8,0.6508133444417931,0.6502743063255951,0.014975443433404692,0.5,0.0005062987134869697
0.8,0.6509886608271372,0.6502743063255951,0.014975443433404692,0.75,0.0005062987134869697
0.8,0.6512209680855946,0.6502743063255951,0.014975443433404692,1.0,0.0005062987134869697
0.8,0.6519580080568976,0.6502743063255951,0.014975443433404692,1.25,0.0005062987134869697
0.8,0.6522757737439263,0.6502743063255951,0.014975443433404692,1.5,0.0005062987134869697
0.8,0.6526091896434904,0.6502743063255951,0.014975443433404692,1.75,0.0005062987134869697
0.8500000000000001,0.650274454747363,0.6502743063255951,0.006346312154478069,0.25,0.0003998787832032386
0.8500000000000001,0.6502789669198467,0.6502743063255951,0.006346312154478069,0.5,0.0003998787832032386
0.8500000000000001,0.6503057085637223,0.6502743063255951,0.006346312154478069,0.75,0.0003998787832032386
0.8500000000000001,0.6504209191266996,0.6502743063255951,0.006346312154478069,1.0,0.0003998787832032386
0.8500000000000001,0.6502858893113397,0.6502743063255951,0.006346312154478069,1.25,0.0003998787832032386
0.8500000000000001,0.6502900844658814,0.6502743063255951,0.006346312154478069,1.5,0.0003998787832032386
0.8500000000000001,0.6505986257694968,0.6502743063255951,0.006346312154478069,1.75,0.0003998787832032386
0.9000000000000001,0.650274563850934,0.6502743063255951,0.01869319360842199,0.25,0.0021492318440643615
0.9000000000000001,0.6503574295723347,0.6502743063255951,0.01869319360842199,0.5,0.0021492318440643615
0.9000000000000001,0.6504958466987287,0.6502743063255951,0.01869319360842199,0.75,0.0021492318440643615
0.9000000000000001,0.6506295142624249,0.6502743063255951,0.01869319360842199,1.0,0.0021492318440643615
0.9000000000000001,0.6507999040770731,0.6502743063255951,0.01869319360842199,1.25,0.0021492318440643615
0.9000000000000001,0.6512077218623674,0.6502743063255951,0.01869319360842199,1.5,0.0021492318440643615
0.9000000000000001,0.6514406546778868,0.6502743063255951,0.01869319360842199,1.75,0.0021492318440643615
0.9500000000000001,0.650332752107208,0.6502743063255951,0.011623902979567908,0.25,0.001670839323295638
0.9500000000000001,0.6504435776435032,0.6502743063255951,0.011623902979567908,0.5,0.001670839323295638
0.9500000000000001,0.6502792325060852,0.6502743063255951,0.011623902979567908,0.75,0.001670839323295638
0.9500000000000001,0.6509072427728064,0.6502743063255951,0.011623902979567908,1.0,0.001670839323295638
0.9500000000000001,0.6511516186273054,0.6502743063255951,0.011623902979567908,1.25,0.001670839323295638
0.9500000000000001,0.6512410808521385,0.6502743063255951,0.011623902979567908,1.5,0.001670839323295638
0.9500000000000001,0.6514883487024026,0.6502743063255951,0.011623902979567908,1.75,0.001670839323295638
1.0,0.6503542924108889,0.6502743063255951,0.005825344194591407,0.25,0.0011559363541944947
1.0,0.6506877767881627,0.6502743063255951,0.005825344194591407,0.5,0.0011559363541944947
1.0,0.6508446242520654,0.6502743063255951,0.005825344194591407,0.75,0.0011559363541944947
1.0,0.6507654270189416,0.6502743063255951,0.005825344194591407,1.0,0.0011559363541944947
1.0,0.6511346772830648,0.6502743063255951,0.005825344194591407,1.25,0.0011559363541944947
1.0,0.6510990893836034,0.6502743063255951,0.005825344194591407,1.5,0.0011559363541944947
1.0,0.6514926283541547,0.6502743063255951,0.005825344194591407,1.75,0.0011559363541944947
